symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
ABTG.MI,2019-12-31,12M,EUR,,,,,-610876.0,,730000.0,,5094361.0,-0.245219,,2146229.0,,,,,,,,,,,,,,,,,,,3023.0,,,,,,621555.0,,,,,,,5094361.0,-0.245219,,,,,,,,,,,,,1170027.0,,,251012.0,,,,,,,,,,,,,3023.0,,533558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,-193667.0,,,,,,,,,,,1.0,40000.0,,,,-1.0,40919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62930.0,,,,,11813.0,,,,
ABTG.MI,2020-12-31,12M,EUR,631734.0,644752.0,-236134.0,2350071.0,-712053.0,1094794.0,0.0,100000.0,5094361.0,0.094957,1083817.0,2171533.0,-1644675.0,5094361.0,1111934.0,1111934.0,-224012.0,1096864.0,15070.0,1539309.0,28117.0,0.0,-748867.0,-737411.0,-562855.0,-509824.0,28117.0,5094361.0,-224012.0,4676131.0,0.0,,6895261.0,3136185.0,239.0,239.0,,3953482.0,471341.0,1148750.0,1148750.0,1139389.0,44595.0,5094361.0,0.094957,483746.0,420390.0,1200492.0,2349242.0,1111934.0,6846804.0,125769.0,99445.0,-84852.0,337625.0,919464.0,3971188.0,1283783.0,2976559.0,2534584.0,,19891.0,19891.0,18572.0,18572.0,-730000.0,27669.0,99445.0,5337800.0,-1657475.0,100000.0,0.0,0.0,0.0,175000.0,431255.0,661430.0,661430.0,175000.0,-49231.0,0.0,146532.0,325336.0,7386823.0,268576.0,-225513.0,0.0,0.0,483746.0,483746.0,709259.0,483746.0,483746.0,709259.0,709259.0,-191052.0,-33838.0,-12800.0,125769.0,125769.0,-33838.0,224012.0,-100.0,2740424.0,-1453623.0,,704943.0,110415.0,142583.0,2447433.0,542735.403414,1559823.0,1483524.0,1051060.0,9429845.0,5094361.0,,,-1.0,3051724.0,33839.0,1.0,1.0,261571.0,170054.0,1314510.0,48435.0,518705.0,0.0,2327557.0,583494.0,1180601.0,0.0,68393.0,-191052.0,-12800.0,-1453623.0,6895261.0,1148750.0,,,-49231.0,,57409.0,-2920401.0,0.0,,,,5094361.0,-98191.0,4676131.0,704943.0,-39201.596586,471341.0,0.399238,177855.0,-33839.0,9964199.0,5337561.0,661669.0,4944707.0,8378785.0,5019492.0,6828013.0,1066010.0,32519.0,9429845.0,381313.0,-98191.0,-98191.0,5049.0,,,-817297.0,40782.0
ABTG.MI,2021-12-31,12M,EUR,1113836.0,760969.0,-182615.0,0.0,,1953745.0,,100000.0,5095554.0,0.114629,1111934.0,991627.0,-2893567.0,2504176.0,1360883.0,1360883.0,-682240.0,1352806.0,8077.0,-502715.0,248949.0,-4680.0,-998650.0,13350.0,-505775.0,-1998470.0,248949.0,2504176.0,-682240.0,4822267.0,0.0,-2590186.0,9859381.0,3425994.0,196986.0,196986.0,324214.0,3495603.0,586841.0,2023959.0,2023959.0,2023959.0,70214.0,5095554.0,0.114629,584097.0,0.0,1446508.0,3470467.0,1360883.0,17883040.0,159888.0,104125.0,-1812014.0,50009.0,1686344.0,4911010.0,,1711712.0,3859957.0,,35289.0,35289.0,7880.0,7880.0,-7540.0,,104125.0,6068066.0,-992492.0,100000.0,20000.0,117.0,0.0,387383.0,271439.0,1048813.0,1048813.0,387383.0,0.0,20117.0,333597.0,376511.0,18853549.0,282293.0,-240281.0,145296.0,-2590186.0,584097.0,584097.0,824377.0,584097.0,584097.0,824380.0,824377.0,-2893567.0,-27409.0,-63728.0,584130.0,387383.0,-27409.0,2165944.0,873700.0,1529098.0,1091103.0,196747.0,-88743.0,134150.0,184769.0,3561276.0,653111.84,1081553.0,2804531.0,1055426.0,13719338.0,5095554.0,2002.0,,-1.0,3224666.0,7540.0,,2.0,454142.0,579175.0,1456916.0,72135.0,655592.0,0.0,2641347.0,147403.0,1411219.0,0.0,355588.0,-2893567.0,-63728.0,0.0,9859381.0,2023959.0,,,0.0,-2590186.0,59527.0,462738.0,145296.0,0.0,0.0,1091103.0,5095554.0,-90809.0,4822267.0,-88743.0,-21794.16,586841.0,0.24,72808.0,-658152.0,10546067.0,5871080.0,1245799.0,5104560.0,12663912.0,5441507.0,7120074.0,1945904.0,21397.0,13719338.0,70595.0,-90809.0,-90809.0,244573.0,,,-69609.0,31282.0
ABTG.MI,2022-12-31,12M,EUR,1183301.0,310796.0,-877641.0,0.0,-962767.0,1967247.0,,80000.0,5082954.0,-0.127696,1360883.0,1322699.0,-1287410.0,2504176.0,1993804.0,1993804.0,-274991.0,1969591.0,24213.0,79711.0,632922.0,39982.0,147238.0,69465.0,888135.0,1224531.0,632922.0,2504176.0,-274991.0,4082311.0,0.0,-50000.0,11706520.0,4135441.0,299660.0,299660.0,577659.0,3589329.0,28843.0,2041161.0,2041161.0,2041161.0,73914.0,5082954.0,-0.127696,-649072.0,0.0,-535721.0,1505440.0,1993805.0,9843506.0,-360549.0,64143.0,1572769.0,175779.0,1477633.0,4106275.0,1273563.0,2026737.0,4121426.0,396398.0,54484.0,54484.0,48804.0,48804.0,-41024.0,,64143.0,5292313.0,-1866708.0,80000.0,20000.0,117.0,0.0,225000.0,186671.0,910342.0,910342.0,225000.0,-363471.0,20117.0,532819.0,387063.0,10596270.0,78210.0,-30024.0,,-50000.0,-649072.0,-649072.0,-619048.0,-649072.0,-649072.0,-619048.0,-619048.0,-1162512.0,-5680.0,-834505.0,-35558.0,-138471.0,-5680.0,,-873700.0,1149096.0,130309.0,102913.0,-23964.0,134150.0,204585.0,2198698.0,-122195.92,2860179.0,3984549.0,136877.0,15827946.0,5082954.0,-1.0,,1.0,2628642.0,41024.0,,1372438.0,7200.0,1281955.0,1238668.0,130304.0,923416.0,0.0,2555738.0,197821.0,-590205.0,0.0,414635.0,-1162512.0,-873700.0,-124898.0,11706520.0,2041161.0,355840.0,355840.0,-363471.0,-50000.0,62061.0,-395649.0,,0.0,39195.0,255207.0,5095554.0,-693258.0,4082311.0,-23964.0,-166381.92,28843.0,0.24,67802.0,-210125.0,9531746.0,4992653.0,1210002.0,4160521.0,15691069.0,5371225.0,5396305.0,1781896.0,,15827946.0,133769.0,-693258.0,-693258.0,,12600.0,50000.0,546112.0,234799.0
ABTG.MI,2023-12-31,12M,EUR,2155071.0,1620567.0,-1760774.0,488173.0,-892948.0,1413434.0,,95705.0,,,1993805.0,,-1665679.0,2649703.0,2741969.0,2741969.0,,2721603.0,20366.0,401476.0,748162.0,64143.0,826550.0,971770.0,-1676423.0,587516.0,748162.0,2649703.0,0.0,4896707.0,,-300797.0,14828545.0,6024763.0,439875.0,439875.0,590515.0,5004967.0,447833.0,1503479.0,1503479.0,1503478.0,90044.0,,,496140.0,,1027107.0,2530586.0,2741967.0,12843398.0,-560039.0,0.0,1399990.0,,2087061.0,4488686.0,2513514.0,2447646.0,4653098.0,736700.0,90038.0,90038.0,1155.0,1155.0,-90038.0,,0.0,5847467.0,-1757468.0,95705.0,20000.0,117.0,,0.0,,510885.0,510885.0,0.0,-259242.0,20117.0,166307.0,797967.0,13582801.0,88262.0,6904.0,,-300797.0,496140.0,496140.0,489236.0,496140.0,496140.0,489236.0,489236.0,-1447460.0,-88883.0,-91789.0,-259242.0,-259242.0,-88883.0,,,686881.0,-218219.0,0.0,408021.0,40784.0,249595.0,3500894.0,1233574.08,3065669.0,2656194.0,1996904.0,19481643.0,5235925.0,,,6904.0,2401625.0,107667.0,,,1800.0,537253.0,742853.0,140309.0,990019.0,0.0,3429685.0,81693.0,937069.0,1509370.0,109410.0,-1447460.0,-91789.0,-218219.0,14828545.0,1503479.0,292480.0,292480.0,-259242.0,-300797.0,63410.0,-205444.0,,0.0,0.0,0.0,5391675.0,-1016013.0,4896707.0,408021.0,-232873.92,447833.0,0.24,0.0,-327679.0,11457507.0,5407592.0,950760.0,4984969.0,17484739.0,6472538.0,5432745.0,1467571.0,,19481643.0,531761.0,-970308.0,-970308.0,500000.0,155750.0,350797.0,1019796.0,215903.0
