symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,TaxesRefundPaid
ABTG.MI,2023-12-31,TTM,EUR,1993805.0,-1665679.0,401476.0,748162.0,64143.0,826550.0,971770.0,-1676423.0,587516.0,748162.0,0.0,-300797.0,447833.0,1503479.0,1503479.0,2741967.0,-560039.0,1399990.0,-90038.0,-1757468.0,0.0,0.0,-259242.0,-300797.0,496140.0,489236.0,-1447460.0,-91789.0,-259242.0,-259242.0,-218219.0,0.0,3065669.0,107667.0,109410.0,-1447460.0,-91789.0,-218219.0,-259242.0,-300797.0,0.0,0.0,0.0,-327679.0
