symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentsInOtherVenturesUnderEquityMethod,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
REC.MI,2022-12-31,3M,EUR,,,,,-17722000.0,12470000.0,,,,122098000.0,162636000.0,,,,,,,,,253170000.0,,,379620000.0,,,,,,,,,,90237000.0,,,,,,,,,-112979000.0,,,,,,,82960000.0,1751000.0,,92080000.0,,,,,49353000.0,,,,,,,,,,,78830000.0,
REC.MI,2023-03-31,3M,EUR,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85569000.0,,,,,,,,,-112979000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
REC.MI,2023-06-30,3M,EUR,248015000.0,404200000.0,-366701000.0,83719000.0,,0.0,26141000.0,528568000.0,528568000.0,,,26141000.0,1609225000.0,40888000.0,1449098000.0,394140000.0,394140000.0,950157000.0,15177000.0,,766980000.0,2477526000.0,,532952000.0,19963000.0,425715000.0,2003365000.0,24513000.0,1470524000.0,24513000.0,262138000.0,0.0,,166251000.0,-868301000.0,74302000.0,159213000.0,19267000.0,205441123.0,21904000.0,5202000.0,,1710546000.0,16696000.0,218075000.0,110340000.0,48748000.0,523220000.0,,,119586000.0,,1842507000.0,205441123.0,1609225000.0,-868301000.0,,4208386000.0,1609225000.0,1864664000.0,1609225000.0,2599161000.0,2759288000.0,1649004000.0,57130000.0,3767052.0,145520000.0,,498941000.0
REC.MI,2023-09-30,3M,EUR,252826000.0,421755000.0,-372535000.0,83719000.0,,0.0,26141000.0,302280000.0,302280000.0,,,26141000.0,1725013000.0,44097000.0,1223431000.0,438284000.0,438284000.0,955639000.0,16923000.0,,778655000.0,2718441000.0,,545511000.0,18817000.0,401645000.0,2163297000.0,20220000.0,1377512000.0,20220000.0,267030000.0,0.0,136004000.0,172976000.0,-993428000.0,79037000.0,154255000.0,19141000.0,205992354.0,23661000.0,5501000.0,,1939786000.0,17455000.0,157372000.0,110571000.0,55273000.0,481095000.0,,,123813000.0,,1937992000.0,209125156.0,1725013000.0,-993428000.0,,4231560000.0,1725013000.0,1815796000.0,1725013000.0,2506547000.0,3008129000.0,1550908000.0,70897000.0,3132802.0,126986000.0,,267792000.0
REC.MI,2023-12-31,3M,EUR,263979000.0,445193000.0,-374161000.0,83719000.0,-15654000.0,,26141000.0,221812000.0,221812000.0,26808000.0,195004000.0,26141000.0,1686392000.0,48149000.0,1202240000.0,99932000.0,455684000.0,1003076000.0,16596000.0,232530000.0,778350000.0,2716547000.0,460847000.0,552818000.0,11079000.0,404831000.0,1786324000.0,21555000.0,1353216000.0,21555000.0,269201000.0,0.0,,178657000.0,-1030155000.0,76674000.0,144208000.0,21239000.0,206006112.0,19924000.0,5307000.0,,1938197000.0,8858000.0,174407000.0,111821000.0,24097000.0,505496000.0,,2796000.0,123647000.0,86956000.0,2025665000.0,209125156.0,1686392000.0,-1030155000.0,72508000.0,4208131000.0,1686392000.0,1808900000.0,1686392000.0,2521739000.0,3005891000.0,1518663000.0,67110000.0,3119044.0,127970000.0,85345000.0,199164000.0
REC.MI,2024-03-31,3M,EUR,288385000.0,504578000.0,-378941000.0,83719000.0,-17100000.0,,26141000.0,294651000.0,294651000.0,,,26141000.0,1817557000.0,45139000.0,1324319000.0,34071000.0,405386000.0,973171000.0,15172000.0,,782992000.0,2661976000.0,521678000.0,557724000.0,12746000.0,398069000.0,1851628000.0,24996000.0,1328754000.0,24996000.0,279821000.0,0.0,,178783000.0,-844419000.0,78248000.0,139903000.0,21956000.0,206361343.0,37701000.0,4611000.0,,1878984000.0,9319000.0,168936000.0,108847000.0,76574000.0,534338000.0,,,123917000.0,,2161638000.0,209125156.0,1817557000.0,-844419000.0,,4281341000.0,1817557000.0,1734140000.0,1817557000.0,2463784000.0,2957022000.0,1490613000.0,77017000.0,2763813.0,115580000.0,,351148000.0
REC.MI,2024-06-30,3M,EUR,263648000.0,492435000.0,-386367000.0,83719000.0,-16600000.0,,26141000.0,200579000.0,200579000.0,,,26141000.0,1804736000.0,20381000.0,1244994000.0,50290000.0,325339000.0,887219000.0,15872000.0,,790033000.0,2647777000.0,509035000.0,569386000.0,16855000.0,405928000.0,1855026000.0,20754000.0,1352308000.0,20754000.0,301749000.0,0.0,,183019000.0,-843041000.0,88925000.0,135160000.0,21291000.0,206242293.0,29436000.0,4941000.0,,1857744000.0,11445000.0,175071000.0,114472000.0,40361000.0,532296000.0,,,132784000.0,,2025452000.0,209125156.0,1804736000.0,-843041000.0,59400000.0,4200714000.0,1804736000.0,1677647000.0,1804736000.0,2395978000.0,2955720000.0,1508759000.0,93577000.0,2882863.0,124356000.0,,357775000.0
