symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonOperatingIncomeExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,ResearchAndDevelopment,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
REC.MI,2022-12-31,3M,EUR,,,,,-17722000.0,,12470000.0,,,,,,,,,122098000.0,162636000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253170000.0,,,,,379620000.0,,,,,,,,,,,,,,,,,,,,,,,-19500000.0,,90237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112979000.0,,,,,,,,,,,82960000.0,1751000.0,,,-19500000.0,,,92080000.0,,,,,,,,,,,,,,,,,,,,49353000.0,,,,,,,,,,,,,,,,,,78830000.0,
REC.MI,2023-03-31,3M,EUR,,,,,,,0.0,205447036.0,0.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209125156.0,0.593,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,85569000.0,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,-112979000.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REC.MI,2023-06-30,3M,EUR,248015000.0,404200000.0,-366701000.0,83719000.0,,26878000.0,0.0,,,231294000.0,-18916000.0,26141000.0,528568000.0,528568000.0,-120904000.0,,,295756000.0,-14906000.0,-2233000.0,18291000.0,1152000.0,295756000.0,26141000.0,1609225000.0,5268000.0,0.0,40888000.0,148300000.0,1449098000.0,394140000.0,394140000.0,950157000.0,15177000.0,25312000.0,6862000.0,33740000.0,,,103617000.0,145928000.0,179668000.0,1518000.0,528568000.0,10333965050.0,151219000.0,,144612000.0,31404000.0,766980000.0,2477526000.0,,532952000.0,344609000.0,19963000.0,,16999000.0,16999000.0,-11042000.0,1189000.0,425715000.0,2003365000.0,-18991000.0,24513000.0,5268000.0,348371000.0,1470524000.0,348371000.0,-65474000.0,24513000.0,262138000.0,8984417050.0,0.0,0.0,0.0,5268000.0,,103617000.0,103617000.0,103617000.0,103617000.0,103617000.0,103617000.0,103617000.0,-13806000.0,-17090000.0,269311000.0,282897000.0,-17090000.0,0.0,166251000.0,-5185000.0,-13586000.0,-868301000.0,74302000.0,159213000.0,19267000.0,179767000.0,103696563.814192,163528000.0,203791000.0,140818000.0,492909000.0,205441123.0,21904000.0,5202000.0,,1710546000.0,30159000.0,16696000.0,1195000.0,218075000.0,110340000.0,48748000.0,271000.0,0.0,523220000.0,,,128929000.0,119586000.0,0.0,-13609000.0,-5307000.0,,148300000.0,33740000.0,-65474000.0,0.0,58585000.0,824000.0,1842507000.0,-197000.0,122000.0,113802000.0,145206000.0,205441123.0,-1095000.0,1967000.0,1609225000.0,-868301000.0,-19436.185808,25312000.0,0.196325,,-22566000.0,4208386000.0,1609225000.0,1864664000.0,1609225000.0,352091000.0,2599161000.0,2759288000.0,1649004000.0,140879000.0,91000.0,492909000.0,57130000.0,-99000.0,-99000.0,3767052.0,145520000.0,,498941000.0
REC.MI,2023-09-30,3M,EUR,252826000.0,421755000.0,-372535000.0,83719000.0,,28238000.0,0.0,,,528568000.0,-327122000.0,26141000.0,302280000.0,302280000.0,-2028000.0,,,-230987000.0,1826000.0,9389000.0,-9819000.0,1396000.0,-230987000.0,26141000.0,1725013000.0,12005000.0,0.0,44097000.0,178541000.0,1223431000.0,438284000.0,438284000.0,955639000.0,16923000.0,23906000.0,7711000.0,35949000.0,,,76921000.0,122297000.0,158246000.0,4699000.0,302280000.0,10546014147.0,-42099000.0,,-189028000.0,31789000.0,778655000.0,2718441000.0,,545511000.0,333361000.0,18817000.0,,21470000.0,21470000.0,-21454000.0,1340000.0,401645000.0,2163297000.0,-326982000.0,20220000.0,12005000.0,-115000.0,1377512000.0,-115000.0,-75006000.0,20220000.0,267030000.0,9209918147.0,0.0,0.0,0.0,12005000.0,136004000.0,76921000.0,76921000.0,76921000.0,76921000.0,76921000.0,76921000.0,76921000.0,-319017000.0,-21562000.0,-49648000.0,-75121000.0,-21562000.0,0.0,172976000.0,-7965000.0,25473000.0,-993428000.0,79037000.0,154255000.0,19141000.0,157695000.0,76500641.653525,138094000.0,206697000.0,126664000.0,511902000.0,205992354.0,23661000.0,5501000.0,,1939786000.0,34756000.0,17455000.0,93000.0,157372000.0,110571000.0,55273000.0,-846000.0,0.0,481095000.0,,,100827000.0,123813000.0,0.0,-319037000.0,-8085000.0,,178541000.0,35949000.0,-75006000.0,0.0,63196000.0,1424000.0,1937992000.0,20000.0,120000.0,111712000.0,143501000.0,209125156.0,-578000.0,3582000.0,1725013000.0,-993428000.0,130641.653525,23906000.0,0.237099,,-18386000.0,4231560000.0,1725013000.0,1815796000.0,1725013000.0,385238000.0,2506547000.0,3008129000.0,1550908000.0,125307000.0,92000.0,511902000.0,70897000.0,551000.0,551000.0,3132802.0,126986000.0,,267792000.0
REC.MI,2023-12-31,3M,EUR,263979000.0,445193000.0,-374161000.0,83719000.0,-15654000.0,31491000.0,,,,302280000.0,-19669000.0,26141000.0,221812000.0,221812000.0,-116887000.0,26808000.0,195004000.0,-77337000.0,-18656000.0,10187000.0,-26812000.0,-35281000.0,-77337000.0,26141000.0,1686392000.0,10416000.0,-16227000.0,48149000.0,169212000.0,1202240000.0,99932000.0,455684000.0,1003076000.0,16596000.0,16616000.0,7298000.0,38789000.0,,,84722000.0,122874000.0,161663000.0,-3131000.0,221812000.0,11572794448.0,-133472000.0,232530000.0,56105000.0,34623000.0,778350000.0,2716547000.0,460847000.0,552818000.0,356945000.0,11079000.0,,21535000.0,21535000.0,-20025000.0,1180000.0,404831000.0,1786324000.0,-19639000.0,21555000.0,10416000.0,-645000.0,1353216000.0,-645000.0,-65533000.0,21555000.0,269201000.0,10059278448.0,0.0,0.0,0.0,-5811000.0,,84722000.0,84722000.0,84722000.0,84722000.0,84722000.0,84722000.0,84722000.0,-7950000.0,-21662000.0,-8718000.0,-66178000.0,-21662000.0,0.0,178657000.0,-11689000.0,57460000.0,-1030155000.0,76674000.0,144208000.0,21239000.0,164973000.0,87489244.792232,75774000.0,235482000.0,121463000.0,526157000.0,206006112.0,19924000.0,5307000.0,,1938197000.0,38246000.0,8858000.0,2432000.0,174407000.0,111821000.0,24097000.0,222000.0,0.0,505496000.0,,2796000.0,101339000.0,123647000.0,0.0,-7980000.0,-11689000.0,86956000.0,169212000.0,38789000.0,-65533000.0,-16227000.0,73508000.0,4260000.0,2025665000.0,30000.0,0.0,127351000.0,161974000.0,209125156.0,-4851000.0,3355000.0,1686392000.0,-1030155000.0,-542755.207768,16617000.0,0.163974,72508000.0,-52112000.0,4208131000.0,1686392000.0,1808900000.0,1686392000.0,404694000.0,2521739000.0,3005891000.0,1518663000.0,119257000.0,127000.0,526157000.0,67110000.0,-3310000.0,-3310000.0,3119044.0,127970000.0,85345000.0,199164000.0
REC.MI,2024-03-31,3M,EUR,288385000.0,504578000.0,-378941000.0,83719000.0,-17100000.0,32518000.0,,206213410.0,0.599,221812000.0,-8982000.0,26141000.0,294651000.0,294651000.0,-686000.0,,,71104000.0,-12006000.0,25900000.0,-59871000.0,-45977000.0,71104000.0,26141000.0,1817557000.0,16526000.0,-11964000.0,45139000.0,192260000.0,1324319000.0,34071000.0,405386000.0,973171000.0,15172000.0,37554000.0,7471000.0,39989000.0,209125156.0,0.591,123595000.0,181871000.0,221860000.0,1735000.0,294651000.0,12159019235.0,-71863000.0,,142063000.0,35506000.0,782992000.0,2661976000.0,521678000.0,557724000.0,415560000.0,12746000.0,2024000.0,20722000.0,20722000.0,-20848000.0,1420000.0,398069000.0,1851628000.0,-8078000.0,24996000.0,16526000.0,69723000.0,1328754000.0,69723000.0,-76873000.0,24996000.0,279821000.0,10571931235.0,0.0,0.0,,4562000.0,,123595000.0,123595000.0,123595000.0,123595000.0,123595000.0,123595000.0,123595000.0,-4147000.0,-20810000.0,-72174000.0,-7150000.0,-20810000.0,,178783000.0,-3931000.0,-65024000.0,-844419000.0,78248000.0,139903000.0,21956000.0,226988000.0,127528176.0,151045000.0,223783000.0,191777000.0,607820000.0,206361343.0,37701000.0,4611000.0,,1878984000.0,24845000.0,9319000.0,-2020000.0,168936000.0,108847000.0,76574000.0,3230000.0,0.0,534338000.0,,,161149000.0,123917000.0,,-4158000.0,-4824000.0,,192260000.0,39989000.0,-76873000.0,-11964000.0,67318000.0,834000.0,2161638000.0,11000.0,893000.0,120959000.0,156465000.0,209125156.0,-6088000.0,2766000.0,1817557000.0,-844419000.0,-1194824.0,37554000.0,0.233,,-14323000.0,4281341000.0,1817557000.0,1734140000.0,1817557000.0,416043000.0,2463784000.0,2957022000.0,1490613000.0,186899000.0,88000.0,607820000.0,77017000.0,-5128000.0,-5128000.0,2763813.0,115580000.0,,351148000.0
REC.MI,2024-06-30,3M,EUR,263648000.0,492435000.0,-386367000.0,83719000.0,-16600000.0,32355000.0,,,,294651000.0,-11383000.0,26141000.0,200579000.0,200579000.0,-128066000.0,,,-96871000.0,-17458000.0,-25728000.0,15516000.0,-27670000.0,-96871000.0,26141000.0,1804736000.0,13317000.0,-25599000.0,20381000.0,191621000.0,1244994000.0,50290000.0,325339000.0,887219000.0,15872000.0,28823000.0,8120000.0,40475000.0,,,101775000.0,151032000.0,191507000.0,2799000.0,200579000.0,11483269519.0,-201473000.0,,104736000.0,38176000.0,790033000.0,2647777000.0,509035000.0,569386000.0,386226000.0,16855000.0,2522000.0,20434000.0,20434000.0,-21179000.0,1500000.0,405928000.0,1855026000.0,-11517000.0,20754000.0,13317000.0,74886000.0,1352308000.0,74886000.0,-149928000.0,20754000.0,301749000.0,10043780519.0,0.0,0.0,,-12282000.0,,101775000.0,101775000.0,101775000.0,101775000.0,101775000.0,101775000.0,101775000.0,-4917000.0,-20523000.0,-58694000.0,-75042000.0,-20523000.0,,183019000.0,-6600000.0,16348000.0,-843041000.0,88925000.0,135160000.0,21291000.0,191306000.0,101618360.732936,116119000.0,236737000.0,149489000.0,577847000.0,206242293.0,29436000.0,4941000.0,,1857744000.0,26961000.0,11445000.0,6261000.0,175071000.0,114472000.0,40361000.0,-2209000.0,0.0,532296000.0,,,130598000.0,132784000.0,,-4944000.0,-6439000.0,,191621000.0,40475000.0,-149928000.0,-25599000.0,71817000.0,1588000.0,2025452000.0,27000.0,-161000.0,126744000.0,164920000.0,209125156.0,-1901000.0,3351000.0,1804736000.0,-843041000.0,44360.732936,28823000.0,0.2207,59400000.0,-40439000.0,4200714000.0,1804736000.0,1677647000.0,1804736000.0,428358000.0,2395978000.0,2955720000.0,1508759000.0,151635000.0,89000.0,577847000.0,93577000.0,201000.0,201000.0,2882863.0,124356000.0,,357775000.0
