symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
DAL.MI,2022-12-31,3M,EUR,,,-162976000.0,111779000.0,,4301000.0,,16126000.0,,,,,,,,4164000.0,66258000.0,70422000.0,,,3818000.0,,,,87752000.0,,,,,,,11962000.0,67105000.0,79067000.0,,,,,25881000.0,,,,,,,56207000.0,,,20760000.0,,,,,,,,,,,,,,149489000.0,,,,,,,22191000.0,,
DAL.MI,2023-03-31,3M,EUR,92305000.0,69150000.0,,,-2866000.0,8852000.0,62487000.0,,30392000.0,84151000.0,84151000.0,30392000.0,447102000.0,4677000.0,319463000.0,,,,207936000.0,2969000.0,,41006000.0,208689000.0,299221000.0,69150000.0,109478000.0,127092000.0,447102000.0,8852000.0,560000.0,12668000.0,,,75908000.0,560000.0,5303000.0,2098000.0,3323000.0,,109478000.0,147881000.0,,56013000.0,28570000.0,6074000.0,,56779438.0,90532000.0,20140000.0,32865000.0,27548000.0,11482000.0,140794000.0,0.0,61465000.0,288836000.0,58446491.0,447102000.0,147881000.0,27588000.0,794356000.0,447102000.0,75908000.0,450425000.0,343931000.0,474893000.0,135995000.0,15624000.0,1667053.0,,24621000.0,111527000.0
DAL.MI,2023-06-30,3M,EUR,105126000.0,62172000.0,,,-2593000.0,8085000.0,62082000.0,,30392000.0,88069000.0,88069000.0,30392000.0,433196000.0,4474000.0,313279000.0,,,,194359000.0,2966000.0,,41760000.0,208662000.0,300009000.0,62172000.0,108213000.0,124459000.0,433196000.0,8085000.0,560000.0,12704000.0,,,,560000.0,5472000.0,2086000.0,3290000.0,,108213000.0,133187000.0,20432000.0,54605000.0,28925000.0,5925000.0,,56015289.0,91347000.0,,31094000.0,26867000.0,25630000.0,147105000.0,0.0,59800000.0,279890000.0,58446491.0,433196000.0,133187000.0,12949000.0,785595000.0,433196000.0,,436486000.0,349109000.0,472281000.0,154750000.0,10885000.0,2431202.0,,22899000.0,118920000.0
DAL.MI,2023-09-30,3M,EUR,82706000.0,49336000.0,,,,3855000.0,61922000.0,,30392000.0,70088000.0,70088000.0,30392000.0,430681000.0,4784000.0,281770000.0,,,,168701000.0,2872000.0,3749000.0,42761000.0,213137000.0,302879000.0,,107298000.0,123989000.0,430681000.0,7604000.0,544000.0,12809000.0,,,,544000.0,5155000.0,2164000.0,3310000.0,,107298000.0,127802000.0,20454000.0,54592000.0,27577000.0,5816000.0,,54715928.0,89742000.0,-1000.0,30152000.0,25619000.0,12435000.0,120139000.0,0.0,59129000.0,278568000.0,58446491.0,430681000.0,127802000.0,25922000.0,755468000.0,430681000.0,,433991000.0,321477000.0,473698000.0,152776000.0,7281000.0,3730563.0,,22099000.0,113069000.0
DAL.MI,2023-12-31,3M,EUR,78972000.0,47419000.0,-170022000.0,111779000.0,,,81621000.0,11630000.0,30392000.0,70629000.0,70629000.0,30392000.0,408194000.0,3031000.0,256299000.0,3863000.0,15986000.0,19849000.0,164987000.0,2721000.0,,32770000.0,205352000.0,294197000.0,,275508000.0,102462000.0,502514000.0,4778000.0,640000.0,12597000.0,7767000.0,78334000.0,86101000.0,640000.0,5197000.0,5450000.0,2937000.0,23691000.0,105486000.0,113997000.0,,,26334000.0,5759000.0,57319000.0,53646491.0,88845000.0,19994000.0,27322000.0,172809000.0,23127000.0,116670000.0,0.0,51002000.0,279590000.0,58446491.0,408194000.0,113997000.0,12662000.0,719503000.0,486528000.0,105950000.0,411131000.0,308372000.0,463204000.0,143385000.0,10376000.0,4800000.0,41962000.0,18690000.0,91312000.0
DAL.MI,2024-03-31,3M,EUR,75109000.0,52204000.0,,,,2792000.0,60170000.0,,30392000.0,83497000.0,83497000.0,30392000.0,416238000.0,2753000.0,271061000.0,,,,157961000.0,2537000.0,,27249000.0,195210000.0,282272000.0,,103735000.0,100082000.0,416238000.0,2792000.0,640000.0,12718000.0,,,,640000.0,5295000.0,2453000.0,3254000.0,,103735000.0,133966000.0,,58069000.0,26320000.0,5769000.0,,53646491.0,87062000.0,19283000.0,29176000.0,25641000.0,10791000.0,114090000.0,0.0,52349000.0,285276000.0,58446491.0,416238000.0,133966000.0,24487000.0,720133000.0,416238000.0,,419492000.0,300641000.0,449072000.0,142680000.0,9805000.0,4800000.0,,20484000.0,113100000.0
