symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TradingSecurities,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
DAL.MI,2019-12-31,12M,EUR,,,,,-1217000.0,0.0,9465000.0,,,,,,151829000.0,,,,,,,,,,0.0,,,,,74059000.0,,0.0,,,,776000.0,,,,,,,,,,17848000.0,,,16684000.0,43572000.0,,,,,2869000.0,,,,,,31200000.0,,6382000.0,,,12000.0,,,,,,,,,,,,,,68000.0,0.0,,,,
DAL.MI,2020-12-31,12M,EUR,95699000.0,74481000.0,-139426000.0,111779000.0,-8723000.0,,6876000.0,66642000.0,9138000.0,30392000.0,137451000.0,147603000.0,,30392000.0,368205000.0,3375000.0,322749000.0,3375000.0,54391000.0,57766000.0,208480000.0,3852000.0,,947000.0,25626000.0,171372000.0,230547000.0,74481000.0,242832000.0,,78271000.0,500489000.0,7823000.0,,900000.0,10066000.0,5763000.0,77893000.0,83656000.0,900000.0,4375000.0,4576000.0,2153000.0,,103406000.0,137658000.0,16070000.0,,16217000.0,6862000.0,41101000.0,56692360.0,2167000.0,59175000.0,16070000.0,23152000.0,158173000.0,10390000.0,10152000.0,129749000.0,5808000.0,0.0,37633000.0,,239398000.0,58446491.0,368205000.0,137658000.0,12004000.0,707689000.0,446098000.0,141422000.0,370358000.0,337331000.0,384941000.0,128851000.0,10898000.0,1671000.0,,1754131.0,21899000.0,15012000.0,114269000.0
DAL.MI,2021-12-31,12M,EUR,135688000.0,82831000.0,-148446000.0,111779000.0,-2657000.0,,10504000.0,82495000.0,17546000.0,30392000.0,106080000.0,106080000.0,,30392000.0,418664000.0,4007000.0,361596000.0,4446000.0,66483000.0,70929000.0,277399000.0,3484000.0,,1301000.0,33175000.0,193497000.0,275128000.0,82831000.0,267364000.0,,136721000.0,535465000.0,11805000.0,,530000.0,12524000.0,13100000.0,50318000.0,63418000.0,530000.0,4314000.0,4846000.0,3060000.0,10721000.0,118918000.0,143536000.0,,,25844000.0,7088000.0,50068000.0,56446491.0,,81631000.0,18286000.0,29955000.0,163492000.0,24521000.0,,181199000.0,7028000.0,0.0,83681000.0,,268604000.0,58446491.0,418664000.0,143536000.0,11443000.0,818866000.0,468982000.0,134347000.0,421724000.0,397142000.0,457270000.0,119743000.0,15556000.0,793000.0,,2000000.0,26096000.0,19865000.0,84197000.0
DAL.MI,2022-12-31,12M,EUR,108488000.0,87752000.0,-162976000.0,111779000.0,,,4301000.0,84263000.0,16126000.0,30392000.0,107482000.0,107482000.0,,30392000.0,448048000.0,3785000.0,361286000.0,4164000.0,66258000.0,70422000.0,254081000.0,3468000.0,,3818000.0,41457000.0,212043000.0,304014000.0,87752000.0,277533000.0,,129824000.0,581411000.0,8119000.0,,560000.0,12740000.0,11962000.0,67105000.0,79067000.0,560000.0,5193000.0,5159000.0,3519000.0,25881000.0,114557000.0,144034000.0,,,28680000.0,6163000.0,56207000.0,56779438.0,,91971000.0,20760000.0,31058000.0,171586000.0,22093000.0,,155569000.0,,0.0,62503000.0,,285390000.0,58446491.0,448048000.0,144034000.0,14135000.0,845511000.0,515153000.0,149489000.0,451567000.0,393944000.0,484225000.0,139863000.0,16023000.0,,,1667053.0,22191000.0,25864000.0,107205000.0
DAL.MI,2023-12-31,12M,EUR,78972000.0,47419000.0,-170022000.0,111779000.0,,,,81621000.0,11630000.0,30392000.0,70629000.0,70629000.0,,30392000.0,408194000.0,3031000.0,256299000.0,3863000.0,15986000.0,19849000.0,164987000.0,2721000.0,,,32770000.0,205352000.0,294197000.0,,275508000.0,,102462000.0,502514000.0,4778000.0,,640000.0,12597000.0,7767000.0,78334000.0,86101000.0,640000.0,5197000.0,5450000.0,2937000.0,23691000.0,105486000.0,113997000.0,,,26334000.0,5759000.0,57319000.0,53646491.0,,88845000.0,19994000.0,27322000.0,172809000.0,23127000.0,,116670000.0,,0.0,51002000.0,,279590000.0,58446491.0,408194000.0,113997000.0,12662000.0,719503000.0,486528000.0,105950000.0,411131000.0,308372000.0,463204000.0,143385000.0,10376000.0,,,4800000.0,41962000.0,18690000.0,91312000.0
