symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,ResearchAndDevelopment,RetainedEarnings,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
DAL.MI,2022-12-31,3M,EUR,,,-162976000.0,111779000.0,,,4301000.0,,,,,,16126000.0,,,,0.0,,,,,,,,,,,,,,4164000.0,66258000.0,70422000.0,,,,,,,,,,,,3818000.0,,,,30000.0,,,,,87752000.0,,,514000.0,514000.0,,,,,,,,,,11962000.0,67105000.0,79067000.0,,,,,,,,,,0.0,25881000.0,,,,,,,,,,,,151000.0,,,,,,,,,,,,56207000.0,,,,,,,,,,,20760000.0,,,,,,,,,,,,0.0,-6230000.0,,,,,,,,,,,,,,,,,,,,,,,149489000.0,,,,,,12843000.0,,,,,,,22191000.0,,
DAL.MI,2023-03-31,3M,EUR,92305000.0,69150000.0,,,-2866000.0,5168000.0,8852000.0,56610000.0,0.06,107482000.0,62487000.0,-5335000.0,,30392000.0,84151000.0,84151000.0,,-23332000.0,403000.0,-4222000.0,2033000.0,-15875000.0,17393000.0,-268000.0,-23332000.0,30392000.0,447102000.0,4677000.0,86062000.0,319463000.0,,,,207936000.0,2969000.0,4127000.0,9295000.0,56979000.0,0.06,3326000.0,3076000.0,12371000.0,84151000.0,480628158.0,,-29562000.0,41006000.0,6251000.0,-91000.0,-24000.0,13953000.0,208689000.0,299221000.0,69150000.0,109478000.0,59424000.0,541000.0,541000.0,-901000.0,111000.0,127092000.0,447102000.0,-5356000.0,8852000.0,560000.0,0.0,12668000.0,,,75908000.0,0.0,-30103000.0,560000.0,5303000.0,2098000.0,438621158.0,3323000.0,144000.0,-97000.0,,,-1739000.0,3326000.0,3326000.0,2778000.0,404000.0,3326000.0,2922000.0,3744000.0,3182000.0,-3613000.0,-976000.0,,-30103000.0,-30103000.0,-976000.0,1654000.0,109478000.0,-1646000.0,147881000.0,,56013000.0,28570000.0,6074000.0,,12282000.0,2845902.12373,11586000.0,56348000.0,3076000.0,145486000.0,56779438.0,1000.0,90532000.0,-985000.0,20140000.0,311000.0,549000.0,32865000.0,27548000.0,11482000.0,-44000.0,0.0,140794000.0,3249000.0,0.0,1646000.0,0.0,-3613000.0,-1722000.0,61465000.0,86062000.0,9295000.0,-30103000.0,16736000.0,288836000.0,0.0,76000.0,25390000.0,39343000.0,58446491.0,44000.0,447102000.0,147881000.0,12902.12373,471000.0,0.144968,27588000.0,425000.0,794356000.0,447102000.0,75908000.0,450425000.0,142410000.0,343931000.0,474893000.0,135995000.0,3922000.0,386000.0,145486000.0,15624000.0,89000.0,89000.0,1667053.0,,24621000.0,111527000.0
DAL.MI,2023-06-30,3M,EUR,105126000.0,62172000.0,,,-2593000.0,5061000.0,8085000.0,,,84151000.0,62082000.0,-7861000.0,,30392000.0,88069000.0,88069000.0,,3917000.0,3896000.0,766000.0,-1486000.0,12876000.0,6879000.0,22931000.0,3918000.0,30392000.0,433196000.0,4474000.0,84394000.0,313279000.0,,,,194359000.0,2966000.0,4075000.0,9136000.0,,,8785000.0,11301000.0,20437000.0,88069000.0,381063258.0,,-28617000.0,41760000.0,28466000.0,-84000.0,-64000.0,14111000.0,208662000.0,300009000.0,62172000.0,108213000.0,63914000.0,442000.0,442000.0,-822000.0,86000.0,124459000.0,433196000.0,-3792000.0,8085000.0,560000.0,25000000.0,12704000.0,,,,25000000.0,-27557000.0,560000.0,5472000.0,2086000.0,389306258.0,3290000.0,-154000.0,97000.0,,,1859000.0,8785000.0,8785000.0,8939000.0,,8785000.0,8785000.0,10859000.0,8939000.0,-5999000.0,2876000.0,,-2557000.0,-2557000.0,2876000.0,-2577000.0,108213000.0,-1713000.0,133187000.0,20432000.0,54605000.0,28925000.0,5925000.0,,20361000.0,8722437.701446,36327000.0,55599000.0,8315000.0,148308000.0,56015289.0,,91347000.0,-1964000.0,,323000.0,729000.0,31094000.0,26867000.0,25630000.0,-69000.0,0.0,147105000.0,10859000.0,0.0,-1042000.0,0.0,-5999000.0,-1862000.0,59800000.0,84394000.0,9136000.0,-27557000.0,14665000.0,279890000.0,0.0,149000.0,26186000.0,40297000.0,58446491.0,69000.0,433196000.0,133187000.0,13437.701446,1920000.0,0.176812,12949000.0,-4567000.0,785595000.0,433196000.0,,436486000.0,139993000.0,349109000.0,472281000.0,154750000.0,,-3318000.0,148308000.0,10885000.0,76000.0,76000.0,2431202.0,,22899000.0,118920000.0
DAL.MI,2023-09-30,3M,EUR,82706000.0,49336000.0,,,,5046000.0,3855000.0,,,88069000.0,61922000.0,-4973000.0,,30392000.0,70088000.0,70088000.0,0.0,-17981000.0,65000.0,2000.0,-1655000.0,-23211000.0,12972000.0,-11827000.0,-17982000.0,30392000.0,430681000.0,4784000.0,68408000.0,281770000.0,,,,168701000.0,2872000.0,3924000.0,8970000.0,,,-1317000.0,-1248000.0,7722000.0,70088000.0,333152582.0,3749000.0,-8722000.0,42761000.0,-9495000.0,-96000.0,16000.0,13016000.0,213137000.0,302879000.0,,107298000.0,50642000.0,400000.0,400000.0,-771000.0,8000.0,123989000.0,430681000.0,-4738000.0,7604000.0,544000.0,56000.0,12809000.0,,,,56000.0,1452000.0,544000.0,5155000.0,2164000.0,341395582.0,3310000.0,50000.0,0.0,-8046000.0,,2243000.0,-1317000.0,-1317000.0,-1367000.0,,-1317000.0,-1317000.0,-1648000.0,-1367000.0,-3470000.0,-679000.0,315000.0,1508000.0,1508000.0,-679000.0,-1037000.0,107298000.0,-1583000.0,127802000.0,20454000.0,54592000.0,27577000.0,5816000.0,,7625000.0,-1397460.558252,-4522000.0,50098000.0,544000.0,119050000.0,54715928.0,,89742000.0,-162000.0,-1000.0,458000.0,493000.0,30152000.0,25619000.0,12435000.0,-1000.0,0.0,120139000.0,-1648000.0,0.0,620000.0,0.0,-3470000.0,-1503000.0,59129000.0,68408000.0,8970000.0,1452000.0,15728000.0,278568000.0,0.0,-80000.0,20880000.0,33896000.0,58446491.0,1000.0,430681000.0,127802000.0,16539.441748,-281000.0,0.17051,25922000.0,-1874000.0,755468000.0,430681000.0,,433991000.0,118506000.0,321477000.0,473698000.0,152776000.0,,279000.0,119050000.0,7281000.0,97000.0,97000.0,3730563.0,,22099000.0,113069000.0
DAL.MI,2023-12-31,3M,EUR,78972000.0,47419000.0,-170022000.0,111779000.0,,5688000.0,,,,70088000.0,81621000.0,-8615000.0,11630000.0,30392000.0,70629000.0,70629000.0,0.0,542000.0,18653000.0,3282000.0,-3685000.0,-1018000.0,1824000.0,19056000.0,542000.0,30392000.0,408194000.0,3031000.0,72294000.0,256299000.0,3863000.0,15986000.0,19849000.0,164987000.0,2721000.0,3967000.0,9655000.0,,,-935000.0,-6995000.0,2660000.0,70629000.0,354407279.0,,-14311000.0,32770000.0,12183000.0,-60000.0,-74000.0,12069000.0,205352000.0,294197000.0,,275508000.0,47298000.0,,,-1245000.0,365000.0,102462000.0,502514000.0,-5945000.0,4778000.0,640000.0,-56000.0,12597000.0,7767000.0,78334000.0,86101000.0,-56000.0,-7805000.0,640000.0,5197000.0,5450000.0,362650279.0,2937000.0,333000.0,0.0,-6411000.0,23691000.0,-3398000.0,-935000.0,-935000.0,-1268000.0,,-935000.0,-935000.0,-1536000.0,-1268000.0,-5548000.0,-307000.0,2534000.0,-7861000.0,-7861000.0,-307000.0,982000.0,105486000.0,-2931000.0,113997000.0,,,26334000.0,5759000.0,57319000.0,2677000.0,-920966.145833,20798000.0,52438000.0,-5140000.0,119592000.0,53646491.0,,88845000.0,-1153000.0,19994000.0,1034000.0,632000.0,27322000.0,172809000.0,23127000.0,-82000.0,0.0,116670000.0,-1536000.0,0.0,1484000.0,0.0,-5548000.0,-3067000.0,51002000.0,72294000.0,9655000.0,-7805000.0,19835000.0,279590000.0,0.0,136000.0,21869000.0,33938000.0,58446491.0,82000.0,408194000.0,113997000.0,-2966.145833,-268000.0,0.174479,12662000.0,-2624000.0,719503000.0,486528000.0,105950000.0,411131000.0,124732000.0,308372000.0,463204000.0,143385000.0,,175000.0,119592000.0,10376000.0,-17000.0,-17000.0,4800000.0,41962000.0,18690000.0,91312000.0
DAL.MI,2024-03-31,3M,EUR,75109000.0,52204000.0,,,,5088000.0,2792000.0,55789000.0,0.1,70628000.0,60170000.0,-1021000.0,,30392000.0,83497000.0,83497000.0,,12869000.0,-207000.0,-1959000.0,-1875000.0,-5575000.0,-3731000.0,-13347000.0,12869000.0,30392000.0,416238000.0,2753000.0,68608000.0,271061000.0,,,,157961000.0,2537000.0,3675000.0,8763000.0,55789000.0,0.1,5745000.0,-7695000.0,1068000.0,83497000.0,299687858.0,,-1693000.0,27249000.0,-16696000.0,,-401000.0,12305000.0,195210000.0,282272000.0,,103735000.0,42712000.0,,,-716000.0,137000.0,100082000.0,416238000.0,30237000.0,2792000.0,640000.0,713000.0,12718000.0,,,,713000.0,0.0,640000.0,5295000.0,2453000.0,307930858.0,3254000.0,-301000.0,19810000.0,,,-1973000.0,5745000.0,5745000.0,7278000.0,-1232000.0,5745000.0,6977000.0,7717000.0,6046000.0,10455000.0,17170000.0,,713000.0,713000.0,17170000.0,-1144000.0,103735000.0,-28000.0,133966000.0,,58069000.0,26320000.0,5769000.0,,669000.0,6600698.069198,-15675000.0,50407000.0,-7695000.0,111320000.0,53646491.0,,87062000.0,-17318000.0,19283000.0,104000.0,595000.0,29176000.0,25641000.0,10791000.0,-399000.0,0.0,114090000.0,7717000.0,0.0,2984000.0,,,-1021000.0,52349000.0,68608000.0,8763000.0,0.0,15408000.0,285276000.0,10455000.0,993000.0,22519000.0,34824000.0,58446491.0,399000.0,416238000.0,133966000.0,22698.069198,439000.0,0.056887,24487000.0,-1521000.0,720133000.0,416238000.0,,419492000.0,119015000.0,300641000.0,449072000.0,142680000.0,,-17459000.0,111320000.0,9805000.0,399000.0,399000.0,4800000.0,,20484000.0,113100000.0
