symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,ResearchAndDevelopment,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
DAL.MI,2022-12-31,3M,EUR,,,,,,,,,,,514000.0,514000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12843000.0,,,,
DAL.MI,2023-03-31,3M,EUR,56610000.0,0.06,86062000.0,56979000.0,0.06,3326000.0,3076000.0,12371000.0,13953000.0,59424000.0,541000.0,541000.0,144000.0,3326000.0,3326000.0,2778000.0,404000.0,3326000.0,2922000.0,3182000.0,-976000.0,-976000.0,12282000.0,2845902.12373,56348000.0,3076000.0,145486000.0,311000.0,549000.0,-44000.0,0.0,3249000.0,86062000.0,9295000.0,16736000.0,25390000.0,39343000.0,44000.0,12902.12373,471000.0,0.144968,142410000.0,3922000.0,386000.0,145486000.0,89000.0,89000.0
DAL.MI,2023-06-30,3M,EUR,,,84394000.0,,,8785000.0,11301000.0,20437000.0,14111000.0,63914000.0,442000.0,442000.0,-154000.0,8785000.0,8785000.0,8939000.0,,8785000.0,8785000.0,8939000.0,2876000.0,2876000.0,20361000.0,8722437.701446,55599000.0,8315000.0,148308000.0,323000.0,729000.0,-69000.0,0.0,10859000.0,84394000.0,9136000.0,14665000.0,26186000.0,40297000.0,69000.0,13437.701446,1920000.0,0.176812,139993000.0,,-3318000.0,148308000.0,76000.0,76000.0
DAL.MI,2023-09-30,3M,EUR,,,68408000.0,,,-1317000.0,-1248000.0,7722000.0,13016000.0,50642000.0,400000.0,400000.0,50000.0,-1317000.0,-1317000.0,-1367000.0,,-1317000.0,-1317000.0,-1367000.0,-679000.0,-679000.0,7625000.0,-1397460.558252,50098000.0,544000.0,119050000.0,458000.0,493000.0,-1000.0,0.0,-1648000.0,68408000.0,8970000.0,15728000.0,20880000.0,33896000.0,1000.0,16539.441748,-281000.0,0.17051,118506000.0,,279000.0,119050000.0,97000.0,97000.0
DAL.MI,2023-09-30,TTM,EUR,56439000.0,0.44,,56752000.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL.MI,2023-12-31,3M,EUR,,,72294000.0,,,-935000.0,-6995000.0,2660000.0,12069000.0,47298000.0,,,333000.0,-935000.0,-935000.0,-1268000.0,,-935000.0,-935000.0,-1268000.0,-307000.0,-307000.0,2677000.0,-920966.145833,52438000.0,-5140000.0,119592000.0,1034000.0,632000.0,-82000.0,0.0,-1536000.0,72294000.0,9655000.0,19835000.0,21869000.0,33938000.0,82000.0,-2966.145833,-268000.0,0.174479,124732000.0,,175000.0,119592000.0,-17000.0,-17000.0
DAL.MI,2023-12-31,TTM,EUR,53646491.0,0.176824,,53646491.0,0.176824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL.MI,2024-03-31,3M,EUR,55789000.0,0.1,68608000.0,55789000.0,0.1,5745000.0,-7695000.0,1068000.0,12305000.0,42712000.0,,,-301000.0,5745000.0,5745000.0,7278000.0,-1232000.0,5745000.0,6977000.0,6046000.0,17170000.0,17170000.0,669000.0,6600698.069198,50407000.0,-7695000.0,111320000.0,104000.0,595000.0,-399000.0,0.0,7717000.0,68608000.0,8763000.0,15408000.0,22519000.0,34824000.0,399000.0,22698.069198,439000.0,0.056887,119015000.0,,-17459000.0,111320000.0,399000.0,399000.0
DAL.MI,2024-03-31,TTM,EUR,55583750.0,0.22,294916000.0,55583750.0,0.22,12278000.0,-3428000.0,33096000.0,51951000.0,207535000.0,,,-72000.0,12278000.0,12278000.0,13986000.0,,12278000.0,13914000.0,12350000.0,19110000.0,19110000.0,32586000.0,13465025.366652,210963000.0,-3428000.0,502451000.0,1862000.0,2483000.0,-551000.0,0.0,15887000.0,294916000.0,36524000.0,66107000.0,92920000.0,144871000.0,551000.0,61025.366652,1901000.0,0.119658,505879000.0,,-20324000.0,502451000.0,510000.0,510000.0
