symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
SPM.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,1701000000.0,401000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000000.0,,,170000000.0,,,,,,,,,,,,,,,,,
SPM.MI,2020-12-31,12M,EUR,2193000000.0,1663000000.0,-9963000000.0,553000000.0,-655000000.0,0.0,66000000.0,1212000000.0,421000000.0,2191000000.0,1687000000.0,1755000000.0,1116000000.0,401000000.0,2191000000.0,2923000000.0,162000000.0,6411000000.0,151000000.0,421000000.0,572000000.0,4903000000.0,1000000.0,2000000.0,666000000.0,701000000.0,2318000000.0,13535000000.0,156000000.0,280000000.0,5921000000.0,66000000.0,,,,,87000000.0,270000000.0,2577000000.0,2847000000.0,166000000.0,295000000.0,11925000000.0,25000000.0,1311000000.0,3572000000.0,2222000000.0,240000000.0,6000000.0,237000000.0,395761179.0,142000000.0,49000000.0,35000000.0,25000000.0,2000000.0,33000000.0,149000000.0,1768000000.0,68000000.0,2406000000.0,191000000.0,199000000.0,0.0,280000000.0,170000000.0,251000000.0,402745770.0,2923000000.0,2222000000.0,432000000.0,11262000000.0,5500000000.0,3419000000.0,2948000000.0,8314000000.0,4851000000.0,3411000000.0,180000000.0,25000000.0,6984591.0,86000000.0,1508000000.0
SPM.MI,2021-12-31,12M,EUR,2378000000.0,1837000000.0,-10231000000.0,553000000.0,-732000000.0,0.0,61000000.0,1296000000.0,394000000.0,2191000000.0,1495000000.0,1554000000.0,942000000.0,553000000.0,2191000000.0,326000000.0,115000000.0,6819000000.0,147000000.0,1064000000.0,1211000000.0,6844000000.0,28000000.0,5000000.0,667000000.0,699000000.0,2569000000.0,13605000000.0,87000000.0,258000000.0,3822000000.0,61000000.0,,79000000.0,78000000.0,0.0,97000000.0,247000000.0,2432000000.0,2679000000.0,157000000.0,1353000000.0,11948000000.0,25000000.0,2001000000.0,3374000000.0,-373000000.0,329000000.0,5000000.0,238000000.0,394222563.0,144000000.0,73000000.0,32000000.0,23000000.0,2000000.0,7000000.0,149000000.0,2038000000.0,59000000.0,2619000000.0,204000000.0,263000000.0,0.0,258000000.0,137000000.0,-2237000000.0,402745770.0,326000000.0,-373000000.0,471000000.0,11542000000.0,2758000000.0,3890000000.0,351000000.0,11191000000.0,4723000000.0,4347000000.0,234000000.0,42000000.0,8523207.0,84000000.0,-25000000.0
SPM.MI,2022-12-31,12M,EUR,2630000000.0,1676000000.0,-8013000000.0,1877000000.0,-723000000.0,211000000.0,65000000.0,1208000000.0,403000000.0,502000000.0,2052000000.0,2127000000.0,,,502000000.0,2068000000.0,124000000.0,7838000000.0,139000000.0,824000000.0,963000000.0,6959000000.0,0.0,0.0,663000000.0,691000000.0,2399000000.0,11150000000.0,133000000.0,211000000.0,4621000000.0,65000000.0,0.0,164000000.0,65000000.0,0.0,102000000.0,264000000.0,1729000000.0,1993000000.0,229000000.0,1148000000.0,9577000000.0,18000000.0,501000000.0,3137000000.0,1377000000.0,345000000.0,3000000.0,183000000.0,1995142834.0,139000000.0,13000000.0,28000000.0,20000000.0,2000000.0,61000000.0,139000000.0,2861000000.0,75000000.0,2938000000.0,216000000.0,370000000.0,0.0,211000000.0,,-118000000.0,1995558791.0,2068000000.0,1377000000.0,454000000.0,12397000000.0,3797000000.0,2956000000.0,2086000000.0,10311000000.0,4559000000.0,3352000000.0,247000000.0,25000000.0,415957.0,77000000.0,879000000.0
SPM.MI,2023-12-31,12M,EUR,2668000000.0,1906000000.0,-7377000000.0,1622000000.0,-682000000.0,26000000.0,1000000.0,1015000000.0,730000000.0,502000000.0,2136000000.0,2222000000.0,,,502000000.0,2394000000.0,173000000.0,8130000000.0,299000000.0,191000000.0,490000000.0,6881000000.0,0.0,3000000.0,641000000.0,666000000.0,2588000000.0,10765000000.0,64000000.0,256000000.0,4753000000.0,1000000.0,0.0,147000000.0,64000000.0,0.0,102000000.0,431000000.0,2168000000.0,2599000000.0,211000000.0,767000000.0,9326000000.0,2000000.0,223000000.0,3388000000.0,1728000000.0,257000000.0,6000000.0,193000000.0,1995160142.0,180000000.0,16000000.0,25000000.0,24000000.0,1000000.0,59000000.0,149000000.0,2847000000.0,86000000.0,2993000000.0,217000000.0,,0.0,256000000.0,,316000000.0,1995558791.0,2394000000.0,1728000000.0,531000000.0,12865000000.0,4562000000.0,3089000000.0,2396000000.0,10469000000.0,4735000000.0,3588000000.0,266000000.0,22000000.0,398649.0,74000000.0,1249000000.0
