symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
SPM.MI,2019-06-30,TTM,EUR,11000000.0,,,,534000000.0,523000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPM.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,,,,,,,,,,,,,,,,,
SPM.MI,2020-06-30,TTM,EUR,,,,,,,,,,,,,730000000.0,,,7000000.0,7000000.0,,,,,,,,,,,,,,,,,,,,,,,404000000.0,,,,,,,8000000.0,,,,
SPM.MI,2020-12-31,12M,EUR,,395048547.0,-2.886722,5938000000.0,,,395052769.0,-2.886722,-1136000000.0,-837000000.0,-246000000.0,1461000000.0,682000000.0,137000000.0,137000000.0,5000000.0,5000000.0,-19000000.0,-1136000000.0,-1136000000.0,-1117000000.0,,-1136000000.0,-1136000000.0,-1117000000.0,-135000000.0,-135000000.0,374000000.0,-664800000.0,1626000000.0,-165000000.0,7399000000.0,57000000.0,1000000.0,-9000000.0,0.0,-974000000.0,5938000000.0,591000000.0,345000000.0,-680000000.0,-148800000.0,143000000.0,0.24,7564000000.0,-845000000.0,3000000.0,7399000000.0,-620000000.0,-620000000.0,7000000.0
SPM.MI,2021-12-31,12M,EUR,,940341988.0,-2.62,7064000000.0,,,940343047.0,-2.62,-2467000000.0,-2229000000.0,-1829000000.0,-535000000.0,95000000.0,118000000.0,118000000.0,6000000.0,6000000.0,0.0,-2467000000.0,-2467000000.0,-2406000000.0,-61000000.0,-2467000000.0,-2406000000.0,-2467000000.0,-116000000.0,-116000000.0,-1584000000.0,-2219800000.0,1551000000.0,-2086000000.0,6529000000.0,,-2000000.0,-4000000.0,0.0,-2347000000.0,7064000000.0,400000000.0,434000000.0,-133000000.0,-58800000.0,59000000.0,0.24,8615000000.0,-2219000000.0,4000000.0,6529000000.0,-245000000.0,-245000000.0,42000000.0
SPM.MI,2022-12-31,12M,EUR,,940341988.0,-0.22,8275000000.0,,,940343047.0,-0.22,-209000000.0,-20000000.0,421000000.0,1712000000.0,1000000.0,142000000.0,142000000.0,9000000.0,9000000.0,0.0,-209000000.0,-209000000.0,-315000000.0,106000000.0,-209000000.0,-315000000.0,-209000000.0,-159000000.0,-159000000.0,514000000.0,-244320000.0,1649000000.0,63000000.0,9987000000.0,7000000.0,-7000000.0,-4000000.0,0.0,-162000000.0,8275000000.0,441000000.0,901000000.0,35000000.0,-22320000.0,153000000.0,0.24,9924000000.0,98000000.0,26000000.0,9987000000.0,-93000000.0,-93000000.0,-32000000.0
SPM.MI,2023-06-30,TTM,EUR,,950803050.0,-0.134,,,,950804110.0,-0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPM.MI,2023-12-31,12M,EUR,,1995147895.0,0.09,9692000000.0,,,2008953715.0,0.09,179000000.0,491000000.0,951000000.0,2191000000.0,29000000.0,161000000.0,161000000.0,54000000.0,54000000.0,0.0,179000000.0,179000000.0,185000000.0,-6000000.0,179000000.0,185000000.0,179000000.0,-98000000.0,-98000000.0,1038000000.0,251120000.0,1741000000.0,450000000.0,11883000000.0,,5000000.0,-15000000.0,0.0,330000000.0,9692000000.0,460000000.0,1167000000.0,-13000000.0,-20880000.0,145000000.0,0.24,11433000000.0,437000000.0,-9000000.0,11883000000.0,-87000000.0,-87000000.0,-1000000.0
SPM.MI,2023-12-31,TTM,EUR,,1995147895.0,0.09,9692000000.0,,,2008953715.0,0.09,179000000.0,491000000.0,951000000.0,2191000000.0,29000000.0,161000000.0,161000000.0,54000000.0,54000000.0,0.0,179000000.0,179000000.0,185000000.0,-6000000.0,179000000.0,185000000.0,179000000.0,-98000000.0,-98000000.0,1038000000.0,251120000.0,1741000000.0,450000000.0,11883000000.0,,5000000.0,-15000000.0,0.0,330000000.0,9692000000.0,460000000.0,1167000000.0,-13000000.0,-20880000.0,145000000.0,0.24,11433000000.0,437000000.0,-9000000.0,11883000000.0,-87000000.0,-87000000.0,-1000000.0
