symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
WBS.MI,2019-12-31,12M,EUR,,,,,2402.0,9513845.0,0.036342,,,,,,-484028.0,,,,,,,,,,,,-484028.0,,,,,,,,,,,,,,,9513845.0,0.036342,,,,,,,,,,,,,,,,,,,,,,,2402.0,,15000.0,2656173.0,,,2656173.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,-31653.0,,,-1.0,400000.0,,,,,196270.0,,,230069.0,23202.0,,,,,,,,42390.0,,,,,,,,,781.0,,312206.0,312206.0,,,,,,,,,,,,,,,,,,880953.0,91113.0,,,,,,,,,,
WBS.MI,2020-12-31,12M,EUR,1201920.0,4568202.0,3190241.0,758705.0,1902.0,9428043.0,0.03229,3501708.0,-2948186.0,190277.0,3164386.0,3360656.0,-172979.0,3162522.0,1864.0,226888.0,-337322.0,-8129.0,248384.0,-27846.0,-644633.0,-205336.0,-337322.0,190277.0,,3949660.0,,5221927.0,9618308.0,1266252.0,1266252.0,,,5049810.0,103258.0,857567.0,857567.0,857567.0,98862.0,9428043.0,0.03229,304432.0,523123.0,1380690.0,3164386.0,14373875.0,1708930.0,44300.0,-2045540.0,325.0,2845827.0,6627972.0,776072.0,8840230.0,0.0,75681.0,75681.0,1225.0,1225.0,-77457.0,92519.0,9933159.0,-2948898.0,1902.0,1902.0,0.0,2250000.0,4717247.0,4717247.0,2250000.0,-506889.0,1902.0,67537.0,89647.0,13448741.0,873860.0,-39752.0,,-113781.0,2819113.0,304432.0,304432.0,344184.0,304432.0,304432.0,344184.0,344184.0,-2763790.0,-74456.0,-1950.0,-737188.0,-506889.0,-74456.0,2732878.0,-1.0,776072.0,-183157.0,-230299.0,-2678312.0,142952.0,1569637.0,1424857.0,338406.402778,902646.0,8273422.0,566808.0,14062157.0,9428043.0,36208.0,,3782145.0,198143.0,,,201189.0,1436245.0,477028.0,517273.0,196270.0,0.0,3133669.0,,267226.0,447442.0,209397.0,43939.0,,-2763790.0,-1950.0,-184396.0,,5221927.0,857567.0,389091.0,389091.0,-506889.0,,,304432.0,,1239.0,,,9513843.0,-44167.0,3949660.0,-2678312.0,-10192.597222,103258.0,0.230774,812432.0,-314963.0,17102376.0,8666907.0,5983499.0,4823520.0,13495349.0,12278856.0,7484068.0,7229046.0,,,14062157.0,495504.0,-44167.0,-44167.0,731673.0,85800.0,113781.0,48219.0,4568498.0,44167.0
WBS.MI,2021-12-31,12M,EUR,1247513.0,5666184.0,3500551.0,1477359.0,,9379717.0,0.047489,3164386.0,-1596849.0,194084.0,3619130.0,3619130.0,,3616881.0,2249.0,-135298.0,454744.0,18761.0,617517.0,45593.0,-1213049.0,-666475.0,454744.0,194084.0,,4309330.0,-385371.0,6897377.0,10625919.0,1871808.0,1871808.0,,282940.0,6221906.0,425023.0,1692864.0,1692864.0,1692864.0,215505.0,9379717.0,0.047489,445438.0,986941.0,2679805.0,3619130.0,33296961.0,-354149.0,42766.0,621086.0,-515.0,943507.0,6369981.0,804453.0,12204147.0,133439.0,91309.0,91309.0,19887.0,19887.0,-77043.0,73758.0,10010528.0,-1409042.0,,2902.0,,,3829390.0,3829390.0,,-1099090.0,2902.0,67537.0,97405.0,30953066.0,901031.0,-25171.0,0.0,-385371.0,2082068.0,445438.0,445438.0,470609.0,445438.0,445438.0,470609.0,470609.0,-1352807.0,-71422.0,187136.0,-1007880.0,-1099090.0,-71422.0,1039102.0,196270.0,804453.0,-243371.0,91210.0,-2060651.0,129435.0,1832708.0,2952761.0,652884.56,2217935.0,10962048.0,1242099.0,19101524.0,9379717.0,84374.0,,5426474.0,584007.0,,-1.0,124074.0,1742945.0,504867.0,422159.0,,0.0,3771764.0,,282940.0,895632.0,202181.0,139517.0,0.0,-1352807.0,-9134.0,-244042.0,,6897377.0,1692864.0,503571.0,503571.0,-1099090.0,-385371.0,,445438.0,196270.0,671.0,,,9704217.0,-272956.0,4309330.0,-2060651.0,-65509.44,425023.0,0.24,561748.0,-225943.0,17889511.0,8138720.0,5701198.0,5210361.0,17859425.0,12679150.0,7263592.0,6457244.0,,,19101524.0,781306.0,-272956.0,-272956.0,598175.0,324500.0,499151.0,30992.0,4404013.0,139517.0
WBS.MI,2022-12-31,12M,EUR,1526804.0,6693837.0,4441245.0,1843739.0,,9862325.0,-0.055571,3619130.0,-1478558.0,204537.0,4009291.0,4009291.0,,4007194.0,2097.0,-101717.0,390162.0,-39154.0,424529.0,279292.0,-1354238.0,-791288.0,390162.0,204537.0,,4621989.0,-77052.0,8639504.0,12381922.0,2129403.0,2129403.0,383671.0,434734.0,7512099.0,206606.0,2064937.0,2064937.0,2064937.0,221198.0,9862325.0,-0.055571,-548056.0,-211130.0,1853807.0,4009292.0,20751639.0,1460210.0,80032.0,-477982.0,-69.0,2929102.0,7172947.0,660623.0,13014020.0,68563.0,100694.0,100694.0,1304.0,1304.0,-93517.0,112912.0,10903265.0,-2070624.0,,1000.0,0.0,,4151873.0,4151873.0,,-1714202.0,1000.0,67537.0,88837.0,19134622.0,950076.0,-29626.0,-590000.0,-77052.0,2271985.0,-548056.0,-548056.0,-518430.0,-548056.0,-548056.0,-518430.0,-518430.0,-1400267.0,-99390.0,-3057.0,-1619922.0,-1714202.0,-99390.0,3157184.0,,660623.0,-77300.0,94280.0,-2550958.0,128619.0,2320065.0,2789788.0,163289.56,1000576.0,12288505.0,725515.0,21653524.0,9862325.0,4166.0,,4243845.0,716516.0,2.0,,254903.0,2745330.0,376822.0,144373.0,,0.0,4986503.0,,,-311824.0,194964.0,159593.0,-590000.0,-1400267.0,-3057.0,-78291.0,,8639504.0,2064937.0,356666.0,356666.0,-1714202.0,-77052.0,705924.0,-548056.0,0.0,991.0,,,10226825.0,-935981.0,4621989.0,-2550958.0,-224635.44,206606.0,0.24,603104.0,-544006.0,20305808.0,8773862.0,6281276.0,5572065.0,20928009.0,14733743.0,7923883.0,7221644.0,,,21653524.0,714369.0,-935981.0,-935981.0,553550.0,364500.0,576204.0,32880.0,4869823.0,161494.0
WBS.MI,2023-12-31,12M,EUR,1654106.0,6985695.0,4411435.0,1847282.0,,,,4009292.0,-1151804.0,204537.0,1918741.0,1918741.0,,1913723.0,5018.0,145411.0,-2090551.0,-13121.0,-136196.0,127302.0,-674230.0,-550834.0,-2090551.0,204537.0,,3916168.0,-154330.0,7560222.0,10764230.0,2907348.0,2907348.0,423806.0,438610.0,7417447.0,183944.0,2043722.0,2043722.0,2043721.0,196439.0,,,-567304.0,-72961.0,1970761.0,1918741.0,15363465.0,-934133.0,121033.0,-49125.0,-4405.0,2527086.0,6615963.0,502086.0,12551057.0,0.0,206678.0,206678.0,10887.0,10887.0,-167889.0,126033.0,9407025.0,-2259097.0,,0.0,0.0,,2583509.0,2583509.0,,-1784775.0,0.0,67537.0,83061.0,12918609.0,1048595.0,-103721.0,-851630.0,-154330.0,3572116.0,-567304.0,-567304.0,-463583.0,-567304.0,-567304.0,-463583.0,-463583.0,-1113903.0,-195791.0,-260068.0,-1051664.0,-1784775.0,-195791.0,271861.0,,502086.0,-33496.0,733111.0,-2699795.0,127765.0,2300111.0,3014676.0,226071.4,1102679.0,11588454.0,962603.0,20111279.0,9786825.0,183.0,,4088877.0,713618.0,,,433158.0,1785297.0,231278.0,425699.0,,0.0,3974906.0,,,-279639.0,187747.0,256168.0,-851630.0,-1113903.0,-260068.0,-37901.0,,7560222.0,2043722.0,367703.0,367703.0,-1784775.0,-154330.0,531033.0,-567304.0,,4405.0,,,10226825.0,-1043915.0,3916168.0,-2699795.0,-250539.6,183944.0,0.24,445646.0,-357075.0,17975945.0,6499677.0,5490857.0,4964763.0,19148676.0,13011182.0,7211716.0,5593735.0,,,20111279.0,535503.0,-1043915.0,-1043915.0,514813.0,440000.0,730534.0,5000.0,3346783.0,512882.0
