symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DividendsPayable,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkingCapital
ACE.MI,2022-12-31,3M,EUR,,,-2836373000.0,,30531000.0,67150000.0,89895000.0,,,,541481000.0,18427000.0,,,98250000.0,,16507000.0,462019000.0,478526000.0,,939000.0,30531000.0,,,,81298000.0,,,,,,,651258000.0,73388000.0,4648875000.0,4722263000.0,,,3889560000.0,,4550986000.0,,,43718000.0,160551000.0,,,2110000.0,,458780000.0,632259000.0,,,615144000.0,,629553000.0,,603194000.0,,,25909000.0,0.0,,,,,,,,5200789000.0,,,,,,416993.0,
ACE.MI,2023-03-31,3M,EUR,1872395000.0,1353825000.0,,18221000.0,,,,1098899000.0,670913000.0,1430960000.0,,,1098899000.0,2381027000.0,,3345790000.0,,,,2962503000.0,,,255573000.0,4219971000.0,3265770000.0,,110953000.0,2381027000.0,2241000.0,27206000.0,3013000.0,358101000.0,,,,,361114000.0,256123000.0,,472034000.0,,3265770000.0,-1838944000.0,,,179442000.0,110339000.0,,212547907.0,408611000.0,716810000.0,,3964398000.0,625794000.0,420139000.0,,3265770000.0,,760047000.0,1901027000.0,,,1073923000.0,212547907.0,2381027000.0,-1838944000.0,23220000.0,12027328000.0,2381027000.0,,2853061000.0,9174267000.0,8681538000.0,6211764000.0,28632000.0,,383287000.0
ACE.MI,2023-06-30,3M,EUR,1686599000.0,1219134000.0,-2911613000.0,20823000.0,,85078000.0,108468000.0,1098899000.0,277699000.0,280417000.0,256864000.0,20835000.0,1098899000.0,2253409000.0,125754000.0,2908750000.0,16081000.0,194299000.0,210380000.0,2807663000.0,1600000.0,,264162000.0,4311460000.0,6239162000.0,68768000.0,123805000.0,7755006000.0,2122000.0,25842000.0,3020000.0,359716000.0,664881000.0,92387000.0,5307298000.0,5399685000.0,362736000.0,304375000.0,3949876000.0,475729000.0,5223898000.0,3327549000.0,-2058051000.0,46367000.0,173754000.0,209423000.0,110273000.0,1990000.0,212547907.0,,,-1000.0,4047298000.0,,220777000.0,726815000.0,1413573000.0,987991000.0,2718000.0,2493841000.0,24693000.0,0.0,898839000.0,212964900.0,2253409000.0,-2058051000.0,183119000.0,11792033000.0,7560707000.0,5610065000.0,2729138000.0,9062895000.0,8883283000.0,6255232000.0,78827000.0,416993.0,101087000.0
ACE.MI,2023-09-30,3M,EUR,1669441000.0,1296282000.0,,18296000.0,,,88500000.0,1098899000.0,468457000.0,937455000.0,,,1098899000.0,2295241000.0,,2843364000.0,,986000000.0,986000000.0,3391734000.0,,,254561000.0,4334093000.0,3368213000.0,,125969000.0,7987441000.0,2003000.0,24874000.0,3025000.0,365615000.0,,88500000.0,4706200000.0,4794700000.0,368640000.0,317439000.0,,481732000.0,5223743000.0,3368213000.0,-2038852000.0,,,216238000.0,109370000.0,,212547907.0,403211000.0,723108000.0,-1000.0,4079532000.0,672089000.0,439365000.0,,3368213000.0,,468998000.0,1682419000.0,,,965690000.0,212547907.0,2295241000.0,-2038852000.0,62151000.0,11829515000.0,7001441000.0,5780700000.0,2776974000.0,9052541000.0,8986150000.0,5660807000.0,12978000.0,,-548370000.0
ACE.MI,2023-12-31,3M,EUR,1750473000.0,1213200000.0,-2969618000.0,18288000.0,,73460000.0,93822000.0,1098899000.0,359379000.0,362010000.0,338887000.0,20493000.0,1098899000.0,2377281000.0,135451000.0,2594062000.0,15258000.0,756949000.0,772207000.0,3348500000.0,524000.0,,254626000.0,4455052000.0,6397770000.0,22352000.0,97843000.0,7826102000.0,1990000.0,18852000.0,8029000.0,359281000.0,673137000.0,78564000.0,4691872000.0,4770436000.0,367310000.0,224276000.0,4071097000.0,445803000.0,5089442000.0,3428152000.0,-2077771000.0,44019000.0,157696000.0,205065000.0,109895000.0,1608000.0,212547907.0,,,-1000.0,4200426000.0,,309158000.0,644004000.0,1444625000.0,666289000.0,2631000.0,2481480000.0,19687000.0,0.0,1046848000.0,212964900.0,2377281000.0,-2077771000.0,194393000.0,11787064000.0,7069153000.0,5542643000.0,2823084000.0,8963980000.0,9193001000.0,5615480000.0,86479000.0,416993.0,-754438000.0
ACE.MI,2024-03-31,3M,EUR,1654417000.0,1223798000.0,,18387000.0,,,,1098899000.0,350793000.0,768255000.0,,,1098899000.0,2463219000.0,,2546051000.0,,,,3431261000.0,,,254719000.0,4504055000.0,3447770000.0,,97872000.0,2463219000.0,1977000.0,21257000.0,8029000.0,364126000.0,,,,,372155000.0,261046000.0,,457807000.0,,3447770000.0,-2040836000.0,,,209914000.0,105774000.0,,212547907.0,429105000.0,684008000.0,,4249336000.0,734971000.0,514810000.0,,3447770000.0,,417462000.0,1669878000.0,,,1121709000.0,212964900.0,2463219000.0,-2040836000.0,8634000.0,11838149000.0,2463219000.0,,2921026000.0,8917123000.0,9292099000.0,5485862000.0,15461000.0,416993.0,-885210000.0
