symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,Depreciation,DepreciationAndAmortization,DividendsReceivedCFI,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFF,InterestReceivedCFI,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,PensionAndEmployeeBenefitExpense,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfBusiness,SaleOfInvestment,TaxesRefundPaid
ACE.MI,2019-12-31,12M,EUR,,,,,,,39137000.0,,,,,-73795000.0,,,,,,,,,,,,,,,,-361740000.0,,,,,,,-89136000.0,,60777000.0,,,,,,,,,,
ACE.MI,2020-12-31,12M,EUR,336446000.0,835693000.0,-906969000.0,-93212000.0,-227028000.0,-28367000.0,,30699000.0,21976000.0,24308000.0,-227027000.0,,157778000.0,494224000.0,29848000.0,642209000.0,-19384000.0,-80227000.0,-102158000.0,14990000.0,-1034385000.0,604900000.0,604900000.0,-487747000.0,-103792000.0,284948000.0,461205000.0,-334656000.0,-68463000.0,117153000.0,117153000.0,58833000.0,1000.0,-572313000.0,,826742000.0,33543000.0,88018000.0,18737000.0,3362000.0,-103792000.0,,,-487747000.0,0.0,,-119424000.0
ACE.MI,2021-12-31,12M,EUR,380567000.0,642209000.0,-981266000.0,-96743000.0,32332000.0,7209000.0,-136125000.0,68010000.0,-184891000.0,-245797000.0,32332000.0,,162090000.0,542657000.0,7423000.0,693193000.0,324042000.0,-221745000.0,-100752000.0,14511000.0,-1051231000.0,902500000.0,902500000.0,-233995000.0,-93237000.0,313309000.0,503002000.0,-354759000.0,1340000.0,668505000.0,668505000.0,-146968000.0,-2000.0,-626507000.0,,759521000.0,18652000.0,85897000.0,-7004000.0,-3706000.0,-3189000.0,,,-233995000.0,-3189000.0,,-180117000.0
ACE.MI,2022-12-31,12M,EUR,420857000.0,680820000.0,-1050303000.0,-146238000.0,-127254000.0,-15497000.0,-44934000.0,196983000.0,-312114000.0,-62192000.0,-127254000.0,,171213000.0,592070000.0,3381000.0,559908000.0,-76043000.0,-171261000.0,-103972000.0,25962000.0,-930253000.0,250000000.0,250000000.0,-73287000.0,0.0,279725000.0,497937000.0,-700218000.0,90707000.0,176713000.0,176713000.0,-2546000.0,,-1050303000.0,,879042000.0,6342000.0,84384000.0,-182000.0,-11345000.0,0.0,,-1050303000.0,-73287000.0,,90707000.0,-178506000.0
ACE.MI,2023-12-31,12M,EUR,461775000.0,559908000.0,-1142690000.0,-145213000.0,-200529000.0,6665000.0,22520000.0,-84485000.0,-24004000.0,7183000.0,-200529000.0,,184131000.0,645906000.0,5567000.0,359379000.0,-12107000.0,-31771000.0,-166090000.0,39252000.0,-1299341000.0,700000000.0,700000000.0,-377978000.0,0.0,293908000.0,475198000.0,,-201470000.0,322022000.0,322022000.0,-22826000.0,,-1142690000.0,,1110919000.0,,132055000.0,-1463000.0,8099000.0,0.0,-201470000.0,-1142690000.0,-377978000.0,,,-148185000.0
ACE.MI,2024-03-31,TTM,EUR,,670913000.0,-1131989000.0,,-320121000.0,13082000.0,-24836000.0,-264750000.0,9712000.0,-183939000.0,-320120000.0,,192367000.0,654142000.0,5567000.0,350793000.0,-500506000.0,-185381000.0,-169217000.0,42709000.0,-766222000.0,0.0,0.0,-77978000.0,0.0,303874000.0,494545000.0,,317490000.0,-77978000.0,-77978000.0,-108713000.0,,-1131989000.0,,946608000.0,,131630000.0,-2320000.0,5249000.0,,250106000.0,-1131989000.0,-77978000.0,,,-148185000.0
