symbol,asOfDate,periodType,currencyCode,NetIncome
ISP.MI,2023-03-31,3M,EUR,1956000000.0
ISP.MI,2023-06-30,3M,EUR,2266000000.0
ISP.MI,2023-09-30,3M,EUR,1900000000.0
ISP.MI,2023-12-31,3M,EUR,1602000000.0
ISP.MI,2024-03-31,3M,EUR,2301000000.0
ISP.MI,2024-03-31,TTM,EUR,8069000000.0
