symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,Depreciation,DepreciationAndAmortization,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InvestingCashFlow,IssuanceOfCapitalStock,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,TaxesRefundPaid
ICC.MI,2023-12-31,TTM,EUR,395006.0,-431178.0,24576.0,-45849.0,1263.0,-182249.0,-438447.0,595938.0,1081.0,-45847.0,500508.0,702230.0,702230.0,566728.0,-612636.0,23209.0,-431117.0,500508.0,500508.0,-895000.0,-895254.0,-424397.0,0.0,66278.0,-58.0,61.0,-6781.0,66278.0,-181458.0,40000.0,-424397.0,0.0,-6781.0,-86952.0
