symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
YKY.MI,2021-12-31,12M,EUR,5491150.0,0.086685,6411000.0,5491150.0,0.086685,476000.0,549000.0,1094000.0,283000.0,1754000.0,,52000.0,52000.0,21000.0,21000.0,476000.0,476000.0,476000.0,476000.0,476000.0,476000.0,-31000.0,-31000.0,1108000.0,489408.450704,1152000.0,602000.0,8165000.0,1287000.0,8000.0,0.0,497000.0,6411000.0,545000.0,29000.0,71000.0,354000.0,-8000.0,-591.549296,21000.0,0.042254,7563000.0,,8165000.0,-14000.0,-14000.0,
YKY.MI,2022-12-31,12M,EUR,5491150.0,0.01188,6182730.0,5491150.0,0.01188,65234.0,32621.0,721013.0,182000.0,257730.0,61562.0,60240.0,60240.0,124.0,124.0,65234.0,65234.0,65234.0,65234.0,65234.0,65234.0,-60116.0,-60116.0,806175.0,129957.12,106441.0,151289.0,6440460.0,76529.0,-128000.0,0.0,-27619.0,6182730.0,688392.0,32000.0,274000.0,456000.0,-85358.0,-20438.88,-92853.0,0.24,6289171.0,85000.0,6440460.0,-85162.0,-85162.0,23796.0
YKY.MI,2023-09-30,TTM,EUR,5491150.0,0.077761,,5491150.0,0.077761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKY.MI,2023-12-31,12M,EUR,,,5927116.0,,,400134.0,694272.0,1197032.0,,657527.0,0.0,199229.0,199229.0,198.0,198.0,400134.0,400134.0,400134.0,400134.0,400134.0,400134.0,-193417.0,-193417.0,1183243.0,388988.609143,24209.0,633318.0,6584643.0,18263.0,,0.0,495043.0,5927116.0,502760.0,,,,0.0,2643.609143,94909.0,0.191719,5951325.0,-5614.0,6584643.0,13789.0,13789.0,0.0
YKY.MI,2023-12-31,TTM,EUR,5491150.0,0.072869,5927116.0,5491150.0,0.072869,400134.0,694272.0,1197032.0,,657527.0,0.0,199229.0,199229.0,198.0,198.0,400134.0,400134.0,400134.0,400134.0,400134.0,400134.0,-193417.0,-193417.0,1183243.0,388988.609143,24209.0,633318.0,6584643.0,18263.0,,0.0,495043.0,5927116.0,502760.0,,,,0.0,2643.609143,94909.0,0.191719,5951325.0,-5614.0,6584643.0,13789.0,13789.0,0.0
