symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfBusiness,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
GHC.MI,2019-12-31,12M,EUR,,,-2158000.0,,,,,,,,,,-8811000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000.0,,,,,,,,,,,,24000.0,-311000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000.0,,,,,,,,,,,,,,3051000.0,,,,,,,,,,,,,,,,,,20502000.0,,,,,,,,,,2695000.0
GHC.MI,2020-12-31,12M,EUR,35857000.0,61410000.0,,62463000.0,-5715000.0,425000.0,,81610864.0,0.14,27763000.0,2733000.0,-12140000.0,,22863000.0,28700000.0,24810000.0,24939000.0,24810000.0,-2953000.0,-422000.0,6802000.0,-99000.0,-6508000.0,-227000.0,-2953000.0,28700000.0,203155000.0,0.0,-463000.0,6295000.0,116760000.0,97654000.0,3505000.0,29073000.0,32578000.0,95540000.0,-2518000.0,11588000.0,11588000.0,11588000.0,11163000.0,326000.0,81610864.0,0.14,11781000.0,308000.0,15559000.0,27147000.0,24810000.0,517226579.0,50000.0,-2678000.0,10823000.0,44000.0,-227000.0,54438000.0,194566000.0,67125000.0,159169000.0,93451000.0,220000.0,2537000.0,2537000.0,3000.0,3000.0,3487000.0,302393000.0,-23238000.0,963000.0,50000.0,878000.0,0.0,14270000.0,114965000.0,19358000.0,70165000.0,89523000.0,14270000.0,-11625000.0,928000.0,12045000.0,3979000.0,432537579.0,66000.0,-3000.0,-12001000.0,-463000.0,74428000.0,11781000.0,11781000.0,11784000.0,11781000.0,11781000.0,11784000.0,11784000.0,-1145000.0,-2694000.0,0.0,147000.0,2645000.0,-2694000.0,-2362000.0,,159169000.0,-10400000.0,-2498000.0,8589000.0,,5140000.0,47787000.0,11054000.0,199000.0,31495000.0,15715636.154201,22963000.0,73618000.0,19833000.0,210211000.0,81610864.0,,,2485000.0,-2000.0,140128000.0,44000.0,-1000.0,-1000.0,9233000.0,6041000.0,31197000.0,2798000.0,129000.0,4128000.0,0.0,46007000.0,653000.0,3788000.0,,13022000.0,0.0,3490000.0,-12001000.0,-1145000.0,-10995000.0,3487000.0,116760000.0,11588000.0,462000.0,-11625000.0,-463000.0,11781000.0,,595000.0,82000000.0,-4348000.0,203155000.0,8589000.0,-413363.845799,1238000.0,0.09507,5020000.0,459855000.0,273320000.0,122101000.0,203221000.0,190378000.0,256634000.0,362200000.0,161094000.0,,160000.0,210211000.0,4109000.0,-4348000.0,-4348000.0,360000.0,389136.0,1723000.0,2114000.0,
GHC.MI,2021-12-31,12M,EUR,46239000.0,74719000.0,,101413000.0,-6643000.0,671000.0,,89234456.0,0.21,24810000.0,3474000.0,-24668000.0,,26398000.0,31570000.0,41239000.0,41414000.0,41239000.0,16428000.0,341000.0,4854000.0,-881000.0,-2710000.0,1604000.0,16428000.0,31570000.0,260453000.0,40937000.0,-3150000.0,6274000.0,157352000.0,129948000.0,4840000.0,40605000.0,45445000.0,130190000.0,-387000.0,15519000.0,15519000.0,15520000.0,14849000.0,0.0,89234456.0,0.21,18834000.0,280000.0,28202000.0,43722000.0,41239000.0,627864508.0,476000.0,72245000.0,11645000.0,,,70265000.0,266092000.0,81362000.0,217006000.0,125573000.0,187000.0,4214000.0,4214000.0,3000.0,3000.0,4322000.0,417630000.0,-92130000.0,924000.0,476000.0,809000.0,40937000.0,179773000.0,158591000.0,21558000.0,116572000.0,138130000.0,179773000.0,-148060000.0,809000.0,17346000.0,10228000.0,490789508.0,262000.0,-9000.0,-67681000.0,37787000.0,115938000.0,18834000.0,18834000.0,18843000.0,18834000.0,18834000.0,18843000.0,18843000.0,-1470000.0,-4456000.0,-388000.0,38640000.0,31713000.0,-4456000.0,-4182000.0,1000.0,217006000.0,-22872000.0,6927000.0,-5639000.0,0.0,9660000.0,67932000.0,11987000.0,306000.0,49039000.0,23425761.2,36313000.0,92027000.0,33546000.0,282925000.0,89234456.0,1000.0,-1000.0,18243000.0,2672000.0,195827000.0,882000.0,2000.0,213000.0,10768000.0,8026000.0,38439000.0,2836000.0,175000.0,5130000.0,0.0,61510000.0,805000.0,4775000.0,,23988000.0,0.0,3212000.0,-67681000.0,-1470000.0,-23198000.0,4322000.0,157352000.0,15519000.0,670000.0,-148060000.0,-3150000.0,74474000.0,,326000.0,90200000.0,-5317000.0,260453000.0,-5639000.0,-725238.8,5145000.0,0.1364,6658000.0,626513000.0,377025000.0,183575000.0,260715000.0,249379000.0,365798000.0,496564000.0,235608000.0,,245000.0,282925000.0,7245000.0,-5317000.0,-5317000.0,213000.0,965544.0,4873000.0,-242000.0,
GHC.MI,2022-12-31,12M,EUR,51100000.0,76478000.0,,101413000.0,-7058000.0,944000.0,,88904887.0,0.24,41239000.0,4432000.0,-14969000.0,,27486000.0,31570000.0,31382000.0,31597000.0,31382000.0,-9857000.0,191000.0,-3561000.0,3878000.0,-1914000.0,-1406000.0,-9857000.0,31570000.0,279070000.0,,-2979000.0,10328000.0,178932000.0,121390000.0,5864000.0,38430000.0,44294000.0,131236000.0,-1137000.0,18364000.0,18364000.0,18364000.0,17420000.0,,88904887.0,0.24,21426000.0,203000.0,31575000.0,49939000.0,31382000.0,452064984.0,91000.0,-18231000.0,28901000.0,,,91392000.0,287432000.0,83536000.0,221827000.0,141107000.0,599000.0,4204000.0,4204000.0,19000.0,19000.0,4244000.0,427962000.0,-35496000.0,885000.0,91000.0,735000.0,,16590000.0,155024000.0,21622000.0,110462000.0,132084000.0,16590000.0,-22263000.0,735000.0,19152000.0,11301000.0,327169984.0,83000.0,-7000.0,-20877000.0,-2979000.0,117510000.0,21426000.0,21426000.0,21433000.0,21426000.0,21426000.0,21433000.0,21433000.0,-1134000.0,-4424000.0,-169000.0,-8497000.0,-5673000.0,-4424000.0,-6755000.0,,221827000.0,-13519000.0,-2824000.0,-8362000.0,80000.0,10615000.0,67356000.0,13551000.0,479000.0,55720000.0,25952841.291878,43870000.0,103662000.0,37445000.0,320039000.0,88904887.0,,2000.0,15818000.0,1386000.0,196040000.0,3992000.0,-2000.0,3208000.0,12011000.0,8302000.0,40742000.0,2557000.0,215000.0,5182000.0,0.0,66062000.0,783000.0,4913000.0,433000.0,27371000.0,0.0,5495000.0,-20877000.0,-1134000.0,-13835000.0,4244000.0,178932000.0,18364000.0,829000.0,-22263000.0,-2979000.0,95979000.0,,316000.0,90200000.0,-5781000.0,279070000.0,-8362000.0,-1254158.708122,5938000.0,0.216945,6079000.0,645820000.0,389532000.0,176378000.0,279153000.0,282594000.0,366667000.0,524430000.0,235431000.0,,239000.0,320039000.0,6660000.0,-5781000.0,-5781000.0,,1295113.0,6111000.0,-9846000.0,
GHC.MI,2023-12-31,12M,EUR,87853000.0,100994000.0,,101413000.0,-11455000.0,1091000.0,2391000.0,88550933.0,0.18,31382000.0,4070000.0,-17150000.0,,27212000.0,31570000.0,22684000.0,23093000.0,22684000.0,-8698000.0,170000.0,2832000.0,-2545000.0,4963000.0,5420000.0,-8697000.0,31570000.0,298886000.0,,-1491000.0,3072000.0,203471000.0,145260000.0,5267000.0,58864000.0,64131000.0,204406000.0,3275000.0,21443000.0,21443000.0,21442000.0,20351000.0,,88550933.0,0.18,20799000.0,80000.0,39225000.0,60668000.0,22684000.0,495201329.0,93000.0,9200000.0,32858000.0,,,156007000.0,375264000.0,112449000.0,252988000.0,162663000.0,1673000.0,10294000.0,10294000.0,282000.0,282000.0,5583000.0,499687000.0,-67905000.0,846000.0,2484000.0,1293000.0,,40675000.0,181689000.0,21945000.0,141937000.0,163882000.0,40675000.0,-23704000.0,1293000.0,28251000.0,15459000.0,410876329.0,2003000.0,-74000.0,-49961000.0,-1491000.0,178117000.0,20799000.0,20799000.0,20873000.0,20799000.0,20799000.0,20873000.0,20873000.0,-1712000.0,-10473000.0,-1145000.0,17402000.0,16971000.0,-10473000.0,-6711000.0,,252988000.0,-15167000.0,431000.0,-76378000.0,318000.0,14850000.0,74770000.0,19505000.0,668000.0,67938000.0,26044124.952473,50008000.0,116164000.0,46499000.0,366134000.0,88550933.0,-1000.0,1000.0,26262000.0,2151000.0,219257000.0,1206000.0,1000.0,4181000.0,11150000.0,9890000.0,48698000.0,6798000.0,409000.0,5597000.0,0.0,106863000.0,847000.0,6644000.0,458000.0,28931000.0,0.0,4230000.0,-49961000.0,-1712000.0,-15438000.0,5583000.0,203471000.0,21443000.0,890000.0,-23704000.0,-1491000.0,116738000.0,,271000.0,90200000.0,-7270000.0,298886000.0,-76378000.0,-2024875.047527,8058000.0,0.278525,8333000.0,796202000.0,440823000.0,228013000.0,300889000.0,319635000.0,495313000.0,650942000.0,290907000.0,,461000.0,366134000.0,9120000.0,-7270000.0,-7270000.0,,1649067.0,7601000.0,-59146000.0,
