symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
GHC.MI,2022-12-31,3M,EUR,,,101413000.0,-7058000.0,,4432000.0,27486000.0,,,,31382000.0,,,10328000.0,,5864000.0,38430000.0,44294000.0,,91000.0,,,83536000.0,221827000.0,,,,,735000.0,155024000.0,21622000.0,,,,,11301000.0,,,,,80000.0,,,,479000.0,,2000.0,,1386000.0,,-2000.0,,8302000.0,40742000.0,,,,4913000.0,433000.0,0.0,4244000.0,,,,,,,,,,,,,,1295113.0,6111000.0,
GHC.MI,2023-03-31,3M,EUR,52536000.0,93455000.0,,,546000.0,,,31570000.0,32709000.0,33054000.0,,31570000.0,287654000.0,,140678000.0,,,,142350000.0,,91392000.0,287557000.0,,,4441000.0,418548000.0,875000.0,546000.0,,,,130894000.0,130894000.0,827000.0,19382000.0,,30000.0,98185000.0,220705000.0,97000.0,,10427000.0,67483000.0,13100000.0,,88785490.0,,33988000.0,,196165000.0,2156000.0,2879000.0,,,5227000.0,345000.0,57885000.0,,,,,8689000.0,90200000.0,287654000.0,97000.0,4501000.0,663772000.0,418548000.0,130894000.0,287684000.0,376088000.0,523093000.0,233738000.0,5349000.0,1414510.0,,-1672000.0
GHC.MI,2023-06-30,3M,EUR,56402000.0,85653000.0,101413000.0,-7029000.0,,4238000.0,25880000.0,31570000.0,32745000.0,35623000.0,32745000.0,31570000.0,294935000.0,10393000.0,137472000.0,5775000.0,41441000.0,47216000.0,146062000.0,91000.0,90204000.0,300343000.0,92682000.0,228845000.0,4714000.0,448218000.0,865000.0,91000.0,1208000.0,159496000.0,20105000.0,111842000.0,131947000.0,1208000.0,21010000.0,14306000.0,759000.0,120538000.0,228845000.0,-5408000.0,2000.0,11001000.0,71290000.0,13472000.0,443000.0,88785490.0,-1000.0,-1000.0,1384000.0,210139000.0,,3160000.0,29489000.0,40412000.0,5835000.0,2878000.0,94339000.0,4362000.0,497000.0,0.0,4714000.0,111800000.0,90200000.0,294935000.0,-5408000.0,5151000.0,682637000.0,406777000.0,179163000.0,295694000.0,386943000.0,545165000.0,240881000.0,8448000.0,1414510.0,6559000.0,-8590000.0
GHC.MI,2023-09-30,3M,EUR,50532000.0,64336000.0,,,624000.0,,,31570000.0,43359000.0,46250000.0,,31570000.0,297596000.0,,130821000.0,,,,138093000.0,,90204000.0,300346000.0,,,4791000.0,428171000.0,856000.0,624000.0,,,,130575000.0,130575000.0,1300000.0,21019000.0,,517000.0,87216000.0,227254000.0,-2750000.0,,10928000.0,71355000.0,12188000.0,,88652248.0,,36688000.0,,210142000.0,2193000.0,2979000.0,,,10415000.0,2891000.0,56423000.0,,,,,18435000.0,90200000.0,297596000.0,-2750000.0,5029000.0,674322000.0,428171000.0,130575000.0,298113000.0,376209000.0,543501000.0,238116000.0,5891000.0,1547752.0,,-7272000.0
GHC.MI,2023-12-31,3M,EUR,87853000.0,100994000.0,101413000.0,-11455000.0,2391000.0,4070000.0,27212000.0,31570000.0,22684000.0,23093000.0,22684000.0,31570000.0,298886000.0,3072000.0,145260000.0,5267000.0,58864000.0,64131000.0,204406000.0,93000.0,156007000.0,375264000.0,112449000.0,252988000.0,5583000.0,499687000.0,846000.0,2484000.0,1293000.0,181689000.0,21945000.0,141937000.0,163882000.0,1293000.0,28251000.0,15459000.0,2003000.0,178117000.0,252988000.0,-76378000.0,318000.0,14850000.0,74770000.0,19505000.0,668000.0,88550933.0,1000.0,26262000.0,2151000.0,219257000.0,1000.0,4181000.0,9890000.0,48698000.0,6798000.0,409000.0,106863000.0,6644000.0,458000.0,0.0,5583000.0,116738000.0,90200000.0,298886000.0,-76378000.0,8333000.0,796202000.0,440823000.0,228013000.0,300889000.0,495313000.0,650942000.0,290907000.0,9120000.0,1649067.0,7601000.0,-59146000.0
GHC.MI,2024-03-31,3M,EUR,92906000.0,124741000.0,,,1010000.0,,,31570000.0,23597000.0,23987000.0,,31570000.0,310885000.0,,169731000.0,,69206000.0,69206000.0,218912000.0,,156010000.0,375668000.0,,,5935000.0,541642000.0,836000.0,1010000.0,,,,161551000.0,161551000.0,1386000.0,27906000.0,,2050000.0,207160000.0,252126000.0,-64783000.0,,14080000.0,74749000.0,16413000.0,,88550933.0,-1000.0,49284000.0,,219658000.0,1635000.0,4006000.0,,,8659000.0,390000.0,100422000.0,,,,,10059000.0,88550933.0,310885000.0,-64783000.0,6410000.0,816472000.0,472436000.0,230757000.0,312935000.0,503537000.0,646741000.0,284625000.0,7516000.0,,,-49181000.0
