symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
MGS.MI,2020-12-31,12M,EUR,11454614.0,9800000.0,,,-649000.0,661890.0,85470.0,3858419.0,0.275117,5311407.0,-5531659.0,8000000.0,8255642.0,8280025.0,8252709.0,2933.0,452511.0,2944235.0,-183755.0,653944.0,3686594.0,-302659.0,4306635.0,2944235.0,8000000.0,14044687.0,,,182099.0,36814633.0,25989563.0,6154440.0,6154440.0,76236.0,19920213.0,465074.0,2382094.0,2382094.0,2382094.0,1720204.0,325730.0,3858419.0,0.275117,1061515.0,2807147.0,5189241.0,8255642.0,,-914366.0,1710120.0,3471480.0,3240155.0,60373.0,1992000.0,4552507.0,10449000.0,17616882.0,16322913.0,,1280558.0,1280558.0,37934.0,37934.0,-1123241.0,6798338.0,35189836.0,-4913213.0,85470.0,,,4500000.0,3680850.0,14990709.0,14990709.0,4500000.0,-338665.0,,170300.0,12932288.0,,,12889507.0,1061515.0,1061515.0,1061515.0,1061515.0,1061515.0,1061515.0,1061515.0,-134516.0,-1250241.0,538445.0,-914366.0,4161335.0,-1250241.0,1.0,17616882.0,-5317143.0,-5075701.0,9492180.0,611994.0,,5765168.0,1461986.34455,8771814.0,12956804.0,3366109.0,53137546.0,5106419.0,,,4552507.0,1288943.0,,770151.0,1772196.0,821645.0,981696.0,24383.0,,0.0,13765773.0,,1526589.0,0.0,950105.0,-134516.0,-3000.0,-5397143.0,3505881.0,36814633.0,2382094.0,1124000.0,1124000.0,-338665.0,,360480.0,1061515.0,541445.0,80000.0,1992000.0,5106419.0,-460480.0,14044687.0,9492180.0,-175455.65545,465074.0,0.304649,53268.0,-254284.0,50122633.0,29035396.0,21145149.0,14044687.0,49771437.0,36077946.0,24133023.0,16157733.0,7617.0,53137546.0,538963.0,-575927.0,-575927.0,59000.0,1582337.0,6069350.0,100000.0
MGS.MI,2021-12-31,12M,EUR,10469586.0,13708046.0,-15390319.0,0.0,-770000.0,823389.0,85470.0,3858419.0,0.949208,8255642.0,-3939491.0,8000000.0,7368554.0,7368554.0,7366052.0,2502.0,1315299.0,-887088.0,-4850298.0,-929594.0,-985028.0,-3791170.0,-9240791.0,-887088.0,8000000.0,17817445.0,0.0,,847703.0,52912005.0,34857730.0,11072358.0,11072358.0,0.0,26025229.0,1291096.0,2701143.0,2701143.0,2701143.0,1877754.0,99966.0,3858419.0,0.949208,3662442.0,6494431.0,9195574.0,7368554.0,,5385741.0,1841992.0,3471480.0,-6310147.0,-17129.0,2060000.0,3799003.0,14479000.0,34799878.0,17023149.0,0.0,1540893.0,1540893.0,32000.0,32000.0,-1393062.0,11648636.0,44034269.0,-3902173.0,85470.0,80000.0,0.0,4719250.0,5266464.0,15144466.0,15144466.0,4719250.0,-3413900.0,80000.0,170300.0,25046538.0,,0.0,18848270.0,3662442.0,3662442.0,3662442.0,3662442.0,3662442.0,3662442.0,3662442.0,-69885.0,-1393062.0,23862.0,5385741.0,1305350.0,-1393062.0,,19409559.0,-3856150.0,4080391.0,14018442.0,713247.0,248391.0,9647108.0,3996287.644472,-2370656.0,10188725.0,6834424.0,69935154.0,5106419.0,,,3799003.0,1393062.0,,223269.0,1709361.0,3639173.0,803611.0,,45575.0,0.0,13376253.0,398501.0,4953538.0,0.0,489090.0,-69885.0,-521.0,-3869606.0,7707849.0,52912005.0,2701143.0,1138000.0,1138000.0,-3413900.0,,394338.0,3662442.0,24383.0,13456.0,2060000.0,5106419.0,-494338.0,17817445.0,14018442.0,-117688.355528,1291096.0,0.260641,1328883.0,-642906.0,60000153.0,32961911.0,26216824.0,17817445.0,63100730.0,42182708.0,25142423.0,16157479.0,-115831.0,69935154.0,1197306.0,-451534.0,-451534.0,29500.0,2098795.0,8832501.0,100000.0
MGS.MI,2022-12-31,12M,EUR,12120386.0,13816726.0,-17429626.0,4032000.0,-282379.0,845998.0,,6534419.0,1.177662,7368554.0,-4364107.0,8448000.0,10912096.0,10912096.0,10909941.0,2155.0,694168.0,3543539.0,-44302.0,-93602.0,1650800.0,-48888.0,2158176.0,3543539.0,8448000.0,30404797.0,4892012.0,,1248567.0,70261605.0,39077785.0,4197919.0,4197919.0,,22404466.0,2698318.0,2892974.0,2892974.0,2892974.0,2046976.0,0.0,6534419.0,1.177662,7695340.0,12084465.0,14977439.0,10912096.0,79064801.0,-5738981.0,1519608.0,3471480.0,8693776.0,-319.0,,3760998.0,14099105.0,37446617.0,22912458.0,312047.0,1690807.0,1690807.0,32000.0,32000.0,-1611095.0,11692938.0,45990628.0,-3775363.0,,85470.0,4892012.0,0.0,5526596.0,11387912.0,11387912.0,0.0,-2234170.0,85470.0,170300.0,26624660.0,57089764.0,4892012.0,4673735.0,7695340.0,7695340.0,7695340.0,7695340.0,7695340.0,7695340.0,7695340.0,-807995.0,-1611095.0,-313278.0,-10630993.0,-2234170.0,-1611095.0,1.0,20016991.0,-2654090.0,-8396823.0,26643799.0,423390.0,1849622.0,15519090.0,8096371.918343,13057883.0,10392864.0,12519594.0,93174063.0,6534419.0,3.0,,3760998.0,1611095.0,1.0,215210.0,1118775.0,4046794.0,703719.0,,34633.0,0.0,15171555.0,561026.0,10393658.0,0.0,471757.0,-807995.0,-313278.0,-3556112.0,8380664.0,70261605.0,2892974.0,,,-2234170.0,,441651.0,7695340.0,0.0,902022.0,,6534419.0,-541651.0,30404797.0,26643799.0,-140619.081657,2698318.0,0.259612,1640259.0,-1996783.0,64790866.0,41792709.0,15585831.0,30404797.0,80654469.0,34386069.0,25713081.0,11981603.0,-47712.0,93174063.0,1932394.0,-541651.0,-541651.0,,1792666.0,16673319.0,100000.0
MGS.MI,2023-12-31,12M,EUR,13796976.0,14837224.0,-19656044.0,4032000.0,-230000.0,530596.0,,5332882.0,1.54159,10912096.0,-2895725.0,8449046.0,17101174.0,17101174.0,17099611.0,1563.0,-65319.0,6189079.0,-129105.0,-215206.0,1676590.0,-1130405.0,136555.0,6189079.0,8449046.0,38500772.0,,-1045.0,156235.0,57530473.0,46339824.0,4319793.0,4319793.0,,22729189.0,2771371.0,2791300.0,2791300.0,2791300.0,2260704.0,,5332882.0,1.54159,8221118.0,12268106.0,15059406.0,17101174.0,61012408.0,-3642837.0,1128199.0,3471480.0,6970448.0,10810.0,,3247849.0,15067224.0,39112804.0,21359799.0,185858.0,1275617.0,1275617.0,230021.0,230021.0,-995685.0,11822043.0,50253561.0,-34257.0,,5470.0,,191250.0,5623757.0,7432996.0,7432996.0,191250.0,-3986534.0,5470.0,170300.0,28810797.0,58128413.0,-1045.0,,8221118.0,8221118.0,8221118.0,8221118.0,8221118.0,8221118.0,8221118.0,-17447.0,-995685.0,1694472.0,-3641792.0,-3795284.0,-995685.0,,19456760.0,-1711282.0,153492.0,35252923.0,451795.0,235150.0,15816393.0,8787257.247578,9866173.0,8623228.0,12736571.0,78890272.0,5332882.0,-1.0,146566.0,3247849.0,995685.0,1.0,188009.0,1248818.0,4522015.0,1249036.0,,81938.0,0.0,15358291.0,495892.0,10992489.0,0.0,473168.0,-17447.0,0.0,-2878278.0,8859524.0,57530473.0,2791300.0,,,-3986534.0,-1045.0,445049.0,8221118.0,1694472.0,1166996.0,,5332882.0,-756987.0,38500772.0,35252923.0,-190847.752422,2771371.0,0.252115,1144489.0,-4538149.0,69285053.0,45933768.0,11752789.0,38500772.0,66153701.0,30784281.0,22945229.0,8055092.0,-49911.0,78890272.0,312497.0,-756987.0,-756987.0,,1834320.0,23610635.0,230000.0
