symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
SFT.MI,2019-12-31,12M,EUR,,,,,,,3342000.0,132000.0,,,,1353000.0,2000.0,,,0.0,,13000.0,,,,806000.0,3342000.0,,,,,0.0,,3342000.0,,1425000.0,132000.0,,,,92000.0,4433000.0,0.0,,,,,,,,,,,,1000.0,,,,31000.0,,491000.0,,,,,,,,,,,,,,,,,,
SFT.MI,2020-12-31,12M,EUR,4202000.0,4723000.0,-2107000.0,19162000.0,-70000.0,1000.0,,141000.0,3513000.0,1511000.0,1511000.0,1510000.0,1000.0,3513000.0,8969000.0,,7131000.0,86000.0,119000.0,205000.0,11299000.0,721000.0,,8228000.0,8228000.0,4793000.0,2911000.0,,9024000.0,,1024000.0,,55000.0,55000.0,55000.0,1024000.0,,,3184000.0,,804000.0,741000.0,3092000.0,120000.0,2294000.0,13454464.0,33000.0,283000.0,,6000.0,1000.0,2271000.0,378000.0,309000.0,,7909000.0,,257000.0,2533000.0,-586000.0,13510889.0,8969000.0,741000.0,297000.0,22737000.0,9024000.0,55000.0,8969000.0,13768000.0,15606000.0,2469000.0,1436000.0,56425.0,871000.0,-4168000.0
SFT.MI,2021-12-31,12M,EUR,92000.0,6304000.0,-1773000.0,18418000.0,-134000.0,5000.0,,82000.0,3513000.0,2698000.0,2698000.0,1197000.0,1502000.0,3513000.0,6057000.0,,9698000.0,82000.0,415000.0,497000.0,12696000.0,1152000.0,,8228000.0,8228000.0,6438000.0,2541000.0,0.0,9271000.0,,1002000.0,,,3214000.0,3214000.0,1002000.0,,,,516000.0,768000.0,-2171000.0,2550000.0,120000.0,3049000.0,13454464.0,444000.0,625000.0,,4000.0,,4079000.0,365000.0,110000.0,,7155000.0,,3000.0,2176000.0,3227000.0,13510889.0,6057000.0,-2171000.0,134000.0,25136000.0,9271000.0,3214000.0,6057000.0,19079000.0,15438000.0,6383000.0,2984000.0,56425.0,871000.0,-2998000.0
SFT.MI,2022-12-31,12M,EUR,20000.0,5323000.0,-2057000.0,18418000.0,-132000.0,6000.0,3697000.0,,3513000.0,2135000.0,2135000.0,,2135000.0,3513000.0,9441000.0,,10529000.0,,887000.0,887000.0,11657000.0,,,8228000.0,8418000.0,5455000.0,2839000.0,0.0,12806000.0,3697000.0,856000.0,,,2478000.0,2478000.0,856000.0,,,,1230000.0,782000.0,1023000.0,2042000.0,120000.0,2637000.0,13454464.0,464000.0,686000.0,190000.0,7000.0,-2000.0,4042000.0,477000.0,2178000.0,,7228000.0,,6000.0,2362000.0,6239000.0,13510889.0,9441000.0,1023000.0,417000.0,26331000.0,11919000.0,3365000.0,9441000.0,16890000.0,15802000.0,5233000.0,3166000.0,56425.0,871000.0,-1128000.0
SFT.MI,2023-12-31,12M,EUR,94000.0,6567000.0,-2655000.0,18418000.0,-131000.0,19000.0,,,3513000.0,2599000.0,2599000.0,,,3513000.0,9375000.0,,11796000.0,,1000000.0,1000000.0,10357000.0,,,8228000.0,8410000.0,6698000.0,3373000.0,,12282000.0,,0.0,,,1907000.0,1907000.0,0.0,,,,308000.0,718000.0,965000.0,1632000.0,0.0,2574000.0,13454464.0,2096000.0,540000.0,182000.0,12000.0,-4000.0,5239000.0,785000.0,,,7013000.0,,47000.0,2588000.0,5696000.0,13510889.0,9375000.0,965000.0,468000.0,24209000.0,11282000.0,2907000.0,9375000.0,14834000.0,12413000.0,4477000.0,1680000.0,56425.0,871000.0,1439000.0
