symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InvestingCashFlow,LongTermDebtPayments,NetCommonStockIssuance,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,RepaymentOfDebt
SFT.MI,2023-12-31,TTM,EUR,2135000.0,-364000.0,465000.0,-1452000.0,-498000.0,-823000.0,-2836000.0,464000.0,667000.0,278000.0,278000.0,2599000.0,-1122000.0,1866000.0,-644000.0,-826000.0,0.0,0.0,-372000.0,-297000.0,-31000.0,-279000.0,-826000.0,-826000.0,326000.0,-1000.0,-333000.0,2230000.0,665000.0,-826000.0
