symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherIntangibleAssets,OtherInvestments,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
SES.MI,2020-04-30,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12158000.0,,,,,,,,,,,,,,,9901000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SES.MI,2021-04-30,12M,EUR,366101000.0,355781000.0,-69608000.0,33144000.0,-24392000.0,,225000.0,19092000.0,43871000.0,37127000.0,426665000.0,426905000.0,426568000.0,97000.0,37127000.0,278626000.0,933001000.0,10245000.0,100994000.0,111239000.0,630997000.0,84087000.0,142826000.0,380173000.0,169550000.0,86920000.0,508174000.0,290000.0,225000.0,13850000.0,13850000.0,3152000.0,33626000.0,128554000.0,162180000.0,13850000.0,2284000.0,53046000.0,18729000.0,99942000.0,135800000.0,12987000.0,35989000.0,40897000.0,12987000.0,15433430.0,142826000.0,11147000.0,48952000.0,94260000.0,48016000.0,240000.0,433457000.0,0.0,227776000.0,15494590.0,278626000.0,135800000.0,15379000.0,1217540000.0,407180000.0,273419000.0,297355000.0,920185000.0,284539000.0,289188000.0,18404000.0,47838000.0,61160.0,4045000.0,2833000.0,302004000.0
SES.MI,2022-04-30,12M,EUR,525879000.0,434579000.0,-92742000.0,33144000.0,-29812000.0,,461000.0,24131000.0,44933000.0,37127000.0,496311000.0,498905000.0,496189000.0,122000.0,37127000.0,315441000.0,1168293000.0,11084000.0,130054000.0,141138000.0,874637000.0,141301000.0,228280000.0,464391000.0,204685000.0,144034000.0,569054000.0,290000.0,461000.0,,14593000.0,3308000.0,33849000.0,123559000.0,157408000.0,14593000.0,4240000.0,65790000.0,19718000.0,111943000.0,87161000.0,15910000.0,63333000.0,44379000.0,,15453728.0,228280000.0,11955000.0,79663000.0,111456000.0,73260000.0,2594000.0,630157000.0,0.0,290148000.0,15494590.0,315441000.0,87161000.0,17515000.0,1555964000.0,439000000.0,298546000.0,335159000.0,1220805000.0,387671000.0,346168000.0,24615000.0,76808000.0,40862.0,6215000.0,2733000.0,293656000.0
SES.MI,2023-04-30,12M,EUR,586074000.0,530268000.0,-134537000.0,33144000.0,-35281000.0,476000.0,72000.0,32961000.0,50075000.0,37127000.0,537507000.0,545500000.0,537362000.0,145000.0,37127000.0,374934000.0,1365778000.0,12701000.0,130710000.0,143411000.0,1025864000.0,153235000.0,368488000.0,565549000.0,260438000.0,158736000.0,680938000.0,290000.0,72000.0,,24884000.0,3566000.0,37374000.0,175294000.0,212668000.0,24884000.0,4794000.0,90845000.0,49116000.0,125901000.0,6446000.0,17893000.0,95818000.0,48264000.0,,15413456.0,368488000.0,12380000.0,106846000.0,133066000.0,108040000.0,7993000.0,738154000.0,0.0,354473000.0,15494590.0,374934000.0,6446000.0,23234000.0,1922137000.0,550228000.0,356079000.0,424050000.0,1498087000.0,556359000.0,472223000.0,45234000.0,110679000.0,81134.0,9337000.0,5501000.0,339914000.0
SES.MI,2024-04-30,12M,EUR,638010000.0,571138000.0,-155048000.0,33144000.0,-32596000.0,,86000.0,62529000.0,48132000.0,37127000.0,577474000.0,585760000.0,577305000.0,169000.0,37127000.0,429584000.0,1452137000.0,15260000.0,157155000.0,172415000.0,1078176000.0,151506000.0,457071000.0,603734000.0,304866000.0,156161000.0,804328000.0,290000.0,86000.0,,23910000.0,11557000.0,32872000.0,217589000.0,250461000.0,23910000.0,6031000.0,96606000.0,47761000.0,149818000.0,-27487000.0,19528000.0,121105000.0,54308000.0,,15443740.0,457071000.0,12755000.0,95310000.0,134174000.0,110208000.0,8286000.0,773258000.0,0.0,408238000.0,15494590.0,429584000.0,-27487000.0,28870000.0,2121654000.0,647173000.0,422876000.0,477345000.0,1644309000.0,669516000.0,566133000.0,39938000.0,134228000.0,50850.0,5146000.0,4655000.0,373961000.0
