symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPropertiesPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfInvestmentProperties,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
SES.MI,2020-04-30,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10474000.0,,-2765000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12158000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9901000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2765000.0,263000.0,,3781000.0,0.0,188000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6649000.0
SES.MI,2021-04-30,12M,EUR,366101000.0,355781000.0,-69608000.0,33144000.0,-24392000.0,12041000.0,,225000.0,15432403.0,3.39,368466000.0,19092000.0,-26999000.0,43871000.0,37127000.0,426665000.0,426905000.0,-510000.0,426568000.0,97000.0,58199000.0,6149000.0,-4627000.0,19168000.0,-28727000.0,55692000.0,47655000.0,58199000.0,37127000.0,,278626000.0,-3107000.0,1870860000.0,933001000.0,10245000.0,100994000.0,111239000.0,630997000.0,,32483000.0,32483000.0,32483000.0,20442000.0,15490403.0,3.37,52272000.0,690000.0,84835000.0,117318000.0,426665000.0,1771267822.0,-51932000.0,84087000.0,120889000.0,142826000.0,380173000.0,169550000.0,151594000.0,4009000.0,4009000.0,562000.0,562000.0,-4009000.0,581000.0,86920000.0,508174000.0,-37757000.0,290000.0,225000.0,13850000.0,13850000.0,65917000.0,3152000.0,33626000.0,128554000.0,162180000.0,65917000.0,-76202000.0,13850000.0,2284000.0,53046000.0,1781017822.0,18729000.0,-4514000.0,-12325000.0,-3107000.0,52272000.0,52272000.0,56786000.0,52272000.0,52272000.0,80826000.0,56786000.0,-9927000.0,-6877000.0,,-37232000.0,-10285000.0,-6877000.0,478000.0,,99942000.0,-16776000.0,-26947000.0,135800000.0,12987000.0,35989000.0,40897000.0,12987000.0,116112000.0,51424699.428402,147888000.0,82308000.0,69286000.0,2022454000.0,15433430.0,142826000.0,11147000.0,5712000.0,13510000.0,10410000.0,48952000.0,94260000.0,48016000.0,240000.0,-1206000.0,0.0,433457000.0,10411000.0,80826000.0,0.0,-12325000.0,-9927000.0,-17072000.0,1870860000.0,32483000.0,3200000.0,-76202000.0,-3107000.0,,227776000.0,,,296000.0,15494590.0,1206000.0,278626000.0,135800000.0,358699.428402,24040000.0,0.297429,15379000.0,-20291000.0,1217540000.0,407180000.0,273419000.0,297355000.0,1953168000.0,920185000.0,284539000.0,289188000.0,84002000.0,3430000.0,2022454000.0,18404000.0,1206000.0,1206000.0,47838000.0,61160.0,4045000.0,2833000.0,302004000.0,
SES.MI,2022-04-30,12M,EUR,525879000.0,434579000.0,-92742000.0,33144000.0,-29812000.0,18572000.0,,461000.0,15456094.0,4.76,426665000.0,24131000.0,-25498000.0,44933000.0,37127000.0,496311000.0,498905000.0,-14642000.0,496189000.0,122000.0,69646000.0,-50042000.0,-12577000.0,868000.0,120232000.0,-46860000.0,11621000.0,69646000.0,37127000.0,-14642000.0,315441000.0,-6005000.0,2172156000.0,1168293000.0,11084000.0,130054000.0,141138000.0,874637000.0,30464000.0,41706000.0,41706000.0,41706000.0,23134000.0,15494590.0,4.74,73519000.0,1367000.0,113532000.0,155238000.0,496311000.0,2011170073.0,-24915000.0,141301000.0,119978000.0,228280000.0,464391000.0,204685000.0,190447000.0,4449000.0,4449000.0,588000.0,588000.0,-4449000.0,588000.0,144034000.0,569054000.0,-50915000.0,290000.0,461000.0,,14593000.0,80650000.0,3308000.0,33849000.0,123559000.0,157408000.0,80650000.0,-89416000.0,14593000.0,4240000.0,65790000.0,2143432073.0,19718000.0,-5100000.0,-27372000.0,-6005000.0,73519000.0,73519000.0,78619000.0,73519000.0,73519000.0,78619000.0,78619000.0,-6973000.0,-7564000.0,,9523000.0,-8766000.0,-7564000.0,-236000.0,,111943000.0,-18525000.0,18289000.0,87161000.0,15910000.0,63333000.0,44379000.0,,151499000.0,70824203.918117,145476000.0,103399000.0,87048000.0,2362603000.0,15453728.0,228280000.0,11955000.0,4173000.0,23408000.0,13980000.0,79663000.0,111456000.0,73260000.0,2594000.0,-3739000.0,0.0,630157000.0,12235000.0,109083000.0,0.0,-27372000.0,-6973000.0,-18525000.0,2172156000.0,41706000.0,4769000.0,-89416000.0,-6005000.0,,290148000.0,,,,15494590.0,3739000.0,315441000.0,87161000.0,1044203.918117,30464000.0,0.279274,17515000.0,-22460000.0,1555964000.0,439000000.0,298546000.0,335159000.0,2275555000.0,1220805000.0,387671000.0,346168000.0,114195000.0,3703000.0,2362603000.0,24615000.0,3739000.0,3739000.0,76808000.0,40862.0,6215000.0,2733000.0,293656000.0,
SES.MI,2023-04-30,12M,EUR,586074000.0,530268000.0,-134537000.0,33144000.0,-35281000.0,26325000.0,476000.0,72000.0,15427593.0,5.47,496311000.0,32961000.0,-36494000.0,50075000.0,37127000.0,537507000.0,545500000.0,-14732000.0,537362000.0,145000.0,41196000.0,-12915000.0,-31635000.0,51405000.0,45858000.0,-89524000.0,-36811000.0,41196000.0,37127000.0,-14732000.0,374934000.0,-11189000.0,2632406000.0,1365778000.0,12701000.0,130710000.0,143411000.0,1025864000.0,38062000.0,53625000.0,53625000.0,53624000.0,27299000.0,15494590.0,5.45,84453000.0,612000.0,149211000.0,202836000.0,537507000.0,1574302031.0,10939000.0,153235000.0,78956000.0,368488000.0,565549000.0,260438000.0,235294000.0,20932000.0,20932000.0,1045000.0,1045000.0,-14966000.0,1044000.0,158736000.0,680938000.0,-85193000.0,290000.0,72000.0,,24884000.0,146032000.0,3566000.0,37374000.0,175294000.0,212668000.0,146032000.0,-90946000.0,24884000.0,4794000.0,90845000.0,1718350031.0,49116000.0,-5764000.0,-50023000.0,-11189000.0,84453000.0,84453000.0,90217000.0,84453000.0,84453000.0,90217000.0,90217000.0,-15565000.0,-10421000.0,,51855000.0,55086000.0,-10421000.0,-687000.0,-476000.0,125901000.0,-20785000.0,-3231000.0,6446000.0,17893000.0,95818000.0,48264000.0,,200596000.0,82877636.300564,115450000.0,126660000.0,108634000.0,2867700000.0,15413456.0,368488000.0,12380000.0,11175000.0,25129000.0,15338000.0,106846000.0,133066000.0,108040000.0,7993000.0,-2240000.0,0.0,738154000.0,13271000.0,128279000.0,0.0,-50283000.0,-15565000.0,-20929000.0,2632406000.0,53625000.0,7169000.0,-90946000.0,-11189000.0,,354473000.0,260000.0,,144000.0,15494590.0,2240000.0,374934000.0,6446000.0,664636.300564,38062000.0,0.296713,23234000.0,-31968000.0,1922137000.0,550228000.0,356079000.0,424050000.0,2759066000.0,1498087000.0,556359000.0,472223000.0,136003000.0,-9466000.0,2867700000.0,45234000.0,2240000.0,2240000.0,110679000.0,81134.0,9337000.0,5501000.0,339914000.0,
SES.MI,2024-04-30,12M,EUR,638010000.0,571138000.0,-155048000.0,33144000.0,-32596000.0,36267000.0,,86000.0,15447277.0,5.07,537507000.0,62529000.0,-39049000.0,48132000.0,37127000.0,577474000.0,585760000.0,-17699000.0,577305000.0,169000.0,39967000.0,9844000.0,-21460000.0,-3128000.0,25918000.0,-8681000.0,2493000.0,39967000.0,37127000.0,-17699000.0,429584000.0,,2900566000.0,1452137000.0,15260000.0,157155000.0,172415000.0,1078176000.0,38766000.0,68281000.0,68281000.0,68281000.0,32014000.0,15494590.0,5.05,78269000.0,717000.0,165169000.0,233450000.0,577474000.0,1416533333.0,6102000.0,151506000.0,98569000.0,457071000.0,603734000.0,304866000.0,263911000.0,43345000.0,43345000.0,5187000.0,5187000.0,-36016000.0,5187000.0,156161000.0,804328000.0,-103753000.0,290000.0,86000.0,,23910000.0,141026000.0,11557000.0,32872000.0,217589000.0,250461000.0,141026000.0,-70156000.0,23910000.0,6031000.0,96606000.0,1512714333.0,47761000.0,-4789000.0,-70963000.0,-9984000.0,78269000.0,78269000.0,83058000.0,78269000.0,78269000.0,83058000.0,83058000.0,-13338000.0,-19940000.0,,60607000.0,70870000.0,-19940000.0,3017000.0,355000.0,149818000.0,-25711000.0,-10263000.0,-27487000.0,19528000.0,121105000.0,54308000.0,,232827000.0,77844246.79866,137618000.0,152760000.0,111151000.0,3164477000.0,15443740.0,457071000.0,12755000.0,22036000.0,27516000.0,15488000.0,95310000.0,134174000.0,110208000.0,8286000.0,-623000.0,0.0,773258000.0,12183000.0,121824000.0,0.0,-71613000.0,-13338000.0,-25711000.0,2900566000.0,68281000.0,7749000.0,-70156000.0,,,408238000.0,650000.0,,,15494590.0,623000.0,429584000.0,-27487000.0,198246.79866,38766000.0,0.318213,28870000.0,-45292000.0,2121654000.0,647173000.0,422876000.0,477345000.0,3053326000.0,1644309000.0,669516000.0,566133000.0,139290000.0,-18218000.0,3164477000.0,39938000.0,623000.0,623000.0,134228000.0,50850.0,5146000.0,4655000.0,373961000.0,
