symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfBusiness,ShareIssued,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
SES.MI,2023-01-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-448000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200252000.0,,,,16563000.0,,,,,,,,,,,,,,,,,,-448000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SES.MI,2023-04-30,3M,EUR,586074000.0,530268000.0,-134537000.0,33144000.0,-35281000.0,476000.0,72000.0,,,460270000.0,32961000.0,-13048000.0,50075000.0,37127000.0,537507000.0,545500000.0,-6000.0,537362000.0,145000.0,77237000.0,23291000.0,-20645000.0,39173000.0,-137020000.0,141759000.0,46558000.0,77237000.0,37127000.0,,374934000.0,0.0,612140000.0,1365778000.0,12701000.0,130710000.0,143411000.0,1025864000.0,,15925000.0,15925000.0,15924000.0,-10401000.0,,,17120000.0,46000.0,19507000.0,35432000.0,537507000.0,1574302031.0,33994000.0,153235000.0,56927000.0,368488000.0,565549000.0,260438000.0,100897000.0,-8783000.0,-8783000.0,-12562000.0,-12562000.0,-6859000.0,415000.0,158736000.0,680938000.0,-26732000.0,290000.0,72000.0,24884000.0,33302000.0,3566000.0,37374000.0,175294000.0,212668000.0,33302000.0,-26934000.0,24884000.0,4794000.0,90845000.0,1718350031.0,49116000.0,-1545000.0,-13813000.0,0.0,17120000.0,17120000.0,18665000.0,17120000.0,17120000.0,-9772000.0,18665000.0,-8084000.0,-6832000.0,34493000.0,6368000.0,-6832000.0,3378000.0,,125901000.0,-4820000.0,28125000.0,6446000.0,17893000.0,95818000.0,48264000.0,35432000.0,17120000.0,69975000.0,85062000.0,15835000.0,713037000.0,15413456.0,,368488000.0,12380000.0,6562000.0,,15926000.0,11440000.0,106846000.0,133066000.0,108040000.0,7993000.0,0.0,738154000.0,4008000.0,28290000.0,0.0,-13813000.0,-8084000.0,-4964000.0,612140000.0,15925000.0,-26934000.0,0.0,354473000.0,0.0,15494590.0,374934000.0,6446000.0,0.0,9625000.0,0.340226,23234000.0,-21700000.0,1922137000.0,550228000.0,356079000.0,424050000.0,697202000.0,1498087000.0,556359000.0,472223000.0,34001000.0,713037000.0,45234000.0,110679000.0,81134.0,9337000.0,5501000.0,339914000.0
SES.MI,2023-07-31,3M,EUR,635339000.0,559743000.0,,33144000.0,,476000.0,,15405806.0,5.47,537507000.0,,-9709000.0,34944000.0,37127000.0,499978000.0,499978000.0,-707000.0,,,-37529000.0,-15894000.0,-12444000.0,-34705000.0,30610000.0,-2722000.0,-35155000.0,-37529000.0,37127000.0,-707000.0,394906000.0,,719855000.0,1393321000.0,11314000.0,125970000.0,137284000.0,1067446000.0,8772000.0,14881000.0,14881000.0,14882000.0,14882000.0,15405806.0,5.45,21971000.0,166000.0,44684000.0,59566000.0,499978000.0,1452837919.0,-26529000.0,,-1107000.0,417079000.0,,129794000.0,47635000.0,12672000.0,12672000.0,9193000.0,9193000.0,-7602000.0,1126000.0,181831000.0,697083000.0,-19602000.0,290000.0,,,18000000.0,,23630000.0,176207000.0,199837000.0,18000000.0,-20555000.0,23543000.0,4911000.0,,1642258919.0,55528000.0,-1269000.0,-11185000.0,-810000.0,21971000.0,21971000.0,23240000.0,21971000.0,21971000.0,23240000.0,23240000.0,-2689000.0,-3479000.0,-21992000.0,-2555000.0,-3479000.0,88000.0,,129794000.0,-7020000.0,-19437000.0,-22173000.0,18362000.0,109367000.0,50024000.0,59566000.0,21971000.0,8602000.0,18191000.0,29444000.0,767490000.0,15405806.0,211866000.0,,,3645000.0,,5865000.0,3309000.0,57759000.0,129794000.0,144652000.0,,0.0,718296000.0,2839000.0,32012000.0,,-11211000.0,-2689000.0,-7020000.0,719855000.0,14881000.0,-20555000.0,,374081000.0,26000.0,15494590.0,394906000.0,-22173000.0,0.0,8772000.0,0.274022,7117000.0,0.0,2009195000.0,571113000.0,337121000.0,450434000.0,738046000.0,1558761000.0,615874000.0,491315000.0,35309000.0,767490000.0,25198000.0,127176000.0,88784.0,,,325875000.0
SES.MI,2023-10-31,3M,EUR,561617000.0,519266000.0,,33144000.0,,476000.0,,,,499978000.0,,-6834000.0,39394000.0,37127000.0,422808000.0,422808000.0,-16279000.0,,,-77170000.0,11539000.0,25893000.0,-21447000.0,-76389000.0,40906000.0,-19498000.0,-77170000.0,37127000.0,-16279000.0,397198000.0,,635797000.0,1247086000.0,12770000.0,147627000.0,160397000.0,976024000.0,10546000.0,200000.0,17138000.0,17137000.0,199000.0,,,16981000.0,398000.0,32713000.0,49851000.0,422808000.0,1310712601.0,-57195000.0,,4402000.0,435374000.0,,135225000.0,79569000.0,3819000.0,3819000.0,-7157000.0,-7157000.0,-8889000.0,910000.0,170292000.0,677376000.0,-31211000.0,290000.0,,,2552000.0,,26624000.0,132551000.0,159175000.0,2552000.0,-16586000.0,25109000.0,5177000.0,,1473569601.0,45607000.0,-1367000.0,-25685000.0,-5457000.0,16981000.0,16981000.0,18348000.0,16981000.0,16981000.0,18348000.0,18348000.0,-1677000.0,-5885000.0,-17126000.0,-14034000.0,-5885000.0,-53000.0,,135225000.0,-5157000.0,-3092000.0,-38176000.0,18533000.0,115875000.0,49147000.0,49851000.0,16981000.0,11236000.0,52607000.0,26962000.0,715366000.0,15470547.0,187478000.0,,,5652000.0,,5588000.0,3685000.0,38260000.0,135225000.0,117434000.0,,0.0,628149000.0,3531000.0,28894000.0,,-25929000.0,-1677000.0,-5157000.0,635797000.0,17138000.0,-16586000.0,,371174000.0,244000.0,15494590.0,397198000.0,-38176000.0,0.0,10546000.0,0.364989,17286000.0,-13244000.0,1881339000.0,529749000.0,319572000.0,442805000.0,688404000.0,1438534000.0,634253000.0,462510000.0,32644000.0,715366000.0,28272000.0,133136000.0,24043.0,,,271062000.0
SES.MI,2024-01-31,3M,EUR,696099000.0,683815000.0,,33144000.0,,,,,,422808000.0,,-12243000.0,41799000.0,37127000.0,482077000.0,482077000.0,0.0,,,59269000.0,-19594000.0,-2541000.0,32168000.0,130059000.0,-159218000.0,-19126000.0,59269000.0,37127000.0,,418737000.0,,858506000.0,1491533000.0,13652000.0,163311000.0,176963000.0,1157303000.0,9140000.0,35013000.0,18075000.0,18076000.0,35014000.0,,,25940000.0,-88000.0,59728000.0,77804000.0,482077000.0,1847599976.0,58347000.0,,13856000.0,446752000.0,,139969000.0,26958000.0,23560000.0,23560000.0,22298000.0,22298000.0,-9150000.0,1488000.0,189954000.0,762834000.0,-25177000.0,290000.0,,,45000000.0,,28147000.0,180786000.0,208933000.0,45000000.0,-17838000.0,24005000.0,5906000.0,,1950835976.0,51691000.0,-1088000.0,-14689000.0,-980000.0,25940000.0,25940000.0,27028000.0,25940000.0,25940000.0,27028000.0,27028000.0,-5555000.0,-6353000.0,63902000.0,27162000.0,-6353000.0,-362000.0,,139969000.0,-6688000.0,36740000.0,-28015000.0,18528000.0,118111000.0,51294000.0,77804000.0,25940000.0,26099000.0,-10053000.0,37011000.0,885464000.0,15470547.0,222623000.0,,,8661000.0,28227000.0,7265000.0,3656000.0,31544000.0,139969000.0,112643000.0,,0.0,757717000.0,1683000.0,36168000.0,,-14709000.0,-5555000.0,-6688000.0,858506000.0,18075000.0,-17838000.0,,396978000.0,20000.0,15494590.0,418737000.0,-28015000.0,0.0,9140000.0,0.25271,23044000.0,-9459000.0,2149425000.0,599523000.0,385896000.0,470428000.0,848453000.0,1678997000.0,657892000.0,521694000.0,44182000.0,885464000.0,30074000.0,137450000.0,24043.0,,,334230000.0
SES.MI,2024-04-30,3M,EUR,638010000.0,571138000.0,-155048000.0,33144000.0,-32596000.0,,86000.0,,,482077000.0,62529000.0,-10263000.0,48132000.0,37127000.0,577474000.0,585760000.0,-713000.0,577305000.0,169000.0,95397000.0,33793000.0,-32368000.0,20856000.0,-58362000.0,112353000.0,76272000.0,95397000.0,37127000.0,,429584000.0,,686408000.0,1452137000.0,15260000.0,157155000.0,172415000.0,1078176000.0,10308000.0,18187000.0,18187000.0,18186000.0,-18081000.0,,,13377000.0,241000.0,28044000.0,46231000.0,577474000.0,1416533333.0,31479000.0,151506000.0,81418000.0,457071000.0,603734000.0,304866000.0,109749000.0,3294000.0,3294000.0,-19147000.0,-19147000.0,-10375000.0,1663000.0,156161000.0,804328000.0,-27763000.0,290000.0,86000.0,23910000.0,75474000.0,11557000.0,32872000.0,217589000.0,250461000.0,75474000.0,-15177000.0,23910000.0,6031000.0,96606000.0,1512714333.0,47761000.0,-1065000.0,-19404000.0,-2737000.0,13377000.0,13377000.0,14442000.0,13377000.0,13377000.0,14442000.0,14442000.0,-3417000.0,-4223000.0,35823000.0,60297000.0,-4223000.0,3344000.0,0.0,149818000.0,-6846000.0,-24474000.0,-27487000.0,19528000.0,121105000.0,54308000.0,46231000.0,13377000.0,91681000.0,92015000.0,17734000.0,796157000.0,15443740.0,,457071000.0,12755000.0,4078000.0,,8798000.0,4838000.0,95310000.0,134174000.0,110208000.0,8286000.0,0.0,773258000.0,4130000.0,24750000.0,0.0,-19764000.0,-3417000.0,-6846000.0,686408000.0,18187000.0,-15177000.0,,408238000.0,360000.0,15494590.0,429584000.0,-27487000.0,0.0,10308000.0,0.24,28870000.0,-22589000.0,2121654000.0,647173000.0,422876000.0,477345000.0,778423000.0,1644309000.0,669516000.0,566133000.0,27155000.0,796157000.0,39938000.0,134228000.0,50850.0,5146000.0,4655000.0,373961000.0
