symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
SES.MI,2023-01-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200252000.0,,,16563000.0,,,,,,,,,,,,,,,,,,,,,,,,
SES.MI,2023-04-30,3M,EUR,586074000.0,530268000.0,-134537000.0,33144000.0,-35281000.0,476000.0,72000.0,32961000.0,50075000.0,37127000.0,537507000.0,545500000.0,537362000.0,145000.0,37127000.0,374934000.0,1365778000.0,12701000.0,130710000.0,143411000.0,1025864000.0,153235000.0,368488000.0,565549000.0,260438000.0,158736000.0,680938000.0,290000.0,72000.0,24884000.0,3566000.0,37374000.0,175294000.0,212668000.0,24884000.0,4794000.0,90845000.0,49116000.0,125901000.0,6446000.0,17893000.0,95818000.0,48264000.0,15413456.0,,368488000.0,12380000.0,,106846000.0,133066000.0,108040000.0,7993000.0,738154000.0,0.0,354473000.0,15494590.0,374934000.0,6446000.0,23234000.0,1922137000.0,550228000.0,356079000.0,424050000.0,1498087000.0,556359000.0,472223000.0,45234000.0,110679000.0,81134.0,9337000.0,5501000.0,339914000.0
SES.MI,2023-07-31,3M,EUR,635339000.0,559743000.0,,33144000.0,,476000.0,,,34944000.0,37127000.0,499978000.0,499978000.0,,,37127000.0,394906000.0,1393321000.0,11314000.0,125970000.0,137284000.0,1067446000.0,,417079000.0,,129794000.0,181831000.0,697083000.0,290000.0,,,,23630000.0,176207000.0,199837000.0,23543000.0,4911000.0,,55528000.0,129794000.0,-22173000.0,18362000.0,109367000.0,50024000.0,15405806.0,211866000.0,,,,57759000.0,129794000.0,144652000.0,,718296000.0,,374081000.0,15494590.0,394906000.0,-22173000.0,7117000.0,2009195000.0,571113000.0,337121000.0,450434000.0,1558761000.0,615874000.0,491315000.0,25198000.0,127176000.0,88784.0,,,325875000.0
SES.MI,2023-10-31,3M,EUR,561617000.0,519266000.0,,33144000.0,,476000.0,,,39394000.0,37127000.0,422808000.0,422808000.0,,,37127000.0,397198000.0,1247086000.0,12770000.0,147627000.0,160397000.0,976024000.0,,435374000.0,,135225000.0,170292000.0,677376000.0,290000.0,,,,26624000.0,132551000.0,159175000.0,25109000.0,5177000.0,,45607000.0,135225000.0,-38176000.0,18533000.0,115875000.0,49147000.0,15470547.0,187478000.0,,,,38260000.0,135225000.0,117434000.0,,628149000.0,,371174000.0,15494590.0,397198000.0,-38176000.0,17286000.0,1881339000.0,529749000.0,319572000.0,442805000.0,1438534000.0,634253000.0,462510000.0,28272000.0,133136000.0,24043.0,,,271062000.0
SES.MI,2024-01-31,3M,EUR,696099000.0,683815000.0,,33144000.0,,,,,41799000.0,37127000.0,482077000.0,482077000.0,,,37127000.0,418737000.0,1491533000.0,13652000.0,163311000.0,176963000.0,1157303000.0,,446752000.0,,139969000.0,189954000.0,762834000.0,290000.0,,,,28147000.0,180786000.0,208933000.0,24005000.0,5906000.0,,51691000.0,139969000.0,-28015000.0,18528000.0,118111000.0,51294000.0,15470547.0,222623000.0,,,28227000.0,31544000.0,139969000.0,112643000.0,,757717000.0,,396978000.0,15494590.0,418737000.0,-28015000.0,23044000.0,2149425000.0,599523000.0,385896000.0,470428000.0,1678997000.0,657892000.0,521694000.0,30074000.0,137450000.0,24043.0,,,334230000.0
SES.MI,2024-04-30,3M,EUR,638010000.0,571138000.0,-155048000.0,33144000.0,-32596000.0,,86000.0,62529000.0,48132000.0,37127000.0,577474000.0,585760000.0,577305000.0,169000.0,37127000.0,429584000.0,1452137000.0,15260000.0,157155000.0,172415000.0,1078176000.0,151506000.0,457071000.0,603734000.0,304866000.0,156161000.0,804328000.0,290000.0,86000.0,23910000.0,11557000.0,32872000.0,217589000.0,250461000.0,23910000.0,6031000.0,96606000.0,47761000.0,149818000.0,-27487000.0,19528000.0,121105000.0,54308000.0,15443740.0,,457071000.0,12755000.0,,95310000.0,134174000.0,110208000.0,8286000.0,773258000.0,0.0,408238000.0,15494590.0,429584000.0,-27487000.0,28870000.0,2121654000.0,647173000.0,422876000.0,477345000.0,1644309000.0,669516000.0,566133000.0,39938000.0,134228000.0,50850.0,5146000.0,4655000.0,373961000.0
