symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital
PLN.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,76315.0,,,,,,,,,,,,1000.0,,293000.0,,-1000.0,486489.0,,,,,,,436577.0,,,,,,,,,,,,,,,,,,
PLN.MI,2020-12-31,12M,EUR,5620003.0,6476362.0,7464720.0,133500.0,12832706.0,12832706.0,12831174.0,1532.0,133500.0,17621807.0,,21059537.0,1753082.0,1753082.0,503867.0,75443.0,12142640.0,72001.0,838624.0,4485653.0,786981.0,5514745.0,17315279.0,,838624.0,31499440.0,4440.0,4440.0,12124551.0,12124551.0,4440.0,238419.0,297237.0,1044927.0,17315279.0,12107062.0,775904.0,6600000.0,,22283.0,7464720.0,4727764.0,,877598.0,790928.0,17076860.0,82903.0,,6732500.0,312050.0,503867.0,,0.0,1059139.0,6600000.0,17621807.0,12107062.0,249632.0,43911738.0,29746358.0,13877633.0,17919044.0,25992694.0,22852201.0,13850054.0,321569.0,877598.0,0.0,8916897.0
PLN.MI,2021-12-31,12M,EUR,5704931.0,7165235.0,7464720.0,133500.0,3487575.0,3888067.0,3484012.0,3562.0,133500.0,17866320.0,222764.0,14148785.0,3220077.0,3220077.0,1158248.0,76416.0,17298341.0,17751.0,896521.0,3779272.0,3705193.0,8687899.0,23800676.0,,896521.0,29930250.0,,4812.0,8843853.0,8843853.0,4812.0,187691.0,404424.0,8576355.0,23800676.0,9178421.0,973708.0,6600000.0,,13049.0,7464720.0,4982706.0,,,1982692.0,23390221.0,237856.0,400492.0,8153569.0,235431.0,,,0.0,860722.0,6600000.0,17866320.0,9178421.0,726442.0,46660695.0,26710173.0,12063930.0,18270744.0,28389951.0,32511910.0,11091610.0,465946.0,1256298.0,0.0,-3149556.0
PLN.MI,2022-12-31,12M,EUR,6518576.0,8684012.0,8769388.0,4048912.0,3595433.0,3995925.0,3585928.0,9505.0,4048912.0,21052177.0,0.0,19178744.0,4609483.0,4609483.0,2491453.0,96928.0,19248175.0,0.0,843489.0,66725.0,4654913.0,9617101.0,25551019.0,458803.0,843489.0,36917562.0,5000.0,4812.0,11255902.0,11255902.0,4812.0,170510.0,520786.0,12269952.0,25551019.0,11435076.0,1037803.0,6752762.0,780000.0,23870.0,,4962188.0,,338000.0,656271.0,25380509.0,319535.0,400492.0,8138120.0,245125.0,,0.0,,1206447.0,6752762.0,21052177.0,11435076.0,2288599.0,54378041.0,32308079.0,15865385.0,21572963.0,32805078.0,35199297.0,13556903.0,963273.0,1263198.0,,-69431.0
PLN.MI,2023-12-31,12M,EUR,5799465.0,9845965.0,9043013.0,4075287.0,5162390.0,5807882.0,5151369.0,11021.0,4075287.0,22097283.0,22368.0,22356666.0,6598328.0,6598328.0,2492160.0,445816.0,21966202.0,64871.0,804414.0,66725.0,3902392.0,8793360.0,28672323.0,336151.0,804414.0,41184560.0,,24812.0,12488949.0,12488949.0,24812.0,1292591.0,623392.0,13924887.0,28672323.0,13303923.0,1482591.0,6796750.0,,11256.0,,4890968.0,,1.0,1236126.0,27352364.0,428086.0,645492.0,7728711.0,336445.0,,5000.0,,1120775.0,6796750.0,22097283.0,13303923.0,2196192.0,59889192.0,34586232.0,19087277.0,22720675.0,37168517.0,37532526.0,15202315.0,693120.0,1165903.0,,390464.0
