symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,TaxesRefundPaid
PLN.MI,2023-12-31,TTM,EUR,3595433.0,-5972770.0,-378478.0,1059886.0,1556958.0,39075.0,-199371.0,-719111.0,-1169876.0,-989397.0,1566958.0,300000.0,-22255.0,6271552.0,6271552.0,5162390.0,1557078.0,729880.0,187523.0,0.0,-491125.0,-6692770.0,300000.0,7750000.0,7750000.0,-4609483.0,-700000.0,300000.0,1120775.0,1412407.0,-1159103.0,-20000.0,4645478.0,3140517.0,-3009922.0,-4813667.0,1504961.0,6702650.0,-1.0,558420.0,49132.0,-700000.0,-1159103.0,-20000.0,-4813667.0,-4609483.0,0.0,0.0,0.0,-392229.0
