symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherShortTermInvestments,Payables,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
DIA.MI,2019-12-31,12M,EUR,55733000.0,132513000.0,-202389000.0,18155000.0,-8620000.0,,25565000.0,29270000.0,55948000.0,157552000.0,202140000.0,55948000.0,848623000.0,14301000.0,530761000.0,4804000.0,8000.0,4812000.0,122479000.0,0.0,,71458000.0,164681000.0,370279000.0,141133000.0,330774000.0,49000.0,171127000.0,848623000.0,2366000.0,24466000.0,0.0,24466000.0,27000.0,,40227000.0,0.0,,128385000.0,478344000.0,31647000.0,7135000.0,36263000.0,54790656.0,24981000.0,7366000.0,205598000.0,2453000.0,24586000.0,48871000.0,248315000.0,44588000.0,115404000.0,0.0,49765000.0,747333000.0,55948257.0,848623000.0,478344000.0,7987000.0,1063552000.0,848623000.0,29278000.0,848623000.0,214929000.0,532791000.0,92450000.0,10800000.0,1157601.0,81849000.0,49904000.0,408282000.0
DIA.MI,2020-12-31,12M,EUR,65485000.0,165678000.0,-207387000.0,18155000.0,-8737000.0,,27636000.0,34660000.0,55948000.0,339881000.0,340007000.0,55948000.0,954678000.0,15656000.0,713917000.0,4209000.0,,4209000.0,160213000.0,,0.0,71276000.0,154773000.0,356736000.0,174415000.0,347885000.0,126000.0,191234000.0,954678000.0,2342000.0,30451000.0,,30451000.0,26000.0,,40945000.0,1641000.0,,140498000.0,597942000.0,33080000.0,10066000.0,41242000.0,54764445.0,16998000.0,11563000.0,201963000.0,2189000.0,48155000.0,57929000.0,288942000.0,126000.0,153245000.0,0.0,67486000.0,918723000.0,55948257.0,954678000.0,597942000.0,1009000.0,1246446000.0,954678000.0,34660000.0,956319000.0,290127000.0,532529000.0,129914000.0,29831000.0,1183812.0,109546000.0,52472000.0,553704000.0
DIA.MI,2021-12-31,12M,EUR,84773000.0,217588000.0,-248116000.0,18155000.0,-11969000.0,0.0,,76122000.0,55948000.0,403020000.0,403020000.0,55948000.0,1366377000.0,27607000.0,958291000.0,9644000.0,90767000.0,100411000.0,298229000.0,0.0,10716000.0,73011000.0,789630000.0,1943368000.0,229557000.0,524313000.0,,298049000.0,1366377000.0,4982000.0,66478000.0,1228269000.0,1294747000.0,26000.0,25392000.0,48978000.0,1562000.0,916016000.0,276197000.0,-576991000.0,38230000.0,185337000.0,40917000.0,54746257.0,39634000.0,17312000.0,1153738000.0,1000.0,18591000.0,87949000.0,442746000.0,,178977000.0,0.0,149432000.0,1165378000.0,55948257.0,1366377000.0,-576991000.0,8661000.0,3231152000.0,1366377000.0,1395158000.0,1367939000.0,1863213000.0,2272861000.0,1564984000.0,6255000.0,1202000.0,120022000.0,75606000.0,660062000.0
DIA.MI,2022-12-31,12M,EUR,104204000.0,220035000.0,-286822000.0,18155000.0,-13504000.0,45267000.0,,69502000.0,55948000.0,241776000.0,413218000.0,55948000.0,1518438000.0,34382000.0,1074208000.0,8498000.0,111522000.0,120020000.0,347016000.0,,32156000.0,95041000.0,826352000.0,1995066000.0,233539000.0,555267000.0,29033000.0,306504000.0,1518989000.0,5161000.0,61004000.0,1170961000.0,1231965000.0,26000.0,30272000.0,54910000.0,761000.0,1040707000.0,268445000.0,-476077000.0,34459000.0,229310000.0,32481000.0,53510385.0,89184000.0,25443000.0,1168714000.0,1000.0,17288000.0,87631000.0,460814000.0,171442000.0,205621000.0,0.0,136622000.0,1348969000.0,55948257.0,1518438000.0,-476077000.0,21318000.0,3408082000.0,1518989000.0,1351985000.0,1520000000.0,1888332000.0,2333874000.0,1541316000.0,13786000.0,2437872.0,281277000.0,74841000.0,727192000.0
