symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,IssuanceOfCapitalStock,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,ResearchAndDevelopment,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
DIA.MI,2019-12-31,12M,EUR,55733000.0,132513000.0,-202389000.0,18155000.0,-8620000.0,,54711844.0,3.21,73103000.0,25565000.0,-55790000.0,29270000.0,55948000.0,157552000.0,202140000.0,-49231000.0,84449000.0,-9820000.0,4533000.0,-1814000.0,-51000.0,-7152000.0,84062000.0,55948000.0,-49231000.0,848623000.0,7016000.0,14301000.0,217628000.0,530761000.0,4804000.0,8000.0,4812000.0,122479000.0,40552000.0,58972000.0,58972000.0,0.0,54711844.0,3.2,175735000.0,,,387000.0,157552000.0,,,-89482000.0,71458000.0,176880000.0,287000.0,62420000.0,164681000.0,370279000.0,141133000.0,330774000.0,488691000.0,49000.0,0.0,,,2833000.0,2833000.0,,355000.0,171127000.0,848623000.0,-59126000.0,7016000.0,2366000.0,24466000.0,0.0,24466000.0,27000.0,,40227000.0,,0.0,0.0,,7016000.0,,-771000.0,175735000.0,175735000.0,175735000.0,175735000.0,175735000.0,175735000.0,175735000.0,-18361000.0,-1841000.0,,-26601000.0,-26601000.0,-1841000.0,-20666000.0,-6903000.0,128385000.0,-33862000.0,478344000.0,31647000.0,7135000.0,36263000.0,,179486995.0,232670000.0,266215000.0,222476000.0,706319000.0,54790656.0,24981000.0,7366000.0,205598000.0,1920000.0,2453000.0,24586000.0,5923000.0,48871000.0,248315000.0,44588000.0,4615000.0,0.0,115404000.0,1162000.0,216287000.0,0.0,-599000.0,,-18361000.0,,-37429000.0,49765000.0,217628000.0,58972000.0,47948000.0,4615000.0,747333000.0,3567000.0,142753000.0,205173000.0,55948257.0,-4615000.0,4821000.0,848623000.0,478344000.0,-863005.0,40552000.0,0.187,7987000.0,-42612000.0,1063552000.0,848623000.0,29278000.0,848623000.0,483843000.0,214929000.0,532791000.0,92450000.0,217861000.0,,706319000.0,10800000.0,-4615000.0,-4615000.0,1157601.0,81849000.0,49904000.0,408282000.0
DIA.MI,2020-12-31,12M,EUR,65485000.0,165678000.0,-207387000.0,18155000.0,-8737000.0,,54757637.0,4.53,157552000.0,27636000.0,-74825000.0,34660000.0,55948000.0,339881000.0,340007000.0,-52053000.0,182329000.0,-30196000.0,6566000.0,11041000.0,-38980000.0,-51569000.0,190650000.0,55948000.0,-52053000.0,954678000.0,,15656000.0,278400000.0,713917000.0,4209000.0,,4209000.0,160213000.0,73077000.0,61034000.0,61034000.0,,55082444.0,4.5,247871000.0,324753000.0,385787000.0,-8321000.0,339881000.0,9125041094.0,0.0,-40889000.0,71276000.0,229737000.0,123000.0,72083000.0,154773000.0,356736000.0,174415000.0,347885000.0,602905000.0,126000.0,2222000.0,3380000.0,3380000.0,2005000.0,2005000.0,-613000.0,,191234000.0,954678000.0,-73023000.0,,2342000.0,30451000.0,,30451000.0,26000.0,,40945000.0,9315432094.0,1641000.0,-425000.0,-1000.0,-26093000.0,,-24635000.0,247871000.0,247871000.0,248296000.0,247871000.0,247871000.0,248296000.0,248296000.0,-32345000.0,-1861000.0,-1000.0,-7531000.0,-7531000.0,-1861000.0,44788000.0,,140498000.0,-40677000.0,597942000.0,33080000.0,10066000.0,41242000.0,391672000.0,252478955.0,304562000.0,272793000.0,330112000.0,881305000.0,54764445.0,16998000.0,11563000.0,201963000.0,21528000.0,2189000.0,48155000.0,5846000.0,57929000.0,288942000.0,126000.0,3663000.0,0.0,153245000.0,2619000.0,321373000.0,0.0,4709000.0,-1000.0,-32345000.0,-1000.0,-42480000.0,67486000.0,278400000.0,61034000.0,50800000.0,3663000.0,918723000.0,1803000.0,144064000.0,216147000.0,55948257.0,-5885000.0,6884000.0,954678000.0,597942000.0,-1277045.0,73077000.0,0.217,1009000.0,-36891000.0,1246446000.0,954678000.0,34660000.0,956319000.0,551193000.0,290127000.0,532529000.0,129914000.0,324226000.0,486000.0,881305000.0,29831000.0,-5885000.0,-5885000.0,1183812.0,109546000.0,52472000.0,553704000.0
DIA.MI,2021-12-31,12M,EUR,84773000.0,217588000.0,-248116000.0,18155000.0,-11969000.0,0.0,57117998.0,5.444308,339881000.0,,-117373000.0,76122000.0,55948000.0,403020000.0,403020000.0,-54709000.0,63139000.0,-905000.0,-7434000.0,6789000.0,-7180000.0,-8730000.0,45957000.0,55948000.0,-54709000.0,1366377000.0,,27607000.0,412883000.0,958291000.0,9644000.0,90767000.0,100411000.0,298229000.0,88603000.0,95993000.0,95993000.0,0.0,57586667.0,5.4,310968000.0,421841000.0,517834000.0,17182000.0,403020000.0,8862039734.0,10716000.0,1256486000.0,73011000.0,283291000.0,-384000.0,85001000.0,789630000.0,1943368000.0,229557000.0,524313000.0,824771000.0,,0.0,22506000.0,22506000.0,2817000.0,2817000.0,-10471000.0,,298049000.0,1366377000.0,-1611193000.0,,4982000.0,66478000.0,1228269000.0,1294747000.0,26000.0,25392000.0,48978000.0,9167260734.0,1562000.0,236000.0,-1500757000.0,-8578000.0,916016000.0,1952000.0,310968000.0,310968000.0,310732000.0,310968000.0,310968000.0,310732000.0,310732000.0,-48896000.0,-20163000.0,0.0,1319774000.0,1319774000.0,-20163000.0,-1000.0,-1500757000.0,276197000.0,-61540000.0,-576991000.0,38230000.0,185337000.0,40917000.0,539736000.0,328007756.0,400664000.0,383370000.0,441401000.0,1237654000.0,54746257.0,39634000.0,17312000.0,1153738000.0,28938000.0,1000.0,18591000.0,8667000.0,87949000.0,442746000.0,,21902000.0,0.0,178977000.0,2278000.0,399335000.0,0.0,3418000.0,-1500757000.0,-48896000.0,,-68477000.0,149432000.0,412883000.0,95993000.0,70091000.0,21902000.0,1165378000.0,6937000.0,211342000.0,296343000.0,55948257.0,-21902000.0,6432000.0,1366377000.0,-576991000.0,-4862244.0,88603000.0,0.222,8661000.0,-118096000.0,3231152000.0,1366377000.0,1395158000.0,1367939000.0,796253000.0,1863213000.0,2272861000.0,1564984000.0,419499000.0,474000.0,1237654000.0,6255000.0,-21902000.0,-21902000.0,1202000.0,120022000.0,75606000.0,660062000.0
DIA.MI,2022-12-31,12M,EUR,104204000.0,220035000.0,-286822000.0,18155000.0,-13504000.0,45267000.0,57750850.0,4.16,403020000.0,,-113686000.0,69502000.0,55948000.0,241776000.0,413218000.0,-57052000.0,-161244000.0,-26225000.0,-24603000.0,19431000.0,3984000.0,-27413000.0,-175654000.0,55948000.0,-57052000.0,1518438000.0,,34382000.0,460525000.0,1074208000.0,8498000.0,111522000.0,120020000.0,347016000.0,85830000.0,153267000.0,153267000.0,,58049880.0,4.15,240907000.0,360551000.0,513818000.0,14410000.0,241776000.0,8010016720.0,32156000.0,-333043000.0,95041000.0,275655000.0,0.0,114687000.0,826352000.0,1995066000.0,233539000.0,555267000.0,900613000.0,29033000.0,9039000.0,34611000.0,34611000.0,9645000.0,9645000.0,-18742000.0,,306504000.0,1518989000.0,-231952000.0,,5161000.0,61004000.0,1170961000.0,1231965000.0,26000.0,30272000.0,54910000.0,7020318720.0,761000.0,797000.0,,-159849000.0,1040707000.0,5682000.0,240907000.0,240907000.0,240110000.0,240907000.0,240907000.0,240110000.0,240110000.0,-60491000.0,-25321000.0,-139570000.0,-116142000.0,-116142000.0,-25321000.0,,,268445000.0,-31891000.0,-476077000.0,34459000.0,229310000.0,32481000.0,537880000.0,258785066.0,389341000.0,525291000.0,375322000.0,1361138000.0,53510385.0,89184000.0,25443000.0,1168714000.0,25364000.0,1000.0,17288000.0,13640000.0,87631000.0,460814000.0,171442000.0,,0.0,205621000.0,2403000.0,325940000.0,0.0,4863000.0,,-60491000.0,,-53195000.0,136622000.0,460525000.0,153267000.0,96904000.0,15023000.0,1348969000.0,21304000.0,250100000.0,364787000.0,55948257.0,-24062000.0,9539000.0,1518438000.0,-476077000.0,-6183934.0,85830000.0,0.257,21318000.0,-91562000.0,3408082000.0,1518989000.0,1351985000.0,1520000000.0,985816000.0,1888332000.0,2333874000.0,1541316000.0,351260000.0,355000.0,1361138000.0,13786000.0,-24062000.0,-24062000.0,2437872.0,281277000.0,74841000.0,727192000.0
DIA.MI,2023-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230552000.0,367436000.0,,,5936478294.0,,,,,,,,,,,,,,29336000.0,29336000.0,,,,,,,,,,,,,,,,4968678294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,387585000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4154000.0,,,,,,,,
