symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,ResearchAndDevelopment,RestructuringAndMergernAcquisition,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
DIA.MI,2019-12-31,12M,EUR,54711844.0,3.21,217628000.0,54711844.0,3.2,175735000.0,220399000.0,279371000.0,62420000.0,488691000.0,0.0,4112000.0,4112000.0,2833000.0,2833000.0,0.0,175735000.0,175735000.0,175735000.0,175735000.0,175735000.0,175735000.0,-1841000.0,-1841000.0,283986000.0,179486995.0,266215000.0,222476000.0,706319000.0,5923000.0,4615000.0,0.0,216287000.0,217628000.0,58972000.0,47948000.0,4615000.0,142753000.0,205173000.0,-4615000.0,-863005.0,40552000.0,0.187,483843000.0,217861000.0,562000.0,706319000.0,-4615000.0,-4615000.0
DIA.MI,2020-12-31,12M,EUR,54757637.0,4.53,278400000.0,55082444.0,4.5,247871000.0,324753000.0,385787000.0,72083000.0,602905000.0,2222000.0,3380000.0,3380000.0,2005000.0,2005000.0,-425000.0,247871000.0,247871000.0,248296000.0,247871000.0,247871000.0,248296000.0,-1861000.0,-1861000.0,391672000.0,252478955.0,272793000.0,330112000.0,881305000.0,5846000.0,3663000.0,0.0,321373000.0,278400000.0,61034000.0,50800000.0,3663000.0,144064000.0,216147000.0,-5885000.0,-1277045.0,73077000.0,0.217,551193000.0,324226000.0,486000.0,881305000.0,-5885000.0,-5885000.0
DIA.MI,2021-12-31,12M,EUR,57117998.0,5.444308,412883000.0,57586667.0,5.4,310968000.0,422315000.0,518308000.0,85001000.0,824771000.0,0.0,22980000.0,22980000.0,2817000.0,2817000.0,236000.0,310968000.0,310968000.0,310732000.0,310968000.0,310968000.0,310732000.0,-20163000.0,-20163000.0,540210000.0,328007756.0,383370000.0,441401000.0,1237654000.0,8667000.0,21902000.0,0.0,399335000.0,412883000.0,95993000.0,70091000.0,21902000.0,211342000.0,296343000.0,-21902000.0,-4862244.0,88603000.0,0.222,796253000.0,419499000.0,474000.0,1237654000.0,-21902000.0,-21902000.0
DIA.MI,2022-12-31,12M,EUR,57750850.0,4.16,460525000.0,58049880.0,4.15,240907000.0,360906000.0,514173000.0,114687000.0,900613000.0,9039000.0,34966000.0,34966000.0,9645000.0,9645000.0,797000.0,240907000.0,240907000.0,240110000.0,240907000.0,240907000.0,240110000.0,-25321000.0,-25321000.0,538235000.0,258785066.0,525291000.0,375322000.0,1361138000.0,13640000.0,,0.0,325940000.0,460525000.0,153267000.0,96904000.0,15023000.0,250100000.0,364787000.0,-24062000.0,-6183934.0,85830000.0,0.257,985816000.0,351260000.0,-2259000.0,1361138000.0,-24062000.0,-24062000.0
DIA.MI,2023-09-30,TTM,EUR,53289128.0,2.502575,418525000.0,53289128.0,2.481087,149907000.0,246906000.0,246906000.0,116687000.0,775613000.0,,,,,,,149907000.0,149907000.0,149110000.0,149907000.0,149907000.0,149110000.0,-19358000.0,-19358000.0,278931000.0,172761636.498516,514291000.0,261322000.0,1195138000.0,7640000.0,,0.0,208940000.0,418525000.0,,92904000.0,,289050000.0,405737000.0,-36062000.0,-9170363.501484,59830000.0,0.28635,932816000.0,,,1195138000.0,-32025000.0,-32025000.0
DIA.MI,2023-12-31,TTM,EUR,55745935.0,2.87,,55745935.0,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIA.MI,2024-03-31,TTM,EUR,53364678.0,2.952815,406324000.0,53364678.0,2.952815,164149000.0,234429000.0,234429000.0,122564000.0,741286000.0,,,,,,,164149000.0,164149000.0,161808000.0,164149000.0,164149000.0,161808000.0,-14382000.0,-14382000.0,250678000.0,176911203.867661,500639000.0,240647000.0,1147610000.0,-1960000.0,,0.0,206016000.0,406324000.0,,89647000.0,,246165000.0,368729000.0,-17686000.0,-3486796.132339,44208000.0,0.214585,906963000.0,,,1147610000.0,-16249000.0,-16249000.0
