symbol,asOfDate,periodType,currencyCode,AccountsPayable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,DeferredTax,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EndCashPosition,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,ImpairmentOfCapitalAssets,InsuranceAndClaims,InterestExpense,InterestIncome,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsAndAdvances,LandAndImprovements,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherIntangibleAssets,OtherNonCashItems,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,Receivables,ReconciledDepreciation,RentAndLandingFees,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradingSecurities,TreasurySharesNumber,TreasuryStock,WriteOff
BMPS.MI,2019-12-31,12M,EUR,,,,,,,,,,,,57406000.0,,,,,,,,,,,,,,,,,,,,,66394000.0,,,,,,,,,49216000.0,,,,,,,,,,,,,,,43508000.0,,10511167000.0,,,,-18060000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43508000.0,217000.0,,,,,,,,,,,,,,,,,,,,,,1741168.0,313710000.0,-1000.0
BMPS.MI,2020-12-31,12M,EUR,300279000.0,75429000.0,16057785000.0,52421063.0,-32.172355,3408419000.0,1114060000.0,-145443000.0,9195012000.0,31390260000.0,-331000.0,78883000.0,751985000.0,-1088978000.0,140324000.0,-331126000.0,-1602279000.0,-1088978000.0,9195012000.0,-331000.0,5771604000.0,339407000.0,243143000.0,167714000.0,3298998000.0,52421063.0,-32.172355,-1686507000.0,638000.0,2319441000.0,317885000.0,-331000.0,,-1227560000.0,-159932000.0,-2065000.0,653632000.0,7900000.0,183945000.0,2088348000.0,15072000.0,47453000.0,703663000.0,1975109000.0,22084881000.0,-6530000.0,247464000.0,25673873000.0,26781336000.0,634374000.0,16536002000.0,1107463000.0,145418000.0,1007668507.0,1310000.0,129000.0,0.0,0.0,,-1686507000.0,-1686507000.0,-1686636000.0,0.0,-1686507000.0,-1686507000.0,-1686636000.0,-1686636000.0,-83291000.0,1271446000.0,2088348000.0,76123000.0,5587659000.0,-1663098240.0,-1082117000.0,3801311000.0,3183990000.0,46365807.0,,176045000.0,-156381000.0,1288355000.0,284580000.0,194496000.0,19113000.0,4300000.0,707113000.0,506993000.0,-1347229000.0,2183704000.0,-83390000.0,-62053000.0,20132000.0,243143000.0,162515000.0,66033000.0,-1686507000.0,0.0,99000.0,138176000.0,5448000.0,659080000.0,48106975.0,-85146000.0,5771604000.0,5587659000.0,-7392240.0,339407000.0,0.24,1056754000.0,150345036000.0,22084881000.0,16536002000.0,5772914000.0,144572122000.0,3183990000.0,122254000.0,-30801000.0,-30801000.0,5247146000.0,1741168.0,313710000.0,1262000.0
BMPS.MI,2021-12-31,12M,EUR,277492000.0,67451000.0,15013577000.0,47322061.0,6.540531,2319441000.0,884566000.0,-111321000.0,9195012000.0,23046584000.0,-53000.0,,723876000.0,-577675000.0,745870000.0,-973590000.0,-1371602000.0,-577675000.0,9195012000.0,-53000.0,6172652000.0,-51167000.0,208567000.0,141116000.0,2701965000.0,47322061.0,6.540531,309507000.0,30370000.0,1741766000.0,322582000.0,42928000.0,,-662857000.0,32493000.0,-11767000.0,582815000.0,7900000.0,185229000.0,2235891000.0,3277000.0,41329000.0,680342000.0,1897390000.0,18684125000.0,-69067000.0,254240000.0,25153141000.0,26248553000.0,1063264000.0,12737640000.0,1095412000.0,142470000.0,894146040.0,1346000.0,176000.0,1021000.0,42981000.0,,309507000.0,309507000.0,309331000.0,,309507000.0,309507000.0,309331000.0,309331000.0,-68943000.0,1217048000.0,2235891000.0,-31515000.0,5987423000.0,380240200.0,-551536000.0,2729555000.0,3183800000.0,48106975.0,,177329000.0,-136015000.0,402368000.0,154164000.0,145591000.0,44134000.0,3600000.0,566996000.0,516785000.0,258164000.0,665424000.0,-71576000.0,-39745000.0,10734000.0,208567000.0,162712000.0,66637000.0,309507000.0,1021000.0,2633000.0,8230000.0,3459000.0,586274000.0,48106975.0,-110771000.0,6172652000.0,5987423000.0,-22336800.0,-51167000.0,0.24,1147190000.0,137868562000.0,18684125000.0,12737640000.0,6173998000.0,131694564000.0,3183800000.0,135340000.0,-93070000.0,-93070000.0,6790936000.0,36280748.0,0.0,
BMPS.MI,2022-12-31,12M,EUR,197853000.0,68586000.0,14115944000.0,209865416.0,-0.85,1741766000.0,852635000.0,-65710000.0,7453451000.0,13598205000.0,-86000.0,,695933000.0,10796812000.0,-113263000.0,-1194571000.0,8613799000.0,10796812000.0,7453451000.0,-86000.0,7859994000.0,-426620000.0,193466000.0,124880000.0,1645538000.0,209865416.0,-0.85,-178361000.0,107267000.0,12538578000.0,314759000.0,2371263000.0,,8315752000.0,-284583000.0,41946000.0,586979000.0,7900000.0,162649000.0,2072237000.0,705000.0,19857000.0,614485000.0,2149721000.0,17952002000.0,44087000.0,303689000.0,20898455000.0,21649133000.0,963842000.0,10303201000.0,750678000.0,136776000.0,2424398808.0,936000.0,148000.0,0.0,2371349000.0,,-178361000.0,-178361000.0,-178509000.0,,-178361000.0,-178361000.0,-178509000.0,-178509000.0,-46468000.0,1535236000.0,2072237000.0,-16712000.0,7697345000.0,-104466200.0,8381462000.0,3459164000.0,3287501000.0,1259689706.0,,154749000.0,-91011000.0,244992000.0,967711000.0,118984000.0,31111000.0,2700000.0,1333541000.0,512071000.0,-605129000.0,748386000.0,-46468000.0,-19242000.0,33564000.0,193466000.0,170009000.0,66341000.0,-178361000.0,0.0,0.0,2530000.0,3139000.0,590118000.0,1259689706.0,-97452000.0,7859994000.0,7697345000.0,-23335200.0,-426620000.0,0.24,1718293000.0,120235304000.0,17952002000.0,10303201000.0,7860930000.0,112374374000.0,3287501000.0,167977000.0,-97230000.0,-97230000.0,3962917000.0,,,
BMPS.MI,2023-12-31,12M,EUR,195624000.0,66587000.0,13220401000.0,1259689706.0,1.629,12538578000.0,831869000.0,-111438000.0,7453451000.0,15579350000.0,-96000.0,,708220000.0,1778698000.0,-655591000.0,-40375000.0,-97294000.0,1778698000.0,7453451000.0,-96000.0,9978458000.0,-345117000.0,181084000.0,114497000.0,1345635000.0,1259689706.0,1.629,2051781000.0,116367000.0,14317277000.0,245475000.0,-2726000.0,,1662907000.0,-115104000.0,8844000.0,517591000.0,7900000.0,178224000.0,1943452000.0,718000.0,,2072241000.0,4364169000.0,22729006000.0,7079000.0,285247000.0,19491622000.0,20218313000.0,883548000.0,12941704000.0,726691000.0,132490000.0,3837014844.0,651000.0,156000.0,,-2630000.0,,2051781000.0,2051781000.0,2051625000.0,,2051781000.0,2051781000.0,2051625000.0,2051625000.0,-83033000.0,2291928000.0,1943452000.0,-26255000.0,9800234000.0,2135989760.0,1774345000.0,1805689000.0,3982436000.0,1259689706.0,1000.0,170324000.0,-88278000.0,-201889000.0,740324000.0,95545000.0,53144000.0,,1157305000.0,523278000.0,1706508000.0,368513000.0,-83033000.0,-28405000.0,5811000.0,181084000.0,163215000.0,57366000.0,2051781000.0,,,2150000.0,6316000.0,523907000.0,1259689706.0,-111228000.0,9978458000.0,9800234000.0,-26592240.0,-345117000.0,0.24,2197551000.0,122613691000.0,22729006000.0,12941704000.0,9979109000.0,112634582000.0,3982436000.0,221357000.0,-110801000.0,-110801000.0,3810574000.0,,,
