symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepurchaseOfCapitalStock,ResearchAndDevelopment,RetainedEarnings,SaleOfBusiness,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
SFER.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,-57372000.0,,,,,,,,,,,-57372000.0,,,,,,,,,,,,,182956000.0,182956000.0,0.0,,,,,,,,,,,,,,,,,,,,220000.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,971000.0,,,,,,,1150000.0,,,,,,,,,,,,,,11188000.0,,,,,,,,,,,5224000.0,,,,921000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFER.MI,2020-12-31,12M,EUR,134094000.0,113909000.0,-715496000.0,,-5631000.0,,15574000.0,168640000.0,-0.394,222332000.0,1069427000.0,-29810000.0,567909000.0,16879000.0,327880000.0,328159000.0,,31188000.0,296692000.0,98203000.0,3269000.0,-11813000.0,-60249000.0,25970000.0,-42823000.0,98203000.0,16879000.0,,693582000.0,0.0,5655000.0,325198000.0,840454000.0,103509000.0,56698000.0,160207000.0,364784000.0,-8129000.0,221767000.0,221767000.0,182503000.0,182503000.0,,168640000.0,-0.394,-66397000.0,-63391000.0,158376000.0,7345000.0,327880000.0,3183441400.0,47263000.0,307165000.0,58521000.0,1469000.0,45229000.0,6679000.0,45570000.0,119540000.0,1373857000.0,551314000.0,7165000.0,35070000.0,17516000.0,17516000.0,10402000.0,10402000.0,-18808000.0,8794000.0,341636000.0,879582000.0,-37391000.0,31824000.0,15574000.0,29144000.0,464400000.0,129302000.0,593702000.0,14401000.0,61227000.0,2674630400.0,16114000.0,5299000.0,-7581000.0,0.0,-66397000.0,-66397000.0,-72778000.0,1082000.0,-66397000.0,-67479000.0,-71696000.0,-71696000.0,-6109000.0,-8473000.0,,141122000.0,141122000.0,-8473000.0,-286000.0,658361000.0,-23701000.0,648012000.0,119656000.0,6943000.0,11867000.0,650000.0,185823000.0,-42789692.94375,88331000.0,599218000.0,-47904000.0,876512000.0,168640000.0,4545000.0,10787000.0,,38891000.0,-9558000.0,792000.0,12256000.0,22563000.0,20336000.0,17712000.0,208404000.0,15960000.0,279000.0,1469000.0,0.0,177780000.0,752000.0,4695000.0,13106000.0,-80907000.0,0.0,989000.0,-7581000.0,-6109000.0,-23701000.0,34471000.0,325198000.0,221767000.0,0.0,34712000.0,-66397000.0,0.0,0.0,157479000.0,202708000.0,168790000.0,-37424000.0,693582000.0,648012000.0,-2757692.94375,-8129000.0,0.100473,15974000.0,-22178000.0,1713957000.0,822884000.0,753909000.0,709696000.0,924416000.0,1004261000.0,873503000.0,639477000.0,-62765000.0,1359000.0,876512000.0,25974000.0,-27447000.0,-27447000.0,12564000.0,150000.0,,475670000.0,885000.0
SFER.MI,2021-12-31,12M,EUR,180751000.0,112670000.0,-820440000.0,2995000.0,-3302000.0,,15659000.0,168585596.0,0.467,327880000.0,1202563000.0,-44489000.0,597242000.0,16879000.0,511796000.0,511796000.0,,39988000.0,471808000.0,184953000.0,71618000.0,1293000.0,45228000.0,9952000.0,128091000.0,184953000.0,16879000.0,0.0,764313000.0,-12756000.0,7946000.0,354576000.0,964970000.0,110012000.0,75604000.0,185616000.0,463892000.0,36451000.0,163172000.0,163172000.0,157944000.0,157944000.0,,168585596.0,0.467,78647000.0,137980000.0,301152000.0,-1037000.0,511796000.0,4087076807.0,-160286000.0,237507000.0,331642000.0,707000.0,51897000.0,6679000.0,40102000.0,115972000.0,1507341000.0,780944000.0,922000.0,0.0,15362000.0,15362000.0,1263000.0,1263000.0,-15240000.0,841000.0,274566000.0,903433000.0,-30892000.0,30223000.0,15659000.0,29371000.0,487230000.0,63516000.0,550746000.0,20732000.0,61960000.0,3785396807.0,21566000.0,-2490000.0,13499000.0,-12756000.0,78647000.0,78647000.0,86329000.0,-5192000.0,78647000.0,83839000.0,81137000.0,81137000.0,-7689000.0,-16843000.0,0.0,-47152000.0,-47152000.0,-16843000.0,291000.0,686901000.0,-36702000.0,724211000.0,105468000.0,3380000.0,8970000.0,0.0,318793000.0,96258264.0,376131000.0,662743000.0,118201000.0,1135520000.0,168015837.0,5224000.0,9310000.0,,33423000.0,8610000.0,3817000.0,15106000.0,26636000.0,21308000.0,38710000.0,205501000.0,22508000.0,,685000.0,0.0,245193000.0,681000.0,4621000.0,9772000.0,122618000.0,0.0,,-3629000.0,-7689000.0,-36800000.0,37059000.0,354576000.0,163172000.0,-12756000.0,40908000.0,177323000.0,17128000.0,98000.0,207145000.0,259042000.0,168790000.0,-1357000.0,764313000.0,724211000.0,-5221736.0,36289000.0,0.296,27512000.0,-22709000.0,1849055000.0,827829000.0,736362000.0,785879000.0,1017319000.0,1063176000.0,884085000.0,599284000.0,143480000.0,2744000.0,1135520000.0,25732000.0,-17641000.0,-17641000.0,15456000.0,774163.0,15532000.0,501078000.0,672000.0
SFER.MI,2022-12-31,12M,EUR,172592000.0,94490000.0,-872065000.0,2995000.0,-3579000.0,0.0,15570000.0,166208310.0,0.419,511796000.0,1227317000.0,-55863000.0,575323000.0,16879000.0,391354000.0,401353000.0,-56733000.0,91042000.0,300312000.0,-122068000.0,7122000.0,-863000.0,-10216000.0,20942000.0,16985000.0,-122068000.0,16879000.0,-56733000.0,751810000.0,-42670000.0,8299000.0,350693000.0,849153000.0,106586000.0,29264000.0,135850000.0,424113000.0,35810000.0,170962000.0,170962000.0,167736000.0,167736000.0,,166322655.0,0.419,69609000.0,117266000.0,288228000.0,1626000.0,391354000.0,2975978158.0,-323278000.0,252538000.0,211209000.0,1334000.0,168819000.0,6679000.0,41582000.0,98069000.0,1543353000.0,901115000.0,7507000.0,386000.0,16104000.0,16104000.0,5896000.0,5896000.0,-15933000.0,2008000.0,275323000.0,781074000.0,-65862000.0,27747000.0,15570000.0,29613000.0,468737000.0,0.0,468737000.0,21251000.0,64306000.0,2727680158.0,23599000.0,4257000.0,0.0,-42670000.0,69609000.0,69609000.0,65352000.0,0.0,69609000.0,69609000.0,65352000.0,65352000.0,-14255000.0,-11874000.0,-9999000.0,-109265000.0,-109265000.0,-11874000.0,,671288000.0,-41608000.0,710228000.0,109090000.0,6071000.0,7581000.0,,309137000.0,83116214.0,267072000.0,789345000.0,111770000.0,1251808000.0,165414200.0,5703000.0,10100000.0,-1424000.0,34903000.0,16361000.0,2757000.0,15298000.0,19151000.0,26032000.0,48974000.0,213818000.0,25156000.0,9999000.0,1334000.0,0.0,265888000.0,564000.0,,9040000.0,101162000.0,0.0,,0.0,-14255000.0,-41608000.0,22785000.0,350693000.0,170962000.0,-42670000.0,49263000.0,207996000.0,0.0,0.0,545231000.0,714050000.0,168790000.0,-2983000.0,751810000.0,710228000.0,-7401786.0,35810000.0,0.354,30581000.0,-18513000.0,1720290000.0,751810000.0,604587000.0,775409000.0,1140038000.0,944881000.0,871137000.0,520768000.0,127938000.0,1666000.0,1251808000.0,44322000.0,-20909000.0,-20909000.0,17128000.0,3375800.0,58202000.0,425040000.0,1649000.0
SFER.MI,2023-12-31,12M,EUR,172000000.0,106821000.0,-974616000.0,2995000.0,-5278000.0,63000.0,13760000.0,165516389.0,0.157,391354000.0,1450645000.0,-71741000.0,711042000.0,16879000.0,268988000.0,304265000.0,-46350000.0,129866000.0,139122000.0,-129557000.0,-29148000.0,-11737000.0,1475000.0,-28068000.0,-67478000.0,-129557000.0,16879000.0,-46350000.0,721166000.0,0.0,18509000.0,316839000.0,788810000.0,114439000.0,80129000.0,194568000.0,440229000.0,19349000.0,179789000.0,179789000.0,,,,165664121.0,0.157,26060000.0,68937000.0,248726000.0,5662000.0,267459000.0,2469105674.0,-150094000.0,269602000.0,45762000.0,475000.0,137142000.0,6679000.0,43551000.0,112099000.0,1791916000.0,839432000.0,8348000.0,,23353000.0,23353000.0,8549000.0,8549000.0,-22475000.0,8230000.0,298345000.0,801295000.0,-96966000.0,22666000.0,13760000.0,28998000.0,596603000.0,,596603000.0,23928000.0,69768000.0,2021108674.0,997000.0,-175000.0,,0.0,26060000.0,26060000.0,26235000.0,,26060000.0,26060000.0,26235000.0,26235000.0,-13655000.0,-16582000.0,-25278000.0,51563000.0,51563000.0,-16582000.0,-38904000.0,817300000.0,-58033000.0,677615000.0,122349000.0,6832000.0,6954000.0,,249951000.0,26991000.0,117503000.0,785662000.0,53770000.0,1156271000.0,165528966.0,6044000.0,9563000.0,-1271000.0,36872000.0,23648000.0,2075000.0,,20844000.0,27090000.0,40187000.0,223996000.0,23598000.0,35277000.0,475000.0,0.0,229816000.0,814000.0,,7301000.0,45584000.0,0.0,,,-13655000.0,-58086000.0,28743000.0,316839000.0,179789000.0,0.0,53086000.0,123253000.0,,53000.0,568344000.0,705486000.0,168790000.0,-2592000.0,721166000.0,677615000.0,-294000.0,19349000.0,0.24,34025000.0,-56678000.0,1812932000.0,721166000.0,791171000.0,722163000.0,1102501000.0,1090769000.0,1024122000.0,650540000.0,72022000.0,1778000.0,1156271000.0,17629000.0,-1225000.0,-1225000.0,16223000.0,3261034.0,56223000.0,348581000.0,2117000.0
