symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
SFER.MI,2022-12-31,3M,EUR,172592000.0,94490000.0,-872065000.0,2995000.0,-3579000.0,0.0,15570000.0,1227317000.0,575323000.0,16879000.0,391354000.0,401353000.0,91042000.0,300312000.0,16879000.0,751810000.0,8299000.0,849153000.0,106586000.0,29264000.0,135850000.0,424113000.0,252538000.0,6679000.0,41582000.0,98069000.0,1543353000.0,7507000.0,275323000.0,781074000.0,27747000.0,15570000.0,29613000.0,468737000.0,0.0,468737000.0,21251000.0,64306000.0,23599000.0,671288000.0,710228000.0,109090000.0,6071000.0,7581000.0,165414200.0,5703000.0,10100000.0,-1424000.0,34903000.0,2757000.0,15298000.0,48974000.0,213818000.0,25156000.0,9999000.0,265888000.0,9040000.0,0.0,22785000.0,207996000.0,168790000.0,751810000.0,710228000.0,30581000.0,1720290000.0,751810000.0,604587000.0,775409000.0,944881000.0,871137000.0,520768000.0,44322000.0,17128000.0,3375800.0,58202000.0,425040000.0
SFER.MI,2023-06-30,3M,EUR,161115000.0,101152000.0,,,-3824000.0,,14045000.0,729278000.0,725672000.0,16879000.0,280081000.0,310537000.0,97739000.0,182342000.0,16879000.0,734968000.0,8493000.0,793077000.0,115982000.0,32862000.0,148844000.0,388125000.0,258663000.0,6679000.0,40948000.0,104976000.0,811241000.0,11902000.0,289339000.0,767830000.0,25138000.0,14045000.0,29051000.0,609690000.0,0.0,609690000.0,19283000.0,16309000.0,20696000.0,811241000.0,694020000.0,113654000.0,6399000.0,7061000.0,165528966.0,,,,34269000.0,2379000.0,,48147000.0,28110000.0,19766000.0,30456000.0,222610000.0,18458000.0,0.0,30676000.0,22485000.0,168790000.0,734968000.0,694020000.0,41923000.0,1803482000.0,734968000.0,758534000.0,755664000.0,1047818000.0,1010405000.0,659693000.0,13348000.0,17260000.0,3261034.0,,404952000.0
SFER.MI,2023-12-31,3M,EUR,172000000.0,106821000.0,-974616000.0,2995000.0,-5278000.0,63000.0,13760000.0,1450645000.0,711042000.0,16879000.0,268988000.0,304265000.0,129866000.0,139122000.0,16879000.0,721166000.0,18509000.0,788810000.0,114439000.0,80129000.0,194568000.0,440229000.0,269602000.0,6679000.0,43551000.0,112099000.0,1791916000.0,8348000.0,298345000.0,801295000.0,22666000.0,13760000.0,28998000.0,596603000.0,,596603000.0,23928000.0,69768000.0,997000.0,817300000.0,677615000.0,122349000.0,6832000.0,6954000.0,165528966.0,6044000.0,9563000.0,-1271000.0,36872000.0,2075000.0,,40187000.0,223996000.0,23598000.0,35277000.0,229816000.0,7301000.0,0.0,28743000.0,123253000.0,168790000.0,721166000.0,677615000.0,34025000.0,1812932000.0,721166000.0,791171000.0,722163000.0,1090769000.0,1024122000.0,650540000.0,17629000.0,16223000.0,3261034.0,56223000.0,348581000.0
