symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsinJointVenturesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkingCapital,WriteOff
GG.MI,2022-12-31,3M,EUR,7906000.0,5586000.0,-3052000.0,-1668000.0,227000.0,227000.0,,,2510000.0,698000.0,-175000.0,265000.0,4394000.0,105000.0,105000.0,104000.0,7000.0,-718000.0,323000.0,180000.0,-1084000.0,1746000.0,110000.0,1275000.0,-718000.0,4394000.0,28566000.0,-70000.0,9061000.0,7431000.0,62000.0,7356000.0,7418000.0,9105000.0,5000.0,77000.0,304000.0,305000.0,78000.0,,,-1263000.0,-1278000.0,-973000.0,1794000.0,39421504.0,-40.51542,-891000.0,1559000.0,186000.0,3249.0,122249.0,5586000.0,267000.0,327000.0,-38000.0,-38000.0,-73000.0,-73000.0,-240000.0,605000.0,28566000.0,-188000.0,5000.0,-70000.0,-383000.0,203000.0,10698000.0,10901000.0,-383000.0,-1561000.0,11313000.0,,1525000.0,24384504.0,43000.0,-18000.0,0.0,-70000.0,16260000.0,203000.0,-1263000.0,-1263000.0,-1245000.0,-1263000.0,-1263000.0,-1245000.0,-1245000.0,-183000.0,-180000.0,-1944000.0,-1944000.0,-180000.0,1123000.0,267000.0,-5000.0,28443751.0,1011000.0,1000.0,365000.0,,-851000.0,-1170280.0,361000.0,1243000.0,-916000.0,9388000.0,21968022.0,2000.0,99000.0,1156000.0,-1000.0,119000.0,3245751.0,-13486000.0,27000.0,43000.0,267000.0,-30000.0,,0.0,7949000.0,803000.0,-1240000.0,0.0,-55000.0,0.0,-175000.0,,9061000.0,304000.0,37000.0,-1561000.0,119000.0,0.0,,-5000.0,21968022.0,-122000.0,28566000.0,28443751.0,-29280.0,5000.0,0.24,263000.0,0.0,24186000.0,28566000.0,18319000.0,28566000.0,10304000.0,-4380000.0,16756000.0,-13485000.0,-1037000.0,9388000.0,5420000.0,-122000.0,-122000.0,,-1674000.0,114000.0
GG.MI,2023-03-31,3M,EUR,13716000.0,10384000.0,,,212000.0,212000.0,22086168.0,-0.0441,1794000.0,,-97000.0,,4394000.0,2521000.0,2521000.0,,,727000.0,-712000.0,-367000.0,-540000.0,3260000.0,-813000.0,828000.0,726000.0,4394000.0,-5286000.0,4000.0,7133000.0,19495000.0,,,,28933000.0,1000.0,76000.0,288000.0,288000.0,76000.0,22086168.0,-0.0441,-974000.0,-624000.0,-336000.0,2521000.0,34808219.0,-103.59589,598000.0,,110000.0,13353000.0,15263000.0,,778000.0,622000.0,350000.0,350000.0,5000.0,5000.0,-277000.0,2270000.0,-5286000.0,-79000.0,0.0,4000.0,3466000.0,,,,3466000.0,-2872000.0,0.0,,,19771219.0,41000.0,2000.0,5000.0,4000.0,,346000.0,-974000.0,-974000.0,-975000.0,-974000.0,-974000.0,-974000.0,-975000.0,-26000.0,-345000.0,594000.0,594000.0,-345000.0,,778000.0,-58000.0,-20549000.0,1003000.0,125000.0,361000.0,,-336000.0,-974000.0,207000.0,1249000.0,-627000.0,7755000.0,21968022.0,1000.0,1647000.0,1110000.0,-1000.0,1910000.0,,79000.0,35000.0,,778000.0,2000.0,628000.0,0.0,20379000.0,,-974000.0,,-4000.0,0.0,-39000.0,,7133000.0,288000.0,11000.0,-2872000.0,-31885000.0,5000.0,13000.0,,21968022.0,0.0,-5286000.0,-20549000.0,0.0,1000.0,0.24,2671000.0,0.0,36780000.0,-5286000.0,,-5245000.0,8382000.0,42025000.0,17286000.0,13092000.0,-628000.0,7755000.0,6663000.0,0.0,0.0,,-9438000.0,0.0
GG.MI,2023-06-30,3M,EUR,13300000.0,11063000.0,-3070000.0,-1655000.0,240000.0,240000.0,,,2521000.0,864000.0,-431000.0,455000.0,4394000.0,3068000.0,3068000.0,3058000.0,10000.0,547000.0,1317000.0,-26000.0,-249000.0,674000.0,-1317000.0,399000.0,548000.0,4394000.0,-3746000.0,594000.0,5281000.0,20089000.0,162000.0,7408000.0,7570000.0,29543000.0,-81000.0,75000.0,315000.0,316000.0,76000.0,,,948000.0,1115000.0,1431000.0,3068000.0,31726871.0,22.171119,-691000.0,953000.0,1252000.0,13353000.0,15401000.0,12718000.0,3733000.0,2381000.0,251000.0,251000.0,-1000.0,-1000.0,-238000.0,953000.0,14505000.0,-444000.0,0.0,594000.0,,293000.0,10843000.0,11136000.0,,-478000.0,0.0,,1583000.0,15201871.0,39000.0,2000.0,0.0,594000.0,15183000.0,323000.0,948000.0,948000.0,945000.0,948000.0,948000.0,944000.0,945000.0,-444000.0,-298000.0,-3944000.0,-3944000.0,-298000.0,,663000.0,0.0,-19147000.0,1050000.0,109000.0,382000.0,188000.0,1421000.0,940400.0,1683000.0,1208000.0,1173000.0,7662000.0,21968022.0,,16000.0,,-1000.0,2048000.0,,-22000.0,141000.0,618000.0,1286000.0,1679000.0,,0.0,21655000.0,991000.0,864000.0,0.0,20000.0,0.0,-431000.0,,5281000.0,315000.0,80000.0,-478000.0,-30814000.0,0.0,,,21968022.0,10000.0,-3746000.0,-19147000.0,2400.0,-81000.0,0.24,2319000.0,0.0,37441000.0,7097000.0,18706000.0,-3707000.0,6489000.0,41148000.0,17375000.0,11605000.0,1186000.0,7662000.0,7737000.0,10000.0,10000.0,,-9454000.0,1000.0
GG.MI,2023-09-30,3M,EUR,14668000.0,11462000.0,,,213000.0,213000.0,,,3068000.0,,-5000.0,,4394000.0,1261000.0,1261000.0,,,-1807000.0,-217000.0,-3433000.0,14000.0,1808000.0,724000.0,-1104000.0,-1806000.0,4394000.0,-3590000.0,15000.0,5897000.0,21053000.0,,,,30588000.0,-16000.0,55000.0,268000.0,267000.0,54000.0,,,140000.0,476000.0,744000.0,1261000.0,28906685.0,,-1115000.0,,-691000.0,13353000.0,15186000.0,,755000.0,1318000.0,351000.0,351000.0,27000.0,27000.0,-188000.0,1171000.0,-3590000.0,-5000.0,0.0,15000.0,,,,,,-1015000.0,0.0,,,13268685.0,39000.0,0.0,0.0,15000.0,,251000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,1000.0,-278000.0,2289000.0,2289000.0,-278000.0,-3419000.0,755000.0,-6000.0,-18776000.0,1050000.0,93000.0,344000.0,,755000.0,148360.0,-686000.0,929000.0,389000.0,7215000.0,21968022.0,,4972000.0,949000.0,1000.0,1833000.0,1000.0,3000.0,21000.0,,755000.0,2000.0,,0.0,22727000.0,,125000.0,,-38000.0,0.0,1000.0,-6000.0,5897000.0,268000.0,52000.0,-1015000.0,-32101000.0,0.0,,,21968022.0,-11000.0,-3590000.0,-18776000.0,-2640.0,-16000.0,0.24,2185000.0,0.0,38306000.0,-3590000.0,,-3551000.0,6826000.0,41857000.0,17253000.0,11269000.0,377000.0,7215000.0,8059000.0,-11000.0,-11000.0,,-9535000.0,0.0
GG.MI,2023-12-31,3M,EUR,9094000.0,3523000.0,-9000.0,,171000.0,171000.0,,,1261000.0,,,,6653000.0,966000.0,966000.0,955000.0,,1394000.0,-176000.0,3811000.0,1062000.0,-3247000.0,2692000.0,4142000.0,1392000.0,6653000.0,29416000.0,1646000.0,2141000.0,6953000.0,,,,10791000.0,217000.0,285000.0,456000.0,246000.0,75000.0,,,-4060000.0,-4150000.0,-3694000.0,966000.0,31739113.0,,528000.0,,869000.0,10256.0,3066256.0,4289000.0,548000.0,-3522000.0,-309000.0,-309000.0,-31000.0,-31000.0,-11000.0,393000.0,29416000.0,6000.0,,1646000.0,-2846000.0,,,,-2846000.0,849000.0,2052000.0,270000.0,,16101113.0,,,,1646000.0,,,-4060000.0,-4060000.0,-4056000.0,-4060000.0,-4060000.0,-4056000.0,-4056000.0,307000.0,210000.0,-1997000.0,-1997000.0,210000.0,879000.0,539000.0,-296000.0,26349744.0,903000.0,,,,-3794000.0,-4136000.0,858000.0,622000.0,-4144000.0,-1381000.0,33266763.0,2000.0,114000.0,1443000.0,,3056000.0,11801744.0,-14346000.0,-9000.0,,548000.0,492000.0,,0.0,9348000.0,463000.0,-3841000.0,,,,307000.0,-296000.0,2141000.0,456000.0,239000.0,849000.0,-3946000.0,,,,33266763.0,100000.0,29416000.0,26349744.0,24000.0,217000.0,0.24,1002000.0,,26131000.0,29416000.0,,29416000.0,2763000.0,-3285000.0,19178000.0,-14076000.0,-4054000.0,-1381000.0,254000.0,100000.0,100000.0,0.0,-3838000.0,-94000.0
