symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InvestingCashFlow,IssuanceOfCapitalStock,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetOtherFinancingCharges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets
TWL.MI,2023-12-31,TTM,EUR,4536780.0,-797754.0,-1737747.0,-611941.0,-1241971.0,362023.0,387913.0,-492035.0,-611941.0,302728.0,-1041917.0,2765048.0,2765048.0,3924838.0,-5622656.0,4719984.0,-507023.0,302728.0,302728.0,1139918.0,4213606.0,108398.0,182333.0,-4187637.0,-797754.0,5517738.0,-1.0,8605.0,64431.0
