symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital
MDC.MI,2019-12-31,12M,EUR,,,,,-327000.0,62000.0,,,,,,,,,,,,,,,,,,8463000.0,,,,,62000.0,,,,,,,,,,,,450000.0,,,,2000.0,6036000.0,,,-1000.0,,,,,,,,,,,,,,,,,,,,,,,,,
MDC.MI,2020-12-31,12M,EUR,5406786.0,9321048.0,,761920.0,-360000.0,65000.0,3538100.0,20597000.0,20597000.0,20593000.0,4000.0,3538100.0,21482367.0,1345242.0,46504067.0,6447034.0,6447034.0,732918.0,23192421.0,3322722.0,1358000.0,340678.0,6423192.0,8477000.0,15507380.0,,12604646.0,46392879.0,65000.0,62706.0,300000.0,18463478.0,18463478.0,362706.0,82075.0,8415643.0,189366.0,4313512.0,15507380.0,15059175.0,778000.0,150386.0,1092593.0,4223250.0,1000.0,1315710.0,2.0,6082514.0,1000.0,14284.0,6924431.0,975314.0,949265.0,1204000.0,13620530.0,117825.0,4771181.0,5509459.0,10381217.0,4223250.0,21482367.0,15059175.0,2181365.0,68861720.0,39945845.0,24910512.0,21671733.0,47189987.0,22358197.0,23997566.0,1289313.0,4194750.0,3772465.0,23311646.0
MDC.MI,2021-12-31,12M,EUR,11442317.0,8848855.0,,18575820.0,,1756800.0,4223250.0,30909647.0,30909647.0,30904053.0,5594.0,4223250.0,44970215.0,2222860.0,62541867.0,20455310.0,20455310.0,1497554.0,44825063.0,4099109.0,1358000.0,2000623.0,9028587.0,,17876725.0,,15909034.0,65425525.0,1756800.0,62707.0,300000.0,16357444.0,16357444.0,362707.0,52060.0,9305190.0,202832.0,3382876.0,17876725.0,35941628.0,,105578.0,1478677.0,4223250.0,,1115894.0,,7027964.0,,-11493243.0,2837903.0,915420.0,1459392.0,,14812207.0,49651.0,5433255.0,6499312.0,14243285.0,4223250.0,44970215.0,35941628.0,3867734.0,91634425.0,44970215.0,20455310.0,45173047.0,46461378.0,29092558.0,1636315.0,531987.0,4194750.0,5310613.0,17716804.0
MDC.MI,2022-12-31,12M,EUR,17272426.0,13586727.0,,18575820.0,,13687173.0,4223250.0,16508766.0,16508766.0,16501065.0,7701.0,4223250.0,49201649.0,3323161.0,64761307.0,9537692.0,9537692.0,1910894.0,46584477.0,6897421.0,1721314.0,2710069.0,11576655.0,,35560233.0,,23370964.0,79707787.0,13687173.0,66607.0,0.0,20968446.0,20968446.0,66607.0,2633891.0,7885507.0,2976782.0,13997372.0,35560233.0,37624994.0,,575312.0,2441593.0,4223250.0,,3305425.0,,8866586.0,10049000.0,402.0,6494575.0,14270731.0,2042368.0,,24846954.0,54683.0,10080834.0,8147926.0,16018084.0,4223250.0,49201649.0,37624994.0,7341588.0,129722552.0,70170095.0,30506138.0,52178431.0,77544121.0,64961245.0,30959644.0,1079953.0,4340000.0,8270934.0,18176830.0
MDC.MI,2023-12-31,12M,EUR,12965227.0,18374588.0,-39627000.0,18575820.0,,,4223250.0,6498815.0,6498815.0,6489321.0,9494.0,4223250.0,52075948.0,778000.0,57389131.0,9039987.0,9039987.0,2071699.0,40224487.0,9615000.0,1721314.0,2104000.0,11821000.0,,78374000.0,-826000.0,23204000.0,80104461.0,,66607.0,0.0,18988526.0,18988526.0,66607.0,1804644.0,27927000.0,2326834.0,21529698.0,38747000.0,40254948.0,,471088.0,2483856.0,4223250.0,,,,9717000.0,8005162.0,465.0,6753872.0,29653000.0,1541483.0,,20870163.0,231000.0,20016000.0,8994000.0,15465675.0,4223250.0,52075948.0,40254948.0,5467546.0,119565848.0,71064474.0,28028513.0,54402782.0,65163066.0,62176267.0,24938579.0,1151064.0,1190000.0,5421000.0,17164644.0
