symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfBusiness,SaleOfInvestment,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
ELN.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,97030962.0,,,,10247400.0,,,,,,-8611453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27007.0,,,,,,,,,,,,,10539671.0,,,,,4993188.0,,,,,,,,,,,,,,,,,,,-2826598.0,,,,,,,,,,,,,6641048.0,,,,,,,,,,,,1035420.0,,,,,,,,,2126791.0,,,,,575331.0,,,,,,,-2826598.0,,,,,1641631.0,1641631.0,,,,,,,,,5546483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELN.MI,2020-12-31,12M,EUR,94923444.0,94008530.0,-40087835.0,42556321.0,-6635088.0,698695.0,,77904408.0,0.26,97030962.0,14003537.0,-11421016.0,9113041.0,2549589.0,123744217.0,123744217.0,-113541.0,0.0,123744217.0,26713255.0,-15531668.0,6300543.0,7589604.0,17344048.0,-4354997.0,11347530.0,27259291.0,2549589.0,-113541.0,225419931.0,1137321.0,,7808326.0,272180247.0,353534841.0,2597157.0,21229938.0,23827095.0,180870555.0,7899157.0,7899157.0,7899158.0,7200463.0,81020584.0,0.25,20255146.0,28126935.0,36026093.0,-546036.0,123744217.0,463019494.0,-2517956.0,32771905.0,28022089.0,,7324070.0,3038065.0,4487744.0,100643618.0,125664209.0,135903045.0,,202539.0,202539.0,583173.0,583173.0,-606243.0,835598.0,111593640.0,270897315.0,-9665858.0,1035420.0,955564.0,1137321.0,21396445.0,56616061.0,6515884.0,24247446.0,30763330.0,14059637.0,,1990984.0,5716769.0,13820480.0,520704494.0,15244569.0,-2287209.0,1894122.0,1137321.0,20255146.0,20255146.0,22542355.0,20255146.0,20255146.0,22542355.0,22542355.0,-351101.0,-171519.0,1894400.0,21396445.0,14059637.0,-171519.0,-24938181.0,-138964.0,85576374.0,-11069915.0,7336808.0,220932187.0,9296749.0,2210480.0,5147074.0,9296749.0,35624806.0,19931201.517516,39443105.0,111202348.0,24700697.0,408083292.0,78448888.0,,,25648350.0,1449679.0,1035420.0,,15176243.0,5000000.0,5377427.0,20893427.0,30108699.0,33415805.0,7203066.0,,-356907.0,0.0,131395110.0,125189.0,,5953617.0,27924396.0,0.0,2523698.0,,-351101.0,,-11069915.0,50007446.0,272180247.0,7899157.0,1384845.0,1384845.0,,,86646226.0,1894122.0,1894400.0,6062030.0,13386100.0,78448888.0,7336808.0,,356907.0,2359361.0,225419931.0,220932187.0,77342.517516,5382041.0,0.192736,11031771.0,-8008275.0,470372708.0,249667377.0,54590425.0,240664500.0,383382595.0,229708208.0,116837867.0,48837653.0,30111334.0,552153.0,408083292.0,6362967.0,401287.0,401287.0,,,0.0,28814289.0,172664286.0
ELN.MI,2021-12-31,12M,EUR,158071656.0,146773869.0,-45591259.0,46840698.0,-7812261.0,979916.0,,79712960.0,0.57,123744217.0,18439291.0,-16129613.0,11927057.0,2593828.0,181362812.0,182453512.0,-9414328.0,14000000.0,181362812.0,57618596.0,-40537672.0,11841992.0,47902857.0,59123677.0,-53045948.0,25284906.0,55748481.0,2593828.0,,269372335.0,4328616.0,0.0,6955711.0,365315902.0,514047004.0,2623510.0,20898680.0,23522190.0,301751237.0,8709925.0,8709925.0,8709926.0,7730010.0,79712960.0,0.57,45436387.0,66683668.0,75393594.0,1870116.0,181362812.0,1153017171.0,-3505807.0,41514790.0,63351819.0,-10166.0,9533521.0,3038065.0,4913725.0,154586130.0,146413018.0,206086252.0,,259647.0,259647.0,651214.0,651214.0,-838188.0,912066.0,155939226.0,317949513.0,-20227144.0,1031420.0,918042.0,4328616.0,2470548.0,69371043.0,9303547.0,27678498.0,36982045.0,2470548.0,,1949462.0,10469905.0,15496300.0,1243441171.0,18328877.0,-3687998.0,-4432775.0,4328616.0,45436387.0,45436387.0,49124385.0,45436387.0,45436387.0,49124385.0,49124385.0,-1400523.0,-439335.0,,1602740.0,2470548.0,-439335.0,-22835.0,335244.0,100821759.0,-14729090.0,-867808.0,264458610.0,10364271.0,2505548.0,5100689.0,,75003780.0,45147924.64,79481432.0,146793229.0,59293023.0,571402154.0,79810088.0,-2.0,-2.0,64103421.0,1875660.0,,,18368415.0,5486870.0,5651428.0,34015244.0,41917487.0,36150673.0,7257048.0,1090700.0,-335345.0,0.0,214125626.0,114939.0,,5897857.0,66424021.0,0.0,5396769.0,-4432775.0,-1400523.0,,-14729090.0,70393805.0,365315902.0,8709925.0,1916763.0,1916763.0,-867808.0,0.0,131861308.0,,,6732932.0,16266453.0,79810088.0,,-867808.0,335345.0,156075.0,269372335.0,264458610.0,101351.64,17299636.0,0.26,15725494.0,-9564627.0,650694733.0,297050833.0,60504235.0,287701212.0,512109131.0,362993521.0,136647729.0,61242284.0,64857700.0,830902.0,571402154.0,14136483.0,389814.0,389814.0,697227.0,,0.0,44030631.0,212295767.0
ELN.MI,2022-12-31,12M,EUR,170863321.0,168499490.0,-54006018.0,46927795.0,-9225499.0,1034571.0,1034571.0,79871007.0,0.69,181362812.0,21595113.0,-18425211.0,13946997.0,2594727.0,162814265.0,165125440.0,-17236352.0,162814265.0,162814265.0,-18548547.0,-42149100.0,22226750.0,-11030981.0,1937690.0,-26566699.0,-44551359.0,-17788426.0,2594727.0,,313185761.0,10778688.0,-468633.0,5232477.0,430111654.0,570104794.0,3819578.0,41235968.0,45055546.0,329612493.0,9053139.0,10087710.0,10087710.0,9053139.0,79871007.0,0.69,55110995.0,79398517.0,89486227.0,-760120.0,162814265.0,1085344257.0,10246299.0,53299560.0,-16309451.0,,6832529.0,7978059.0,13897740.0,177724989.0,167092339.0,243469168.0,107858.0,410038.0,410038.0,601125.0,601125.0,-1142342.0,857331.0,202900202.0,382156562.0,-30150485.0,1061819.0,1019897.0,10778688.0,7303489.0,78826787.0,10127419.0,27734833.0,37862252.0,,-3323158.0,2081716.0,10735920.0,18611555.0,1137130620.0,30268886.0,-3924588.0,-6256605.0,10310055.0,55110995.0,55110995.0,59035583.0,55110995.0,55110995.0,59035583.0,59035583.0,-984431.0,-782490.0,-5159896.0,17162903.0,-3323158.0,-782490.0,9693.0,-308773.0,113086321.0,-17440780.0,20486061.0,299288021.0,12420903.0,3242089.0,4099038.0,,89639097.0,55225188.89,2115760.0,168164882.0,75304286.0,673580822.0,79798640.0,-1.0,,54105698.0,5919681.0,,56011.0,23616174.0,6166470.0,6017318.0,37572950.0,45520478.0,42826407.0,8641801.0,2311175.0,-208149.0,0.0,230451249.0,162725.0,,8603385.0,78988479.0,0.0,1321848.0,-6256605.0,-984431.0,-5159896.0,-17440780.0,98468376.0,430111654.0,10087710.0,2095079.0,2095079.0,-3323158.0,-468633.0,168828282.0,,,10118026.0,16950555.0,79837760.0,7303489.0,,100291.0,1553390.0,313185761.0,299288021.0,-38676.11,19952896.0,0.253,16334476.0,-25451677.0,735890728.0,340920594.0,82917798.0,343454647.0,598276536.0,392436081.0,165785934.0,62823588.0,81001201.0,973577.0,673580822.0,14067450.0,-152870.0,-152870.0,717819.0,39120.0,468633.0,51132266.0,240492301.0
ELN.MI,2023-12-31,12M,EUR,153230610.0,173382737.0,-59959815.0,47329202.0,-10591521.0,1469237.0,1469237.0,79890369.0,0.6,162814265.0,21308823.0,-13369666.0,13096492.0,2598872.0,131040584.0,135355768.0,-18895648.0,131040584.0,,-31773681.0,-10504419.0,23472141.0,,-32926811.0,-9241007.0,-29200096.0,-29535496.0,2598872.0,,346030481.0,493784.0,,2710930.0,438217826.0,553009264.0,2968064.0,41687250.0,44655314.0,285606649.0,10365291.0,11834528.0,11834528.0,10365291.0,81761658.0,0.59,48239378.0,72101850.0,83936378.0,-2238185.0,131040584.0,761764057.0,-24794329.0,47221297.0,-1144736.0,,7491762.0,7668039.0,12616127.0,183974258.0,172178216.0,254071917.0,10684.0,967651.0,967651.0,1154577.0,1154577.0,-2598641.0,1746388.0,210297128.0,406568206.0,-16966097.0,1061819.0,1864054.0,493784.0,,82186252.0,10128428.0,18850475.0,28978903.0,,,2925873.0,13251628.0,20328908.0,779310889.0,29427346.0,-1827144.0,0.0,493784.0,48239378.0,48239378.0,50066522.0,48239378.0,48239378.0,50066522.0,50066522.0,-776412.0,-1705496.0,-3133299.0,-6975365.0,-7197724.0,-1705496.0,582900.0,-463132.0,112218401.0,-12593254.0,222359.0,333414354.0,14347340.0,3523718.0,4758094.0,,83323265.0,47807746.448,12224930.0,188245976.0,65825941.0,692289743.0,79970202.0,,,30588151.0,4948088.0,,855391.0,23777759.0,6087344.0,7003125.0,39728479.0,45835154.0,45643303.0,9529588.0,4315184.0,-355219.0,0.0,210331727.0,324840.0,,6889933.0,71134199.0,0.0,4419006.0,0.0,-776412.0,-3133299.0,-12593254.0,108928185.0,438217826.0,11834528.0,,,,,187918244.0,,,12925390.0,20417152.0,80006172.0,,,344535.0,3895523.0,346030481.0,333414354.0,181481.448,21067677.0,0.296,17554110.0,-29197734.0,719209443.0,364880956.0,73634217.0,375457827.0,626463802.0,343751616.0,166200179.0,58144967.0,72735682.0,1892422.0,692289743.0,11265963.0,613113.0,613113.0,1545280.0,35970.0,380401.0,54147646.0,267402615.0
