symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinJointVenturesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
BE.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,-82000.0,,,,,,,,,,,,-82000.0,,,,,,,,694000.0,,,,,,,,,,,,,,,,,,,,,,,,142000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17191000.0,,587000.0,,,9773000.0,,,,,,,,,,,,,-1000.0,,,,,,,,,,,,,,,,,,,,,,,5794000.0,5794000.0,,,,,,,,,,,,,,,,,,,,,,,,,1661000.0,,,
BE.MI,2020-12-31,12M,EUR,35761000.0,32925000.0,-133857000.0,48424000.0,-2390000.0,3672000.0,20286000.0,199213800.0,-0.045,123000.0,36947000.0,-3677000.0,4667000.0,9961000.0,18083000.0,18957000.0,,18037000.0,46000.0,2858000.0,-1667000.0,-429000.0,-841000.0,482000.0,-759000.0,-3607000.0,2858000.0,9961000.0,0.0,82631000.0,6017000.0,89806000.0,135469000.0,1934000.0,60142000.0,62076000.0,,118765000.0,1268000.0,8697000.0,5025000.0,199213800.0,-0.045,-8937000.0,-5257000.0,3440000.0,-190000.0,2791000.0,117784353.0,,,105000.0,34368000.0,-1061000.0,6721000.0,14840000.0,35315000.0,174580000.0,37551000.0,66000.0,1430000.0,2285000.0,2285000.0,210000.0,210000.0,-5159000.0,-16928000.0,49756000.0,151711000.0,137000.0,40000.0,94000.0,11150000.0,23011000.0,2733000.0,8938000.0,11671000.0,11150000.0,-13532000.0,134000.0,3966000.0,46730000.0,59963353.0,-47000.0,228000.0,50997000.0,-8937000.0,-8937000.0,-9165000.0,-8937000.0,-8937000.0,-7542000.0,-9165000.0,-3308000.0,-2344000.0,0.0,-2382000.0,-2382000.0,-2344000.0,2487000.0,3814000.0,40723000.0,-369000.0,-8251000.0,67791000.0,418000.0,9282000.0,7009000.0,4701000.0,8232000.0,-5295080.0,2616000.0,38016000.0,-465000.0,127357000.0,199213800.0,3837000.0,859000.0,8119000.0,546000.0,20051000.0,-1000.0,562000.0,1535000.0,11842000.0,61875000.0,2686000.0,874000.0,-35000.0,0.0,50079000.0,5435000.0,-7542000.0,0.0,-3308000.0,-369000.0,24876000.0,89806000.0,8697000.0,151000.0,151000.0,-13532000.0,-8937000.0,0.0,,,200000000.0,-4743000.0,82631000.0,67791000.0,-1150080.0,1623000.0,0.24,1521000.0,-1127000.0,224557000.0,91569000.0,73747000.0,82584000.0,127822000.0,141973000.0,89088000.0,23208000.0,-2318000.0,269000.0,127357000.0,2476000.0,-4792000.0,-4792000.0,786200.0,1661000.0,6894000.0,16704000.0,3348000.0
BE.MI,2021-12-31,12M,EUR,40210000.0,25076000.0,-134615000.0,42424000.0,-2572000.0,3761000.0,20494000.0,199213800.0,0.016,2791000.0,42759000.0,-6832000.0,10197000.0,9961000.0,29932000.0,30880000.0,,29897000.0,29932000.0,12407000.0,-14232000.0,2509000.0,1077000.0,4449000.0,8142000.0,1586000.0,12407000.0,9961000.0,,88937000.0,6343000.0,99981000.0,150086000.0,2266000.0,27182000.0,29448000.0,,90751000.0,563000.0,8275000.0,4514000.0,199213800.0,0.016,3105000.0,5803000.0,14078000.0,-27000.0,15171000.0,132451713.0,,0.0,-3354000.0,41473000.0,12570000.0,6721000.0,14660000.0,27648000.0,179872000.0,48039000.0,8000.0,342000.0,1894000.0,1894000.0,174000.0,174000.0,-2169000.0,-18972000.0,62061000.0,152597000.0,-3641000.0,62000.0,94000.0,12539000.0,21506000.0,7931000.0,36478000.0,44409000.0,12539000.0,-19446000.0,156000.0,3355000.0,46018000.0,88251713.0,157000.0,-188000.0,33728000.0,3105000.0,3105000.0,3293000.0,3105000.0,3105000.0,3909000.0,3293000.0,-3581000.0,-2233000.0,0.0,-6907000.0,-6907000.0,-2233000.0,3553000.0,-208000.0,45257000.0,148000.0,,74277000.0,,10388000.0,6884000.0,516000.0,13083000.0,2266797.134817,19402000.0,42738000.0,5301000.0,148020000.0,199213800.0,946000.0,1526000.0,7939000.0,384000.0,17567000.0,-1000.0,726000.0,2520000.0,13225000.0,63246000.0,2394000.0,948000.0,-1957000.0,0.0,56256000.0,6049000.0,3909000.0,0.0,-3581000.0,-3251000.0,31410000.0,99981000.0,8275000.0,372000.0,372000.0,-19446000.0,3105000.0,3399000.0,,,200000000.0,509000.0,88937000.0,74277000.0,156797.134817,616000.0,0.157585,2178000.0,-1491000.0,235219000.0,125415000.0,73857000.0,89094000.0,142719000.0,146125000.0,85133000.0,55374000.0,6846000.0,513000.0,148020000.0,2821000.0,995000.0,995000.0,786200.0,1661000.0,7766000.0,59335000.0,1448000.0
BE.MI,2022-12-31,12M,EUR,35223000.0,29679000.0,-140320000.0,42424000.0,-2401000.0,3587000.0,25020000.0,199213800.0,-0.051,15171000.0,43903000.0,-5439000.0,14030000.0,9961000.0,20159000.0,21647000.0,,20108000.0,51000.0,-15431000.0,-8471000.0,-1576000.0,752000.0,-4987000.0,-3583000.0,-18343000.0,-15431000.0,9961000.0,,80011000.0,5889000.0,107377000.0,152407000.0,2765000.0,59935000.0,62700000.0,,122447000.0,405000.0,8426000.0,4839000.0,199213800.0,-0.051,-10203000.0,-8148000.0,278000.0,355000.0,95000.0,108462505.0,,684000.0,4417000.0,48110000.0,-17775000.0,6721000.0,13943000.0,32080000.0,182337000.0,38566000.0,310000.0,,2171000.0,2171000.0,683000.0,683000.0,-1564000.0,-23542000.0,65959000.0,145683000.0,-7512000.0,61000.0,94000.0,17861000.0,22328000.0,11265000.0,5737000.0,17002000.0,17861000.0,-15321000.0,155000.0,3421000.0,45441000.0,56377505.0,552000.0,-307000.0,45513000.0,-10203000.0,-10203000.0,-9896000.0,-10203000.0,-10203000.0,-10319000.0,-9896000.0,-3466000.0,-1676000.0,1000.0,2540000.0,2540000.0,-1676000.0,1877000.0,-2088000.0,42017000.0,-1959000.0,,66068000.0,,11120000.0,5255000.0,0.0,1741000.0,-8799971.799593,-12336000.0,43809000.0,-5243000.0,145943000.0,199213800.0,905000.0,2000000.0,7222000.0,518000.0,18731000.0,,1360000.0,1898000.0,13002000.0,64776000.0,1651000.0,1488000.0,-21000.0,0.0,50607000.0,4269000.0,-10319000.0,0.0,-3466000.0,-1973000.0,33662000.0,107377000.0,8426000.0,616000.0,616000.0,-15321000.0,-10203000.0,14000.0,,,200000000.0,-3212000.0,80011000.0,66068000.0,-59971.799593,-423000.0,0.040992,2967000.0,-841000.0,230048000.0,85748000.0,79702000.0,80563000.0,151186000.0,149485000.0,77641000.0,27038000.0,-5992000.0,188000.0,145943000.0,2382000.0,-1463000.0,-1463000.0,786200.0,,7211000.0,29960000.0,3233000.0
BE.MI,2023-12-31,12M,EUR,32248000.0,29462000.0,-138365000.0,42424000.0,-2655000.0,3550000.0,17989000.0,199213800.0,-0.047,95000.0,45707000.0,-6002000.0,13906000.0,9961000.0,12391000.0,12923000.0,,12368000.0,23000.0,-6406000.0,14958000.0,-573000.0,1891000.0,-2975000.0,22000.0,13055000.0,-6406000.0,9961000.0,,69615000.0,5636000.0,109063000.0,120234000.0,3151000.0,46348000.0,49499000.0,,104738000.0,373000.0,8635000.0,5085000.0,199213800.0,-0.047,-9335000.0,-6574000.0,2061000.0,-28000.0,-6339000.0,109558043.0,53.157711,371000.0,-15671000.0,40359000.0,9338000.0,6721000.0,15117000.0,32117000.0,181242000.0,46394000.0,10000.0,,3425000.0,3425000.0,583000.0,583000.0,-4478000.0,-24492000.0,49874000.0,119940000.0,-6075000.0,60000.0,94000.0,4276000.0,24089000.0,10755000.0,3977000.0,14732000.0,4276000.0,-22384000.0,154000.0,3126000.0,43319000.0,55481043.0,459000.0,64000.0,37934000.0,-9335000.0,-9335000.0,-9399000.0,-9335000.0,-9335000.0,-9999000.0,-9399000.0,-4724000.0,-4231000.0,1000.0,-18108000.0,-18108000.0,-4231000.0,2437000.0,-74000.0,42877000.0,-1278000.0,,54498000.0,,12856000.0,5375000.0,,6197000.0,-5447184.818482,15340000.0,45842000.0,552000.0,155457000.0,199213800.0,2841000.0,1257000.0,8396000.0,337000.0,17885000.0,,1683000.0,1931000.0,13684000.0,62491000.0,1537000.0,532000.0,-657000.0,0.0,49110000.0,4103000.0,-9999000.0,0.0,-4724000.0,-1278000.0,27513000.0,109063000.0,8635000.0,610000.0,610000.0,-22384000.0,-9335000.0,0.0,,,200000000.0,-5604000.0,69615000.0,54498000.0,-248184.818482,-600000.0,0.060006,1495000.0,-1213000.0,199728000.0,73592000.0,64231000.0,70074000.0,154905000.0,129654000.0,79494000.0,24916000.0,-2920000.0,1389000.0,155457000.0,3178000.0,-4136000.0,-4136000.0,786200.0,,6157000.0,15496000.0,6261000.0
