symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,ResearchAndDevelopment,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
TPRO.MI,2020-12-31,12M,EUR,601000000.0,0.169025,126120000.0,2306000.0,2306000.0,601000000.0,0.169025,101584000.0,137063000.0,153536000.0,16315000.0,203425000.0,309000.0,309000.0,235000.0,235000.0,,101584000.0,101584000.0,101584000.0,101584000.0,101584000.0,101584000.0,-74000.0,-74000.0,153588000.0,101622626.78971,60957000.0,142468000.0,329545000.0,2480000.0,755000.0,0.0,136754000.0,126120000.0,16473000.0,,,20559000.0,3533000.0,19848000.0,-52000.0,-13373.21029,35170000.0,0.257177,187077000.0,142416000.0,,329545000.0,-52000.0,-52000.0,52000.0
TPRO.MI,2021-12-31,12M,EUR,601000000.0,0.196874,157016000.0,4065000.0,4065000.0,601000000.0,0.196874,118321000.0,152619000.0,177661000.0,15893000.0,234721000.0,196000.0,196000.0,32000.0,32000.0,-1026000.0,118321000.0,118321000.0,119347000.0,118321000.0,118321000.0,119347000.0,-115000.0,-115000.0,177418000.0,118130731.333198,85065000.0,149656000.0,391737000.0,-4468000.0,2546000.0,0.0,152423000.0,157016000.0,25042000.0,365000.0,1189000.0,33706000.0,5951000.0,21844000.0,243000.0,52731.333198,33076000.0,0.217001,242081000.0,149899000.0,-49000.0,391737000.0,243000.0,243000.0,-243000.0
TPRO.MI,2022-12-31,12M,EUR,597917808.0,0.25,216149000.0,3873000.0,3873000.0,597917808.0,0.25,147904000.0,207443000.0,244179000.0,20798000.0,332780000.0,213000.0,213000.0,1174000.0,1174000.0,-311000.0,147904000.0,147904000.0,148215000.0,147904000.0,147904000.0,148215000.0,1024000.0,1024000.0,244357000.0,148031270.0,124156000.0,208624000.0,548929000.0,-4155000.0,684000.0,0.0,207230000.0,216149000.0,36736000.0,459000.0,1761000.0,56419000.0,11309000.0,32107000.0,-178000.0,-50730.0,59015000.0,0.285,340305000.0,208446000.0,-63000.0,548929000.0,-178000.0,-178000.0,178000.0
TPRO.MI,2023-06-30,TTM,EUR,601025543.0,0.19,,,,601025543.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPRO.MI,2023-12-31,12M,EUR,600320872.0,0.16,209947000.0,4790000.0,4790000.0,600320872.0,0.16,96999000.0,85536000.0,128481000.0,21379000.0,199327000.0,288000.0,288000.0,8498000.0,8498000.0,-377000.0,96999000.0,96999000.0,97376000.0,96999000.0,96999000.0,97376000.0,8318000.0,8318000.0,128432000.0,96961760.0,119534000.0,79793000.0,409274000.0,1884000.0,906000.0,0.0,85248000.0,209947000.0,42945000.0,774000.0,2091000.0,56763000.0,4422000.0,25801000.0,49000.0,11760.0,-12128000.0,0.24,329481000.0,79842000.0,-108000.0,409274000.0,49000.0,49000.0,-49000.0
TPRO.MI,2023-12-31,TTM,EUR,600320872.0,0.16,209947000.0,4790000.0,4790000.0,600320872.0,0.16,96999000.0,85536000.0,128481000.0,21379000.0,199327000.0,288000.0,288000.0,8498000.0,8498000.0,-377000.0,96999000.0,96999000.0,97376000.0,96999000.0,96999000.0,97376000.0,8318000.0,8318000.0,128432000.0,96961760.0,119534000.0,79793000.0,409274000.0,1884000.0,906000.0,0.0,85248000.0,209947000.0,42945000.0,774000.0,2091000.0,56763000.0,4422000.0,25801000.0,49000.0,11760.0,-12128000.0,0.24,329481000.0,79842000.0,-108000.0,409274000.0,49000.0,49000.0,-49000.0
