symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockIssuance,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnSaleOfPPE,InterestPaidCFF,InterestReceivedCFI,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPropertiesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestmentProperties,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfIntangibles,SaleOfPPE,TaxesRefundPaid
SL.MI,2022-09-30,TTM,EUR,6968000.0,139119000.0,-41221000.0,-20402000.0,10338000.0,16618000.0,5649000.0,33951000.0,6948000.0,9567000.0,-23250000.0,43203000.0,16618000.0,,3916000.0,-2029000.0,26142000.0,18229000.0,25197000.0,155737000.0,-63311000.0,102474000.0,-147000.0,-867000.0,122000.0,-63766000.0,3916000.0,9238000.0,9238000.0,-26070000.0,-17623000.0,1887000.0,66436000.0,66974000.0,-12096000.0,,-5211000.0,-16832000.0,-16832000.0,-32186000.0,-28958000.0,143695000.0,595000.0,-17623000.0,-12096000.0,,-29125000.0,-26070000.0,-2029000.0,,167000.0,-18720000.0
SL.MI,2022-12-31,3M,EUR,,,,-303000.0,-1356000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14609000.0,,,,,
SL.MI,2023-03-31,3M,EUR,1855000.0,146317000.0,-2163000.0,-76000.0,-815000.0,6628000.0,-16390000.0,-4691000.0,-3069000.0,19210000.0,-10095000.0,-15850000.0,6628000.0,-76000.0,642000.0,0.0,6741000.0,5129000.0,6984000.0,152945000.0,-404000.0,13114000.0,-32000.0,-352000.0,428000.0,-8245000.0,642000.0,9001000.0,9001000.0,-8547000.0,-2723000.0,642000.0,17208000.0,17216000.0,-2163000.0,-3858000.0,39000.0,454000.0,454000.0,-1924000.0,32000.0,15277000.0,-76000.0,-2723000.0,-2163000.0,-3858000.0,-3858000.0,-8547000.0,0.0,0.0,32000.0,0.0
SL.MI,2023-06-30,3M,EUR,1980000.0,152945000.0,-7123000.0,-22511000.0,,69607000.0,-19210000.0,4885000.0,-16906000.0,7208000.0,61860000.0,38869000.0,69607000.0,-22511000.0,968000.0,-70000.0,8493000.0,5559000.0,7539000.0,222552000.0,13470000.0,66481000.0,-2000.0,-655000.0,1226000.0,-17467000.0,968000.0,13679000.0,13679000.0,-13340000.0,-17084000.0,898000.0,21835000.0,21689000.0,-2390000.0,,5512000.0,339000.0,339000.0,34151000.0,-4731000.0,73604000.0,-855000.0,-17084000.0,-2390000.0,,-4733000.0,-13340000.0,-70000.0,0.0,2000.0,-1761000.0
SL.MI,2023-09-30,3M,EUR,2141000.0,222552000.0,-12877000.0,-282000.0,706000.0,-21046000.0,14984000.0,-870000.0,19532000.0,-11074000.0,-27857000.0,-4579000.0,-21046000.0,-282000.0,539000.0,-3026000.0,11984000.0,5767000.0,7908000.0,201506000.0,-30823000.0,6573000.0,-1001000.0,-527000.0,2680000.0,-9673000.0,539000.0,-5465000.0,-5465000.0,-4363000.0,10000.0,-2487000.0,27896000.0,27939000.0,-1569000.0,,336000.0,-9828000.0,-9828000.0,-17108000.0,-11130000.0,19450000.0,-2099000.0,10000.0,-1569000.0,,-11308000.0,-4363000.0,-3026000.0,,178000.0,-21070000.0
SL.MI,2023-12-31,3M,EUR,2665000.0,201506000.0,-18480000.0,-109000.0,,-9000000.0,-11361000.0,-5589000.0,2202000.0,32489000.0,-41583000.0,-18393000.0,-9000000.0,-109000.0,1251000.0,-217000.0,9167000.0,6508000.0,9173000.0,192506000.0,-2127000.0,-9663000.0,48000.0,-984000.0,1797000.0,-15690000.0,1251000.0,7906000.0,7906000.0,-6931000.0,-410000.0,1034000.0,25900000.0,26443000.0,-6382000.0,,1403000.0,975000.0,975000.0,-2710000.0,-12098000.0,8817000.0,-1285000.0,-410000.0,-6382000.0,,-12098000.0,-6931000.0,-217000.0,,0.0,-16567000.0
SL.MI,2024-03-31,3M,EUR,2154000.0,192506000.0,-1976000.0,,,-66923000.0,-20437000.0,-31731000.0,3419000.0,17418000.0,-52622000.0,-84608000.0,-66923000.0,0.0,722000.0,0.0,7752000.0,6238000.0,8392000.0,125583000.0,-1360000.0,-52453000.0,2000.0,-852000.0,2276000.0,-15086000.0,722000.0,3965000.0,3965000.0,-3213000.0,-12598000.0,722000.0,19677000.0,19510000.0,-1976000.0,-4782000.0,1994000.0,752000.0,752000.0,-2329000.0,0.0,-50477000.0,-1424000.0,-12598000.0,-1976000.0,-4782000.0,,-3213000.0,0.0,0.0,0.0,0.0
SL.MI,2024-03-31,TTM,EUR,8940000.0,152945000.0,-44314000.0,,,-27362000.0,-36024000.0,-33305000.0,8247000.0,46041000.0,-60202000.0,-68711000.0,-27362000.0,-22902000.0,3480000.0,-3313000.0,37396000.0,24072000.0,33012000.0,125583000.0,-20840000.0,7080000.0,-953000.0,-3018000.0,7979000.0,-57916000.0,3480000.0,20085000.0,20085000.0,-27847000.0,-30082000.0,167000.0,95308000.0,95581000.0,-12317000.0,,9245000.0,-7762000.0,-7762000.0,12004000.0,-31817000.0,51394000.0,-5369000.0,-30082000.0,-12317000.0,,,-27847000.0,-3313000.0,0.0,180000.0,-39398000.0
