symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockIssuance,CommonStockPayments,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InvestingCashFlow,IssuanceOfCapitalStock,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,RepurchaseOfCapitalStock,SaleOfBusiness,SaleOfPPE
CNF.MI,2019-12-31,12M,EUR,,,-2955000.0,,,,,,,,-2955000.0,,-10000.0,,,,,,,,,,,,,,,,,,-10000.0,,
CNF.MI,2020-12-31,12M,EUR,8445000.0,-30000.0,-702000.0,-4176000.0,-2090000.0,404000.0,-424000.0,-535000.0,-2645000.0,-4176000.0,-702000.0,,,4269000.0,-702000.0,-3474000.0,924000.0,-30000.0,,,0.0,-1423000.0,-1423000.0,-26000.0,-4000.0,-3444000.0,-183000.0,83000.0,-26000.0,-4000.0,,,
CNF.MI,2021-12-31,12M,EUR,4269000.0,-29000.0,-997000.0,13008000.0,-101000.0,887000.0,-194000.0,468000.0,1060000.0,13008000.0,,13403000.0,,17277000.0,12406000.0,596000.0,1322000.0,-23000.0,13403000.0,,13403000.0,-1716000.0,-1716000.0,-26000.0,3000.0,625000.0,-263000.0,178000.0,-26000.0,-3000.0,,,6000.0
CNF.MI,2022-12-31,12M,EUR,17277000.0,-44000.0,-1477000.0,-8173000.0,5110000.0,-235000.0,-128000.0,-6573000.0,-1826000.0,-8173000.0,,,0.0,9104000.0,-1477000.0,-8196000.0,-1029000.0,1456000.0,,1500000.0,0.0,-3358000.0,-2993000.0,-9000.0,-35000.0,-8152000.0,-2401000.0,42000.0,-9000.0,-35000.0,0.0,1500000.0,
CNF.MI,2023-12-31,12M,EUR,9104000.0,-267000.0,,-6602000.0,-3866000.0,228000.0,-147000.0,359000.0,-3426000.0,-6602000.0,,,-301000.0,2502000.0,-301000.0,-6301000.0,290000.0,-267000.0,,,-301000.0,-1900000.0,-3039000.0,-208000.0,-59000.0,-6034000.0,47000.0,-97000.0,-208000.0,-59000.0,-301000.0,,
CNF.MI,2023-12-31,TTM,EUR,9104000.0,-267000.0,,-6602000.0,-3866000.0,228000.0,-147000.0,359000.0,-3426000.0,-6602000.0,,,-301000.0,2502000.0,-301000.0,-6301000.0,290000.0,-267000.0,,0.0,-301000.0,-1900000.0,-3039000.0,-208000.0,-59000.0,-6034000.0,47000.0,-97000.0,-208000.0,-59000.0,-301000.0,0.0,
