symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
SCF.MI,2022-12-31,3M,EUR,,,-210892000.0,-7887000.0,2529499.0,5136000.0,,,,,135187000.0,59000.0,,,40118000.0,,,93327734.0,,864000.0,,3794000.0,11517000.0,,,148392000.0,,7365000.0,,,3000.0,133000.0,0.0,6131000.0,,115417000.0,,,,11676000.0,,73499010.0,,,,,,,,,,-333.0,,,17043000.0,,,,,,5885.0,0.0,14105000.0,,,,,,,,,,,,,,,4143000.0,
SCF.MI,2023-03-31,3M,EUR,215212243.0,111701599.0,,,0.0,,14161814.0,141544532.0,113330984.0,264892024.0,,,141544532.0,448244117.0,,635333622.0,4877768.0,0.0,4877768.0,,425553178.0,,,100763726.0,118482766.0,,213127731.0,,29727554.0,448244117.0,,,,,9284046.0,,9284046.0,135643.0,3036185.0,,2687063.0,,213127731.0,329761351.0,24326109.0,7701696.0,5039362.0,61601663.0,47836022.0,46823368.0,17719040.0,,25313669.0,4277393.0,,213127731.0,179459029.0,151561040.0,226589987.0,1146924.0,,,,14266414.0,62399906.0,448244117.0,329761351.0,1717394.0,1016719540.0,448244117.0,14161814.0,450931180.0,565788360.0,381385918.0,140235182.0,11377744.0,798243.0,,209780444.0
SCF.MI,2023-06-30,3M,EUR,228191963.0,120834000.0,-225398000.0,-8486000.0,0.0,4897000.0,14458879.0,141544532.0,117183055.0,255638055.0,117136000.0,47000.0,141544532.0,429039285.0,34655000.0,646296203.0,5284677.0,89250000.0,94534677.0,,430986817.0,3627000.0,11849000.0,96825980.0,116880980.0,129320000.0,445287000.0,6510000.0,33100933.0,657475285.0,3000.0,133000.0,0.0,37829000.0,9174202.0,139186000.0,148360202.0,136000.0,3867603.0,333080000.0,2734124.0,111252945.0,219889000.0,312158305.0,23540517.0,7525673.0,3698421.0,61439849.0,9866000.0,13591524.0,20055000.0,-67.0,-2103.0,2294773.0,24434000.0,34826000.0,191039691.0,138455000.0,245401428.0,25303013.0,13919000.0,0.0,15241000.0,31030589.0,62399906.0,429039285.0,312158305.0,15388524.0,1032133898.0,568225285.0,242894879.0,431773409.0,600360489.0,385837394.0,169373672.0,17209465.0,960057.0,6011000.0,215309386.0
SCF.MI,2023-09-30,3M,EUR,243091042.0,133682572.0,,,0.0,,13916063.0,141544532.0,64540191.0,189860655.0,,,141544532.0,441953553.0,,642556431.0,5449399.0,0.0,5449399.0,,458099901.0,,,123072822.0,142612326.0,,227020414.0,,47157936.0,441953553.0,,,,,8466664.0,,8466664.0,135643.0,6187340.0,,2926605.0,,227020414.0,299341227.0,23625446.0,7273869.0,4147147.0,61141007.0,48863486.0,59568911.0,19539504.0,,29800447.0,4681757.0,,227020414.0,219457123.0,125320464.0,264951217.0,1259926.0,,,,51051359.0,62399906.0,441953553.0,299341227.0,3534659.0,1065750707.0,441953553.0,13916063.0,444880158.0,620870549.0,423194276.0,162770648.0,21860175.0,1258899.0,,184456530.0
SCF.MI,2023-12-31,3M,EUR,254695363.0,177201000.0,-244285000.0,-9782000.0,0.0,4088000.0,12235292.0,141544532.0,140929019.0,225729019.0,140853000.0,76000.0,141544532.0,444754919.0,34318000.0,680903455.0,5173500.0,89160000.0,94333500.0,1015000.0,515155715.0,4148000.0,9514000.0,98692353.0,134141353.0,186983000.0,486347000.0,3555000.0,58569987.0,665003919.0,3000.0,130000.0,,42157000.0,7061792.0,131089000.0,138150792.0,133000.0,4444266.0,366941000.0,2864966.0,79319981.0,242062000.0,310613566.0,23542489.0,13439741.0,4569178.0,60908172.0,5836.0,8636442.0,35449000.0,-13.0,639366.0,4286065.0,,38843000.0,194235026.0,84800000.0,273960363.0,25312389.0,11930.0,0.0,43377000.0,61903162.0,62399906.0,444754919.0,310613566.0,21595657.0,1131813642.0,575843919.0,232484292.0,447619885.0,684193757.0,433163208.0,169038042.0,19265000.0,1491734.0,5679000.0,165747740.0
SCF.MI,2024-03-31,3M,EUR,244967542.0,133884735.0,,,,,13130630.0,141544532.0,157123740.0,244883163.0,,,141544532.0,461195553.0,,703310515.0,5780908.0,,5780908.0,,499831541.0,,,99247705.0,132676114.0,,247146399.0,,63907824.0,461195553.0,,,,,7349722.0,,7349722.0,132643.0,4499855.0,,2886636.0,,247146399.0,328519439.0,23012280.0,13174927.0,4155586.0,60908172.0,51910876.0,39741140.0,33428409.0,,33330436.0,4079013.0,,247146399.0,207568613.0,87759423.0,270288237.0,2648413.0,,,,16182795.0,62399906.0,461195553.0,328519439.0,1155304.0,1139608387.0,461195553.0,13130630.0,464082189.0,675526198.0,436297872.0,175694657.0,25320695.0,1491734.0,,203478974.0
