symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
SCF.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30000000.0,,104800000.0,,9600000.0,,,,,,,,,,,,,,,,,5118.0,,,,,,,28060334.0,,-523517.0,-518399.0,,,,,,,1032000.0,,,,,,,,,,,,0.0,255713.0,104800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654859.0,,,,,693000.0,,,,,,,,1.0,,,,,,,,,,6523000.0,,,,,,,,7522267.0,,,2273639.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCF.MI,2020-12-31,12M,EUR,96430863.0,80070000.0,-164700000.0,-2595000.0,672000.0,,40781640.0,1.01,82206578.0,18560000.0,-34052765.0,14472433.0,62106165.0,63198962.0,128561163.0,-16904404.0,63161000.0,38000.0,-19007616.0,-1006910.0,-3170348.0,-83621.0,242321.0,3180303.0,-838255.0,-19007616.0,62106165.0,,267989477.0,2106165.0,-3612456.0,,181240524.0,352120657.0,5834881.0,55431000.0,61265881.0,905000.0,216792680.0,-1093291.0,20373396.0,20373396.0,20373000.0,19701000.0,397000.0,51148293.0,0.8,41149309.0,,41577933.0,61951329.0,63198962.0,398558352.0,16385828.0,1341000.0,,34659558.0,,59851.0,33319752.0,38978752.0,82665000.0,280193000.0,156943053.0,,0.0,1396000.0,1396000.0,246000.0,246000.0,-1348294.0,245983.0,14167625.0,361725477.0,-104105767.0,3000.0,38000.0,1969000.0,,2106165.0,77813500.0,3419000.0,8637552.0,38305000.0,46942552.0,77813500.0,-33622344.0,2010000.0,3855356.0,214721000.0,501824460.0,1879631.0,-125915.0,-28801827.0,-1506291.0,30537038.0,41149309.0,41149309.0,41275224.0,41149309.0,41149309.0,41275224.0,41275224.0,124983.0,-1800000.0,-40744220.0,44191156.0,44191156.0,-1800000.0,-4376349.0,-914425.0,115493000.0,-34016261.0,,229010725.0,21502154.0,1304394.0,871149.0,918000.0,78221601.0,53514715.72,68712323.0,99988506.0,56954547.0,338183577.0,42967242.0,,7865000.0,15627175.0,5659000.0,-375.0,22210964.0,992.0,2928458.0,1432000.0,3268000.0,7122000.0,43493000.0,99700763.0,65362201.0,-170000.0,0.0,102735863.0,7122000.0,,40181933.0,0.0,4959915.0,-21868976.0,-41494220.0,-34052765.0,6167000.0,181240524.0,20373396.0,5691000.0,5691000.0,-33622344.0,-3612456.0,41149309.0,,124983.0,750000.0,36504.0,43266693.0,-60272.0,267989477.0,229010725.0,-3904865.28,-1093291.0,0.24,21756106.0,-12157545.0,542960697.0,306294477.0,108208433.0,269869108.0,281229030.0,273091589.0,190839898.0,56298909.0,58325745.0,404000.0,338183577.0,6305000.0,-16270272.0,-16270272.0,299451.0,6660000.0,135327977.0,230272.0
SCF.MI,2021-12-31,12M,EUR,117503520.0,89109000.0,-184537000.0,-3975000.0,996000.0,0.0,51352075.0,0.76,63198962.0,18985000.0,-49699534.0,10822828.0,141544532.0,166175877.0,267397877.0,-21314116.0,166151000.0,25000.0,102976915.0,-6165812.0,-10063537.0,-10066487.0,17712234.0,-7083899.0,-15667501.0,102976915.0,141544532.0,,419038036.0,107036440.0,-4752702.0,25323000.0,239265462.0,516166343.0,5128669.0,62545000.0,67673669.0,919000.0,225030031.0,20991601.0,27363104.0,27363104.0,27363000.0,26367000.0,2130000.0,57379951.0,0.68,39070532.0,,61957022.0,89320126.0,166175877.0,1182550619.0,119557289.0,8804000.0,,19248027.0,,,41795326.0,49378326.0,93084000.0,322531000.0,195286898.0,13000.0,2000.0,1623000.0,1623000.0,156000.0,156000.0,-985747.0,155153.0,20664592.0,559302036.0,-85527935.0,3000.0,38000.0,0.0,,107036440.0,82000000.0,4418000.0,5694159.0,77719000.0,83413159.0,82000000.0,-44449043.0,41000.0,3818911.0,241465000.0,1423201304.0,2334832.0,-271889.0,-5487152.0,102283738.0,,39070532.0,39070532.0,39342421.0,39070532.0,39070532.0,39342421.0,39342421.0,-3670898.0,-492000.0,-32850883.0,37550957.0,37550957.0,-492000.0,7684135.0,-2613772.0,137994000.0,-41060383.0,,369659710.0,19984980.0,3259382.0,1154868.0,1050000.0,96638126.0,43842430.629234,68947561.0,130534356.0,64752542.0,434552360.0,58260530.0,,5417000.0,6866952.0,7583000.0,592.0,7376751.0,3165.0,4195228.0,1232000.0,1907000.0,11159000.0,32340000.0,121090357.0,101222000.0,-3961000.0,0.0,122429520.0,12130286.0,1423000.0,60334022.0,0.0,1218559.0,-3670898.0,-53585918.0,-46028636.0,8240000.0,239265462.0,27363104.0,7538000.0,7538000.0,-44449043.0,-4752702.0,39070532.0,,,20735035.0,4968253.0,58758773.0,2182000.0,419038036.0,369659710.0,-2546101.370766,20991601.0,0.347923,11051517.0,-12472093.0,744374447.0,496757036.0,151086828.0,421372868.0,369799818.0,323001579.0,228207471.0,97971548.0,68167973.0,-975000.0,434552360.0,4926000.0,-7318000.0,-7318000.0,498243.0,3620000.0,291136312.0,1779000.0
SCF.MI,2022-12-31,12M,EUR,218281916.0,140505000.0,-210892000.0,-7887000.0,2740000.0,2529499.0,61736786.0,0.73,166175877.0,5136000.0,-73787831.0,15816391.0,141544532.0,135245724.0,276433724.0,-28474765.0,135187000.0,59000.0,-34994887.0,-4782741.0,7006767.0,8244096.0,61107874.0,-26609980.0,44966016.0,-34994887.0,141544532.0,-28474765.0,439210694.0,0.0,-695871.0,40118000.0,328556178.0,642201552.0,5387527.0,93327734.0,98715261.0,864000.0,441935535.0,21665674.0,36460669.0,36460669.0,36460000.0,33720000.0,3794000.0,61736786.0,0.73,45190464.0,,70280206.0,106740875.0,131180990.0,780421400.0,-20368693.0,11517000.0,,50888745.0,,-4892418.0,86295373.0,117555039.0,148392000.0,218304290.0,227144297.0,7365000.0,15000.0,3122000.0,3122000.0,369000.0,369000.0,-2837522.0,480256.0,29764667.0,647955428.0,-139302770.0,3000.0,133000.0,0.0,,0.0,90468779.0,6131000.0,10428864.0,115417000.0,125845864.0,90468779.0,-61356894.0,136000.0,2357957.0,11676000.0,1078326969.0,2650400.0,-302068.0,-37429587.0,-695871.0,73499010.0,45190464.0,45190464.0,45492532.0,45190464.0,45190464.0,45492532.0,45492532.0,-4489872.0,-305000.0,-42033626.0,29111885.0,29111885.0,-305000.0,-13285962.0,-896038.0,218304290.0,-54933903.0,,321655655.0,25054591.0,13933443.0,6678524.0,,109998875.0,47397412.012518,124676576.0,158367367.0,68776930.0,555700475.0,61861649.0,,6437.0,11888420.0,31259666.0,-333.0,1120989.0,3595988.0,4266999.0,3272000.0,1872000.0,17043000.0,201492290.0,170136761.0,141188000.0,-6449000.0,0.0,227748916.0,18170387.0,5885.0,67158206.0,0.0,-1327374.0,-4489872.0,-42033626.0,-69297959.0,14105000.0,328556178.0,36460669.0,10745000.0,10745000.0,-61356894.0,-695871.0,45190464.0,5620685.0,,5620685.0,14364056.0,62399906.0,5752000.0,439210694.0,321655655.0,-1051051.987482,21665674.0,0.322607,15454579.0,-17996791.0,1040673416.0,554627694.0,224561125.0,441861094.0,486923545.0,598812322.0,386161908.0,156876787.0,77799999.0,-2448000.0,555700475.0,9467000.0,-3258000.0,-3258000.0,538257.0,4143000.0,200266017.0,697000.0
SCF.MI,2023-12-31,12M,EUR,254695363.0,177201000.0,-244285000.0,-9782000.0,9747000.0,0.0,61380462.0,1.01,131180990.0,4088000.0,-65462999.0,12235292.0,141544532.0,140929019.0,225729019.0,-30800831.0,140853000.0,76000.0,9748029.0,-20123530.0,-25370508.0,-12373320.0,31808866.0,-32340605.0,-58399097.0,9748029.0,141544532.0,-30800831.0,444754919.0,,-20902412.0,34318000.0,469008261.0,680903455.0,5173500.0,89160000.0,94333500.0,1015000.0,515155715.0,31620089.0,55170063.0,55170063.0,55170000.0,45423000.0,4148000.0,61380462.0,1.01,61903162.0,,107723917.0,162893980.0,140929019.0,1325441847.0,-53262620.0,9514000.0,,15807219.0,,105091.0,98692353.0,134141353.0,186983000.0,486347000.0,316327461.0,3555000.0,,13986000.0,13986000.0,259000.0,259000.0,-13794093.0,3866785.0,58569987.0,665003919.0,-18259569.0,3000.0,130000.0,,,,122528258.0,42157000.0,7061792.0,131089000.0,138150792.0,122528258.0,-113991605.0,133000.0,4444266.0,366941000.0,1501386439.0,2864966.0,-214666.0,50459096.0,-20902412.0,79319981.0,61903162.0,61903162.0,62117828.0,61903162.0,61903162.0,62117828.0,62117828.0,-2527721.0,-4735000.0,-9849000.0,8536653.0,8536653.0,-4735000.0,-4685783.0,-1286162.0,242062000.0,-58922567.0,,310613566.0,23542489.0,13439741.0,4569178.0,,167008980.0,64630071.98905,81270218.0,219449244.0,96878217.0,785335722.0,60908172.0,,5836.0,8636442.0,35449000.0,-13.0,13318061.0,639366.0,4286065.0,5454000.0,5799000.0,,38843000.0,194235026.0,84800000.0,-3025000.0,0.0,273960363.0,25312389.0,11930.0,93737917.0,0.0,,-2527721.0,-9849000.0,-62935278.0,43377000.0,469008261.0,55170063.0,12507000.0,12507000.0,-113991605.0,-20902412.0,61903162.0,65390596.0,,,4012711.0,62399906.0,-1643000.0,444754919.0,310613566.0,-1388090.01095,31620089.0,0.337324,21595657.0,-13536155.0,1131813642.0,575843919.0,232484292.0,447619885.0,688457505.0,684193757.0,433163208.0,169038042.0,100686556.0,-8992000.0,785335722.0,19265000.0,-4115000.0,-4115000.0,1491734.0,5679000.0,165747740.0,4668000.0
