symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DerivativeProductLiabilities,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
SCF.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,9600000.0,,,,,,,,,28060334.0,,,,,,,,,,0.0,255713.0,,,,,,,,,,,,,,,693000.0,,,,,,,,6523000.0,,,,,,7522267.0,,,,,,,,,,,,,,,,,,
SCF.MI,2020-12-31,12M,EUR,96430863.0,80070000.0,-164700000.0,-2595000.0,,18560000.0,14472433.0,62106165.0,63198962.0,128561163.0,63161000.0,38000.0,62106165.0,267989477.0,,352120657.0,5834881.0,55431000.0,61265881.0,905000.0,216792680.0,397000.0,1341000.0,,33319752.0,38978752.0,82665000.0,280193000.0,,14167625.0,361725477.0,3000.0,38000.0,1969000.0,,3419000.0,8637552.0,38305000.0,46942552.0,2010000.0,3855356.0,214721000.0,1879631.0,30537038.0,115493000.0,229010725.0,21502154.0,1304394.0,871149.0,918000.0,42967242.0,7865000.0,15627175.0,5659000.0,-375.0,992.0,2928458.0,7122000.0,43493000.0,99700763.0,65362201.0,102735863.0,7122000.0,,0.0,6167000.0,41149309.0,43266693.0,267989477.0,229010725.0,21756106.0,542960697.0,306294477.0,108208433.0,269869108.0,273091589.0,190839898.0,56298909.0,6305000.0,299451.0,6660000.0,135327977.0
SCF.MI,2021-12-31,12M,EUR,117503520.0,89109000.0,-184537000.0,-3975000.0,0.0,18985000.0,10822828.0,141544532.0,166175877.0,267397877.0,166151000.0,25000.0,141544532.0,419038036.0,25323000.0,516166343.0,5128669.0,62545000.0,67673669.0,919000.0,225030031.0,2130000.0,8804000.0,,41795326.0,49378326.0,93084000.0,322531000.0,13000.0,20664592.0,559302036.0,3000.0,38000.0,0.0,,4418000.0,5694159.0,77719000.0,83413159.0,41000.0,3818911.0,241465000.0,2334832.0,,137994000.0,369659710.0,19984980.0,3259382.0,1154868.0,1050000.0,58260530.0,5417000.0,6866952.0,7583000.0,592.0,3165.0,4195228.0,11159000.0,32340000.0,121090357.0,101222000.0,122429520.0,12130286.0,1423000.0,0.0,8240000.0,39070532.0,58758773.0,419038036.0,369659710.0,11051517.0,744374447.0,496757036.0,151086828.0,421372868.0,323001579.0,228207471.0,97971548.0,4926000.0,498243.0,3620000.0,291136312.0
SCF.MI,2022-12-31,12M,EUR,218281916.0,140505000.0,-210892000.0,-7887000.0,2529499.0,5136000.0,15816391.0,141544532.0,135245724.0,276433724.0,135187000.0,59000.0,141544532.0,439210694.0,40118000.0,642201552.0,5387527.0,93327734.0,98715261.0,864000.0,441935535.0,3794000.0,11517000.0,,86295373.0,117555039.0,148392000.0,218304290.0,7365000.0,29764667.0,647955428.0,3000.0,133000.0,0.0,,6131000.0,10428864.0,115417000.0,125845864.0,136000.0,2357957.0,11676000.0,2650400.0,73499010.0,218304290.0,321655655.0,25054591.0,13933443.0,6678524.0,,61861649.0,6437.0,11888420.0,31259666.0,-333.0,3595988.0,4266999.0,17043000.0,201492290.0,170136761.0,141188000.0,227748916.0,18170387.0,5885.0,0.0,14105000.0,45190464.0,62399906.0,439210694.0,321655655.0,15454579.0,1040673416.0,554627694.0,224561125.0,441861094.0,598812322.0,386161908.0,156876787.0,9467000.0,538257.0,4143000.0,200266017.0
SCF.MI,2023-12-31,12M,EUR,254695363.0,177201000.0,-244285000.0,-9782000.0,0.0,4088000.0,12235292.0,141544532.0,140929019.0,225729019.0,140853000.0,76000.0,141544532.0,444754919.0,34318000.0,680903455.0,5173500.0,89160000.0,94333500.0,1015000.0,515155715.0,4148000.0,9514000.0,,98692353.0,134141353.0,186983000.0,486347000.0,3555000.0,58569987.0,665003919.0,3000.0,130000.0,,,42157000.0,7061792.0,131089000.0,138150792.0,133000.0,4444266.0,366941000.0,2864966.0,79319981.0,242062000.0,310613566.0,23542489.0,13439741.0,4569178.0,,60908172.0,5836.0,8636442.0,35449000.0,-13.0,639366.0,4286065.0,,38843000.0,194235026.0,84800000.0,273960363.0,25312389.0,11930.0,0.0,43377000.0,61903162.0,62399906.0,444754919.0,310613566.0,21595657.0,1131813642.0,575843919.0,232484292.0,447619885.0,684193757.0,433163208.0,169038042.0,19265000.0,1491734.0,5679000.0,165747740.0
