symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
SCF.MI,2022-09-30,TTM,EUR,,,286894799.0,33345578.0,32349578.0,,,41061879.0,62972309.0,96317887.0,210636262.0,1778466.0,1778466.0,1164501.0,1164501.0,54196.0,41061879.0,41061879.0,41007683.0,41061879.0,41061879.0,41007683.0,361035.0,361035.0,103664191.0,45984840.051059,148991969.0,61644293.0,497531061.0,4373874.0,3257138.0,0.0,61193843.0,286894799.0,33345578.0,2153696.0,-2423342.948941,20186160.0,0.329872,435886768.0,68174759.0,497531061.0,-7346304.0,-7346304.0,1807304.0
SCF.MI,2022-12-31,3M,EUR,,,,,,,,,,,,-7640012.0,-7640012.0,-3099409.0,-3099409.0,,,,,,,,,,,,,,,-4596685.0,,,,,,5819870.0,,,,,,,-3190130.0,-3190130.0,629130.0
SCF.MI,2023-03-31,3M,EUR,61601663.0,0.231591,92488068.0,10511837.0,10511837.0,61601663.0,0.231591,14266414.0,22378532.0,32890369.0,64371829.0,1181145.0,1181145.0,,,-36663.0,14266414.0,14266414.0,14303077.0,14266414.0,14266414.0,14303077.0,-1181145.0,-1181145.0,32890369.0,14266414.0,45501971.0,18869858.0,156859897.0,3508674.0,3650613.0,0.0,21197387.0,92488068.0,10511837.0,,0.0,6894310.0,0.325243,137990039.0,22378532.0,156859897.0,,,
SCF.MI,2023-06-30,3M,EUR,,,117977978.0,13865163.0,10861163.0,,,16764175.0,32897538.0,46762701.0,86787092.0,,,,,-47161.0,16764175.0,16764175.0,16811336.0,16764175.0,16764175.0,16811336.0,-2981855.0,-2981855.0,46762701.0,16764175.0,55956172.0,30830920.0,204765070.0,,-1405280.0,0.0,24857009.0,117977978.0,13865163.0,,0.0,8045673.0,0.323678,173934150.0,26083743.0,204765070.0,,,
SCF.MI,2023-09-30,3M,EUR,,,123879635.0,12133230.0,15137230.0,,,20020770.0,31685865.0,43819095.0,75327439.0,4635046.0,4635046.0,6039493.0,6039493.0,-192481.0,20020770.0,20020770.0,20213251.0,20020770.0,20020770.0,20213251.0,-45553.0,-45553.0,44249100.0,20342083.709439,53018316.0,22309123.0,199207074.0,,9909282.0,0.0,27050819.0,123879635.0,12133230.0,-430005.0,-108691.290561,6837568.0,0.252768,176897951.0,28851493.0,199207074.0,-430005.0,-430005.0,702005.0
SCF.MI,2023-09-30,TTM,EUR,61141007.0,1.111363,,,,61141007.0,1.111363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCF.MI,2023-12-31,3M,EUR,,,134662580.0,18659770.0,8912770.0,,,10851803.0,24270656.0,42930426.0,89841101.0,3637954.0,3637954.0,-5880493.0,-5880493.0,61639.0,10851803.0,10851803.0,10790164.0,10851803.0,10851803.0,10790164.0,-526447.0,-526447.0,45329421.0,12675039.2,64972785.0,24868316.0,224503681.0,-1565872.0,-6355615.0,0.0,20632702.0,134662580.0,18659770.0,73005.0,-575758.8,9842538.0,0.24,199635365.0,23372788.0,224503681.0,-2398995.0,-2398995.0,2951995.0
SCF.MI,2024-03-31,3M,EUR,60908172.0,0.265692,129352008.0,13987935.0,13987935.0,60908172.0,0.265692,16182796.0,26904161.0,40892096.0,81789193.0,1974429.0,1974429.0,,,-21670.0,16182796.0,16182796.0,16204466.0,16182796.0,16182796.0,16204466.0,-1974429.0,-1974429.0,40892096.0,16182796.0,56929400.0,24859793.0,211141201.0,2044368.0,3798155.0,0.0,24929732.0,129352008.0,13987935.0,,0.0,8725266.0,0.349994,186281408.0,26904161.0,211141201.0,,,
SCF.MI,2024-03-31,TTM,EUR,60908172.0,1.0441,505872201.0,58646098.0,48899098.0,60908172.0,1.0441,63819544.0,112249546.0,170895644.0,333744825.0,14779284.0,14779284.0,,,-199673.0,63819544.0,63819544.0,64019217.0,63819544.0,63819544.0,64019217.0,-5528284.0,-5528284.0,175010644.0,66522307.617841,230876673.0,102868152.0,839617026.0,3989694.0,5946542.0,0.0,97470262.0,505872201.0,58646098.0,,-1412236.382159,33451045.0,0.343192,736748874.0,105212185.0,839617026.0,-4115000.0,-4115000.0,
