symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,ResearchAndDevelopment,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
RFG.MI,2020-12-31,12M,EUR,807827.0,23757450.0,0.057047,13597933.0,2304893.0,1497066.0,23757450.0,0.057047,1355286.0,2751483.0,5056376.0,2417726.0,20135374.0,605367.0,605367.0,236426.0,236426.0,-81801.0,1355286.0,1355286.0,1437086.0,1355286.0,1355286.0,1437087.0,-571055.0,-571055.0,5077378.0,1370092.41,17094911.0,3040463.0,33733308.0,1484745.0,507794.0,-191000.0,0.0,2146116.0,13597933.0,2304893.0,255000.0,4967654.0,7385380.0,-21002.0,-6195.59,709030.0,0.295,30692844.0,2845784.0,202114.0,33733308.0,-21002.0,-21002.0,212002.0
RFG.MI,2021-12-31,12M,EUR,892402.0,23757450.0,0.175426,19470848.0,2251467.0,1359065.0,23757450.0,0.175426,4167669.0,5814713.0,8066180.0,3566751.0,27203485.0,579652.0,579652.0,29585.0,29585.0,0.0,4167669.0,4167669.0,4167669.0,4167669.0,4167669.0,4167669.0,-828790.0,-828790.0,8204291.0,4281196.242,21362969.0,5840516.0,46674333.0,1444804.0,523025.0,-112000.0,0.0,5235061.0,19470848.0,2251467.0,119000.0,6399095.0,9965846.0,-138111.0,-24583.758,1067392.0,0.178,40833817.0,5511101.0,278723.0,46674333.0,-138111.0,-138111.0,138111.0
RFG.MI,2022-06-30,TTM,EUR,914451.0,,,21846155.0,2358202.0,1443751.0,,,7503336.0,9399109.0,11757311.0,4165186.0,33471271.0,523071.0,523071.0,-16812.0,-16812.0,0.0,7503336.0,7503336.0,7503336.0,7503336.0,7503336.0,7503336.0,-814410.0,-814410.0,11882777.0,7609398.361898,24459509.0,9011762.0,55317427.0,1494744.0,428294.0,,0.0,8876038.0,21846155.0,2358201.0,,7369552.0,11534738.0,-125466.0,-19403.638102,1372702.0,0.154653,46305664.0,8704029.0,274527.0,55317427.0,-125466.0,-125466.0,188466.0
RFG.MI,2022-12-31,12M,EUR,1138164.0,23757450.0,0.317756,22090948.0,2700861.0,1562697.0,23757450.0,0.317756,7549063.0,9202695.0,11903557.0,3823282.0,36781921.0,489207.0,489207.0,38466.0,38466.0,0.0,7549063.0,7549063.0,7549063.0,7549063.0,7549063.0,7549063.0,-629194.0,-629194.0,12006337.0,7640331.64,27636516.0,9145405.0,58872869.0,,402396.0,-38488.0,0.0,8713488.0,22090948.0,2700862.0,164000.0,9267540.0,13090822.0,-102780.0,-11511.36,1164425.0,0.112,49727464.0,8813517.0,178453.0,58872869.0,-102780.0,-102780.0,141268.0
RFG.MI,2023-06-30,TTM,EUR,,25699198.0,0.215544,,,,25699198.0,0.215544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFG.MI,2023-12-31,12M,EUR,1294929.0,25699198.0,0.186514,23995364.0,3008718.0,1713789.0,25699198.0,0.186514,4793271.0,6168174.0,9176893.0,4243782.0,38660708.0,398465.0,398465.0,195896.0,195896.0,0.0,4793271.0,4793271.0,4793271.0,4793271.0,4793271.0,4793271.0,-392415.0,-392415.0,9488435.0,5061508.662,31874135.0,6786573.0,62656072.0,,637871.0,-21000.0,0.0,5769709.0,23995364.0,3008719.0,179000.0,10048283.0,14292065.0,-311542.0,-43304.338,976438.0,0.139,55869499.0,6278399.0,189846.0,62656072.0,-311542.0,-311542.0,332542.0
RFG.MI,2023-12-31,TTM,EUR,1294929.0,25699198.0,0.186514,23995364.0,3008718.0,1713789.0,25699198.0,0.186514,4793271.0,6168174.0,9176893.0,4243782.0,38660708.0,398465.0,398465.0,195896.0,195896.0,0.0,4793271.0,4793271.0,4793271.0,4793271.0,4793271.0,4793271.0,-392415.0,-392415.0,9488435.0,5061508.662,31874135.0,6786573.0,62656072.0,,637871.0,-21000.0,0.0,5769709.0,23995364.0,3008719.0,179000.0,10048283.0,14292065.0,-311542.0,-43304.338,976438.0,0.139,55869499.0,6278399.0,189846.0,62656072.0,-311542.0,-311542.0,332542.0
