symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancialAssets,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
DATA.MI,2019-12-31,12M,EUR,,,,,,,79000.0,15890100.0,-0.034235,,,,,,994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,15890100.0,-0.034235,,,,,,,,,,,,,,,,,,,9000.0,,,,,,,,,79000.0,,,,,,,,,,,,74000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000.0,982000.0,,,,610000.0,,,,,,,,305000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA.MI,2020-12-31,12M,EUR,1681643.0,3009049.0,,5389723.0,,956403.0,280962.0,15890100.0,-0.090545,993134.0,-1676170.0,115127.0,1968960.0,1968960.0,739000.0,1968960.0,226067.0,975826.0,0.0,184658.0,532104.0,-623042.0,319787.0,975826.0,115127.0,4320051.0,1918497.0,0.0,,5040086.0,6569348.0,362928.0,362928.0,1171624.0,4667975.0,-495601.0,987891.0,987891.0,987891.0,31488.0,1674.0,15890100.0,-0.090545,-1438768.0,0.0,-1825966.0,-838075.0,1968960.0,,,,2975374.0,197209.0,-2001888.0,,1223943.0,4458924.0,,,3852296.0,,,31217.0,31217.0,67.0,67.0,-1079.0,0.0,6083256.0,-1673830.0,280962.0,,,1918497.0,,1400277.0,1400277.0,0.0,,573000.0,,,151042.0,-77186.0,0.0,1918497.0,2797000.0,-1438768.0,-1438768.0,-1361582.0,-1438768.0,-1438768.0,-1361582.0,-1361582.0,-1648498.0,-31150.0,2340.0,-61836.0,0.0,-31150.0,1118713.0,127585.0,-27672.0,-61836.0,-138873.0,83690.0,528274.0,-771288.0,-1389803.532291,-325718.0,5641100.0,-1788804.0,8892382.0,15890100.0,1000.0,123000.0,1334000.0,-60560.0,3234981.0,1079.0,-982000.0,130457.0,1037919.0,,130784.0,,0.0,3510598.0,,-1857183.0,,223787.0,0.0,-1648498.0,0.0,-27672.0,5040086.0,987891.0,241482.0,0.0,0.0,,-1645856.0,0.0,0.0,2340.0,0.0,15890100.0,-66787.0,4320051.0,-138873.0,-17822.532291,-495601.0,0.266856,288931.0,0.0,11634448.0,5720328.0,1763205.0,4471093.0,10681186.0,7163355.0,5065100.0,2495380.0,-30138.0,8892382.0,791036.0,-66787.0,-66787.0,481465.0,,0.0,1901373.0,66787.0
DATA.MI,2021-12-31,12M,EUR,5777407.0,6351880.0,-282817.0,22900743.0,,2056256.0,262539.0,16367400.0,-0.147578,1968960.0,-3858973.0,163674.0,14009456.0,14009456.0,,14009456.0,231352.0,12040496.0,0.0,-447730.0,866158.0,-1314787.0,-665007.0,12040496.0,163674.0,19479390.0,17559567.0,-137174.0,0.0,7613559.0,23200623.0,977492.0,977492.0,1976010.0,10576985.0,-805083.0,2100206.0,2100206.0,2100206.0,43950.0,626.0,16367400.0,-0.147578,-2415462.0,0.0,-3152728.0,-1052522.0,14009456.0,71430494.0,-67.866034,0.0,18394227.0,197209.0,-5771100.0,,4149647.0,10853461.0,,361893.0,4144739.0,,,67817.0,67817.0,34.0,34.0,25457.0,0.0,22239000.0,-4441604.0,0.0,247154.0,,17559567.0,0.0,1782118.0,1782118.0,-519444.0,247154.0,529755.0,25300.0,70543494.0,0.0,0.0,-592609.0,17422393.0,,-2415462.0,-2415462.0,-2415462.0,-2415462.0,-2415462.0,-2415462.0,-2415462.0,-3858973.0,-67783.0,-6030.0,-528166.0,-519444.0,-67783.0,1500000.0,79076.0,16008.0,-8722.0,8625929.0,384559.0,566708.0,-737499.0,-2179189.541262,-1912127.0,7024804.0,-2880065.0,11758298.0,16367400.0,,,,,6703814.0,-180688.0,-1800.0,101415.0,2259067.0,336593.0,221279.0,,0.0,8573692.0,,-3220545.0,0.0,257876.0,-592609.0,-3858973.0,-6030.0,0.0,7613559.0,2100206.0,217356.0,-519444.0,-137174.0,257876.0,-4061316.0,0.0,0.0,0.0,16008.0,16367400.0,-315023.0,19479390.0,8625929.0,-78750.541262,-805083.0,0.249983,641998.0,-9984.0,34705455.0,21261508.0,2759610.0,19479390.0,14638363.0,15226065.0,11504832.0,4649080.0,29736.0,11758298.0,537218.0,-315023.0,-315023.0,1385314.0,,0.0,12623638.0,57147.0
DATA.MI,2022-12-31,12M,EUR,6438827.0,8141198.0,-329756.0,23508268.0,,2961575.0,2554987.0,16367400.0,-0.164526,14009456.0,-3589766.0,165780.0,5486620.0,8041607.0,,5486620.0,25464.0,-8522836.0,0.0,-71104.0,661420.0,-1969250.0,-1353470.0,-8522836.0,165780.0,17270941.0,609631.0,-136280.0,0.0,10701215.0,20267521.0,785861.0,785861.0,3023789.0,11419314.0,-855047.0,3010434.0,3010434.0,3010434.0,48859.0,0.0,16367400.0,-0.164526,-2692865.0,0.0,-3460634.0,-450200.0,5486620.0,32116074.0,-71.337348,209.0,-341431.0,197209.0,-5598413.0,-11826.0,4184427.0,11918971.0,,462123.0,6317982.0,,,87278.0,87278.0,287.0,287.0,-75165.0,0.0,19215769.0,-6172758.0,2554987.0,231676.0,,609631.0,0.0,1158967.0,1158967.0,-927408.0,231676.0,562535.0,25300.0,40993745.0,,0.0,0.0,473351.0,,-2692865.0,-2692865.0,-2692865.0,-2692865.0,-2692865.0,-2692865.0,-2692865.0,-3487616.0,-86991.0,-2582992.0,-923788.0,-927408.0,-86991.0,109006.0,132367.0,-102150.0,3620.0,5351970.0,335432.0,700289.0,-45617.0,-2385786.526719,-2008647.0,9515864.0,-3197882.0,17019197.0,16367400.0,,,,,7734544.0,130474.0,,182793.0,2809060.0,436823.0,388318.0,2554987.0,0.0,9582188.0,,-3547912.0,0.0,350506.0,0.0,-3487616.0,-2582992.0,-102150.0,10701215.0,3010434.0,286443.0,-927408.0,-136280.0,350506.0,-6754181.0,0.0,0.0,0.0,0.0,16367400.0,-404583.0,17270941.0,5351970.0,-97504.526719,-855047.0,0.241,672609.0,-294763.0,32999720.0,18429908.0,1944828.0,17270941.0,20217079.0,15728779.0,12732199.0,4309465.0,,17019197.0,334301.0,-404583.0,-404583.0,1552242.0,,136280.0,8848207.0,54077.0
DATA.MI,2023-12-31,12M,EUR,6225968.0,7849798.0,-391583.0,23887470.0,-92287.0,3531300.0,,,,5486190.0,-3274282.0,167378.0,8970153.0,9952167.0,,8970153.0,281607.0,3483533.0,0.0,-384332.0,-353153.0,940310.0,484432.0,3483533.0,167378.0,13991790.0,10411.0,0.0,,9340155.99,22150489.0,4480724.0,4480724.0,3049622.0,15472105.0,-40192.0,3575294.0,3575294.0,3575294.0,43994.0,,,,-3611501.0,0.0,-3437040.0,138254.0,8969723.0,28271908.0,,,4979395.0,197209.0,-2837437.0,-20510.0,4022109.0,11963156.0,7942085.0,495234.0,6400327.01,0.0,,220410.0,220410.0,50792.0,50792.0,-116495.0,0.0,20789993.0,-1932707.0,,207860.0,13756.0,10411.0,,2317479.0,2317479.0,-574084.0,221616.0,180995.0,3395.0,32538347.0,562.0,5757.0,-213910.0,10411.0,,-3611501.0,-3611501.0,-3617258.0,-3611501.0,-3611501.0,-3617258.0,-3617258.0,-3274282.0,-169618.0,1533666.0,-580140.0,-574084.0,-169618.0,5549124.0,103651.0,21819.0,-6056.0,2028634.0,265775.0,756593.0,513390.0,-3240487.398423,436845.0,9586656.0,-3186328.99,15740483.0,16526472.0,,,,,7941047.0,194666.0,,302302.0,3044651.0,491839.0,386227.0,982014.0,0.0,9658509.0,,-3657450.0,,291515.0,-213910.0,-3274282.0,-21048.0,0.0,9340155.99,3575294.0,285430.0,-574084.0,0.0,291515.0,-10365682.0,0.0,0.0,1554714.0,21819.0,16577972.0,-375136.0,13991790.0,2028634.0,-4122.398423,-40192.0,0.010989,912675.0,-42587.0,34452845.0,16309269.0,6798203.0,13992352.0,18926811.99,20460493.0,12302356.0,4988388.0,,15740483.0,387890.0,-375136.0,-375136.0,1467546.0,51500.0,136280.0,6678384.0,83621.0
