symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
DATA.MI,2019-12-31,12M,EUR,,,,,,79000.0,,,,994000.0,,,,,,,,,,3000.0,,,,,,,,,,79000.0,,,,,,,,,74000.0,,,,,,,79000.0,982000.0,,,610000.0,,,,,,305000.0,,,,,,,,,,,,,,,,,,
DATA.MI,2020-12-31,12M,EUR,1681643.0,3009049.0,,5389723.0,,280962.0,115127.0,1968960.0,1968960.0,739000.0,1968960.0,115127.0,4320051.0,,6569348.0,362928.0,362928.0,1171624.0,4667975.0,1674.0,,197209.0,1223943.0,4458924.0,,,,0.0,6083256.0,280962.0,,,,1400277.0,1400277.0,,573000.0,,151042.0,2797000.0,127585.0,-138873.0,83690.0,528274.0,15890100.0,123000.0,1334000.0,-60560.0,3234981.0,-982000.0,1037919.0,,130784.0,,3510598.0,,,-1645856.0,15890100.0,4320051.0,-138873.0,288931.0,11634448.0,5720328.0,1763205.0,4471093.0,7163355.0,5065100.0,2495380.0,791036.0,481465.0,,0.0,1901373.0
DATA.MI,2021-12-31,12M,EUR,5777407.0,6351880.0,-282817.0,22900743.0,,262539.0,163674.0,14009456.0,14009456.0,,14009456.0,163674.0,19479390.0,0.0,23200623.0,977492.0,977492.0,1976010.0,10576985.0,626.0,0.0,197209.0,4149647.0,10853461.0,,361893.0,,0.0,22239000.0,0.0,247154.0,,0.0,1782118.0,1782118.0,247154.0,529755.0,25300.0,0.0,,79076.0,8625929.0,384559.0,566708.0,16367400.0,,,,6703814.0,-1800.0,2259067.0,336593.0,221279.0,,8573692.0,,0.0,-4061316.0,16367400.0,19479390.0,8625929.0,641998.0,34705455.0,21261508.0,2759610.0,19479390.0,15226065.0,11504832.0,4649080.0,537218.0,1385314.0,,0.0,12623638.0
DATA.MI,2022-12-31,12M,EUR,6438827.0,8141198.0,-329756.0,23508268.0,,2554987.0,165780.0,5486620.0,8041607.0,,5486620.0,165780.0,17270941.0,0.0,20267521.0,785861.0,785861.0,3023789.0,11419314.0,0.0,209.0,197209.0,4184427.0,11918971.0,,462123.0,,0.0,19215769.0,2554987.0,231676.0,,0.0,1158967.0,1158967.0,231676.0,562535.0,25300.0,,,132367.0,5351970.0,335432.0,700289.0,16367400.0,,,,7734544.0,,2809060.0,436823.0,388318.0,2554987.0,9582188.0,,0.0,-6754181.0,16367400.0,17270941.0,5351970.0,672609.0,32999720.0,18429908.0,1944828.0,17270941.0,15728779.0,12732199.0,4309465.0,334301.0,1552242.0,,136280.0,8848207.0
DATA.MI,2023-12-31,12M,EUR,6225968.0,7849798.0,-391583.0,23887470.0,-92287.0,,167378.0,8970153.0,9952167.0,,8970153.0,167378.0,13991790.0,,22150489.0,4480724.0,4480724.0,3049622.0,15472105.0,,,197209.0,4022109.0,11963156.0,7942085.0,495234.0,0.0,0.0,20789993.0,,207860.0,13756.0,,2317479.0,2317479.0,221616.0,180995.0,3395.0,562.0,,103651.0,2028634.0,265775.0,756593.0,16526472.0,,,,7941047.0,,3044651.0,491839.0,386227.0,982014.0,9658509.0,,,-10365682.0,16577972.0,13991790.0,2028634.0,912675.0,34452845.0,16309269.0,6798203.0,13992352.0,20460493.0,12302356.0,4988388.0,387890.0,1467546.0,51500.0,136280.0,6678384.0
