symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RetainedEarnings,SaleOfInvestment,ShareIssued,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital
ENT.MI,2019-12-31,12M,EUR,32397455.0,24611678.0,,13375071.0,113108.0,7757833.0,0.054278,1929995.0,-3833964.0,784988.0,8901243.0,8901243.0,8901243.0,6971248.0,7267355.0,-8822330.0,16597195.0,-9217976.0,5824244.0,6971248.0,784988.0,398615.0,47445744.0,65208169.0,915447.0,915447.0,59942749.0,1633547.0,781137.0,1920208.0,1920208.0,3952307.0,3952307.0,7757833.0,0.054278,421083.0,4786562.0,8738869.0,8901243.0,34277945.0,4747809.0,6952234.0,2032099.0,2106111.0,4922267.0,10394568.0,17183228.0,3611632.0,3611632.0,1429802.0,1429802.0,-3611632.0,1429805.0,9525556.0,27778103.0,-8562759.0,113108.0,26464041.0,26464041.0,127157.0,5999524.0,10008602.0,-141675.0,27290.0,44377.0,18478245.0,421083.0,421083.0,393793.0,421083.0,421083.0,393793.0,393793.0,-309118.0,-2181830.0,-3651295.0,4703432.0,4703432.0,-2181830.0,44377.0,-1077500.0,10394568.0,-3524846.0,-4523652.0,3975341.0,106093.0,715790.0,8738869.0,421083.0,10786198.0,13826469.0,3356759.0,64628972.0,7757833.0,1.0,1.0,2816156.0,,3069009.0,,1.0,1201827.0,3541713.0,3361844.0,8794621.0,0.0,36171637.0,-271328.0,1174930.0,1033200.0,887179.0,-309118.0,-3819456.0,-3524846.0,47445744.0,1920208.0,-11627044.0,168161.0,7849884.0,398615.0,-4523652.0,0.0,781137.0,0.24,-781137.0,88403218.0,26862656.0,27379488.0,256940.0,61272213.0,88146278.0,23195049.0,28203529.0,3356760.0,64628972.0,232469.0,,92051.0,5265420.0
ENT.MI,2020-12-31,12M,EUR,26744042.0,27795481.0,-1092814.0,8944962.0,113108.0,7757833.0,-0.352994,8901243.0,-3009568.0,784988.0,2895287.0,2895287.0,2895287.0,-6005956.0,1234055.0,-7332233.0,-5991134.0,4469996.0,-7619316.0,-6005956.0,784988.0,-3628292.0,19938188.0,57094921.0,1424710.0,1424710.0,50304738.0,2009882.0,110889.0,2022910.0,2022910.0,3494653.0,3494653.0,7757833.0,-0.352994,-2738466.0,1496287.0,4990940.0,2895287.0,30298471.0,3704199.0,-9851885.0,932980.0,2106111.0,4687325.0,11616167.0,12672259.0,3909478.0,3909478.0,1374995.0,1374995.0,-3909477.0,1374995.0,13204374.0,29924862.0,-2867838.0,113108.0,32128444.0,32128444.0,24500.0,8082191.0,7525098.0,201839.0,-214386.0,-1159313.0,30657867.0,-2738466.0,-2738466.0,-2524080.0,-2738466.0,-2738466.0,-2524080.0,-2524080.0,-551333.0,-2534483.0,220567.0,4863513.0,4863513.0,-2534483.0,-1.0,-78837.0,11616168.0,-2458235.0,-8315617.0,4249634.0,116811.0,684644.0,4990940.0,-2738466.0,-6842317.0,12550969.0,121290.0,32610447.0,7757833.0,-1.0,1.0,2581214.0,136883.0,2534482.0,1.0,,1710020.0,3123948.0,2551097.0,4254817.0,0.0,30026313.0,-31146.0,-2413191.0,982879.0,376335.0,-551333.0,-407295.0,-2458235.0,19938188.0,2022910.0,-14365510.0,627862.0,7849884.0,-3628292.0,-8315617.0,0.0,110889.0,0.24,-110889.0,80675402.0,28500152.0,33553154.0,-3426453.0,32489157.0,84101855.0,23580482.0,33797117.0,121291.0,32610447.0,158323.0,350000.0,92051.0,6790183.0
ENT.MI,2021-12-31,12M,EUR,20724942.0,15485531.0,,8605347.0,,,,2895287.0,-3667246.0,785036.0,4169399.0,4169399.0,4169399.0,1274112.0,-408812.0,14281322.0,-6358365.0,767637.0,8281782.0,1274112.0,785036.0,-19834390.0,27165030.0,42947405.0,23031923.0,23031923.0,67237438.0,666986.0,4567969.0,1714544.0,1714544.0,2665512.0,2665512.0,,,-16303224.0,-1528650.0,1136862.0,4169399.0,39107190.0,2727953.0,-6442851.0,247392.0,1996117.0,4389071.0,13757129.0,9167021.0,10061098.0,10061098.0,842338.0,842338.0,-2549067.0,842338.0,12799830.0,15730239.0,1321764.0,0.0,12532706.0,12532706.0,0.0,10396200.0,7680721.0,915908.0,-145507.0,665687.0,31395230.0,-16303224.0,-16303224.0,-16157717.0,-16303224.0,-16303224.0,-16157716.0,-16157717.0,-339755.0,-9218760.0,5087177.0,2062266.0,2062266.0,-9218760.0,,-98167.0,13757130.0,-3327491.0,-24223461.0,103864.0,196550.0,675728.0,1136862.0,-16303224.0,-2775605.0,11538008.0,-2370987.0,36332051.0,7758305.0,,1.0,2392954.0,110293.0,1706726.0,1.0,,452265.0,3253210.0,2427888.0,1887298.0,0.0,24061906.0,-8916.0,-11589748.0,933041.0,-1342896.0,-339755.0,,-3327491.0,27165030.0,1714544.0,-30668735.0,5087177.0,7850356.0,-19834390.0,-24223461.0,0.0,4567969.0,0.24,-77767.0,62409204.0,-7301684.0,35564629.0,-18918482.0,38703038.0,81327686.0,19461798.0,14090248.0,-2370988.0,36332051.0,83754.0,,92051.0,-24290033.0
