symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InterestPaidCFF,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfInvestment,TaxesRefundPaid
NVP.MI,2023-12-31,TTM,EUR,1028000.0,1802000.0,-11042000.0,3108000.0,1300000.0,-107000.0,610000.0,3833000.0,-4364000.0,3080000.0,1300000.0,265000.0,3024000.0,4052000.0,3222000.0,3871000.0,-2704000.0,-153000.0,-1078000.0,-10909000.0,2444000.0,2444000.0,-4862000.0,46000.0,726000.0,726000.0,-3152000.0,133000.0,-786000.0,-2418000.0,5735000.0,-7890000.0,1632000.0,8338000.0,120000.0,-362000.0,203000.0,-3152000.0,-250000.0,-7890000.0,-4862000.0,383000.0,-48000.0
