symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentLiabilities,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkingCapital
DGT.MI,2022-12-31,3M,EUR,8589071.0,15349191.0,1622262.0,694835.0,8045400.0,8225125.0,694835.0,16950337.0,0.0,29730326.0,365106.0,4618562.0,4983668.0,439296.0,21225977.0,0.0,152769.0,11739083.0,16872401.0,2562710.0,608006.0,152769.0,29048549.0,1257156.0,7479650.0,8736806.0,205705.0,596285.0,4052812.0,2562710.0,77936.0,0.0,223015.0,1912631.0,13627174.0,327841.0,1681931.0,5133318.0,585821.0,1.0,1830276.0,3888433.0,179725.0,10880726.0,710375.0,505039.0,732434.0,4146586.0,13896695.0,16950337.0,77936.0,234626.0,49850757.0,24429987.0,13720474.0,17546622.0,32304135.0,20120434.0,11078158.0,2291655.0,269521.0,8504349.0
DGT.MI,2023-06-30,3M,EUR,6492187.0,10427051.0,1472301.0,694835.0,5348666.0,5348666.0,694835.0,18212077.0,,24851500.0,317422.0,3948950.0,4266372.0,585143.0,19617689.0,2400000.0,152769.0,17549504.0,22436208.0,2397768.0,,152769.0,28756428.0,1154879.0,6595401.0,7750280.0,205705.0,796747.0,5195685.0,2397768.0,-4224131.0,0.0,270324.0,2230198.0,12589443.0,322943.0,3915406.0,4886704.0,1683144.0,1.0,1656470.0,7215702.0,,8926402.0,1031891.0,615282.0,741298.0,2915840.0,13896695.0,18212077.0,-4224131.0,183944.0,51483021.0,24807478.0,12016652.0,19008824.0,32474197.0,26631522.0,12856508.0,2434215.0,1307252.0,5233811.0
DGT.MI,2023-12-31,3M,EUR,7204244.0,16087699.0,1430460.0,694835.0,5580016.0,5888067.0,694835.0,18855604.0,,29230076.0,171296.0,5927368.0,6098664.0,603358.0,23485309.0,2400000.0,0.0,16437653.0,22108097.0,2422742.0,458005.0,0.0,31274549.0,1259164.0,6491577.0,7750741.0,205705.0,0.0,6838929.0,2422742.0,-3252493.0,0.0,246394.0,2597867.0,12528443.0,400493.0,2515309.0,5670444.0,1683844.0,1.0,1689106.0,5344526.0,308051.0,10963635.0,1099704.0,351959.0,733636.0,3659197.0,13896695.0,18855604.0,-3252493.0,95969.0,55541621.0,25347181.0,13849405.0,18855604.0,36686017.0,26311546.0,13200708.0,3759391.0,1368252.0,5744767.0
