symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
EGLA.MI,2022-12-31,3M,EUR,329292000.0,150573000.0,-297477000.0,34410000.0,-8765000.0,769000.0,58289000.0,48394000.0,6112000.0,116503000.0,116503000.0,116484000.0,19000.0,6112000.0,163505000.0,61357000.0,666215000.0,7192000.0,142279000.0,149471000.0,510929000.0,0.0,0.0,1599000.0,109701000.0,0.0,2774000.0,159338000.0,559142000.0,0.0,-17347000.0,335733000.0,496561000.0,769000.0,2046000.0,24879000.0,41202000.0,190777000.0,231979000.0,2046000.0,1230000.0,311593000.0,32120000.0,216553000.0,261665000.0,160731000.0,4534000.0,23325000.0,12825000.0,4070000.0,560000.0,167693345.0,,1444000.0,,2774000.0,,1000.0,12450000.0,103024000.0,9323000.0,5684000.0,356716000.0,13695000.0,0.0,191206000.0,118020000.0,167693345.0,163505000.0,160731000.0,40388000.0,961744000.0,354282000.0,381450000.0,195625000.0,766119000.0,295529000.0,255190000.0,14974000.0,551000.0,,0.0,52173000.0,155286000.0
EGLA.MI,2023-06-30,3M,EUR,289138000.0,163934000.0,-310234000.0,270686000.0,-9192000.0,14000.0,67850000.0,54150000.0,6112000.0,164745000.0,169587000.0,,,6112000.0,415694000.0,76064000.0,811544000.0,8126000.0,113168000.0,121294000.0,452162000.0,0.0,,1680000.0,120834000.0,,2475000.0,173126000.0,613614000.0,,-12888000.0,378821000.0,703107000.0,14000.0,1623000.0,27470000.0,46024000.0,174245000.0,220269000.0,1623000.0,887000.0,332094000.0,32361000.0,122668000.0,303380000.0,413219000.0,5226000.0,21953000.0,13510000.0,3868000.0,696000.0,167693345.0,36175000.0,26873000.0,51000.0,,1758000.0,,,110136000.0,59500000.0,4842000.0,303995000.0,,0.0,214190000.0,134856000.0,167693345.0,415694000.0,413219000.0,3527000.0,1145123000.0,589939000.0,341563000.0,448055000.0,697068000.0,333579000.0,244906000.0,14857000.0,1146000.0,,,56685000.0,359382000.0
EGLA.MI,2023-12-31,3M,EUR,295448000.0,117544000.0,-338692000.0,270288000.0,-9543000.0,1948000.0,70983000.0,51295000.0,6112000.0,204836000.0,209874000.0,204815000.0,21000.0,6112000.0,424350000.0,41103000.0,800058000.0,11178000.0,147302000.0,158480000.0,478481000.0,599000.0,171000.0,50000.0,135072000.0,10543000.0,18060000.0,127087000.0,669155000.0,133000.0,-10845000.0,357044000.0,738642000.0,1948000.0,1324000.0,36896000.0,40117000.0,166990000.0,207107000.0,1324000.0,637000.0,397226000.0,34837000.0,109456000.0,330463000.0,406290000.0,6651000.0,20810000.0,17811000.0,4657000.0,327000.0,92184589.0,,771000.0,273000.0,7517000.0,,,13529000.0,122947000.0,50180000.0,5038000.0,316570000.0,30006000.0,0.0,173749000.0,151966000.0,94016319.0,424350000.0,406290000.0,35277000.0,1175281000.0,591340000.0,365587000.0,459187000.0,716094000.0,375223000.0,237613000.0,7422000.0,151000.0,1831730.0,6511000.0,59068000.0,321577000.0
