symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,DeferredTax,DividendsReceivedCFI,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InvestingCashFlow,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE
FBK.MI,2022-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,126112000.0,,,,,,,,,,,,
FBK.MI,2023-09-30,3M,EUR,,,,,,,,,,,,,,,,,,,145320000.0,,,,,,,,,,,,
FBK.MI,2023-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,306708000.0,,,,,,,,,,,,
FBK.MI,2023-12-31,TTM,EUR,1469752000.0,-15567000.0,-321942000.0,800620000.0,0.0,308133000.0,800620000.0,-321942000.0,83166000.0,0.0,-4122000.0,2266250000.0,-321302000.0,1122079000.0,6334000.0,-15724000.0,-195000.0,640000.0,609101000.0,609101000.0,-3673000.0,-11856000.0,1137646000.0,61156000.0,69756000.0,-195000.0,-3673000.0,-11894000.0,0.0,0.0,38000.0
