symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
CRL.MI,2022-12-31,3M,EUR,77174000.0,93693000.0,-103068000.0,-1841000.0,2978000.0,2978000.0,,,109685000.0,-11416000.0,32650000.0,10000000.0,96636000.0,107491000.0,0.0,96636000.0,-10767000.0,3486000.0,2922000.0,873000.0,4518000.0,7922000.0,19721000.0,-10768000.0,10000000.0,0.0,205378000.0,0.0,3209000.0,85488000.0,330172000.0,5434000.0,70925000.0,76359000.0,202647000.0,4301000.0,-117000.0,4368000.0,7346000.0,7346000.0,4368000.0,0.0,,,9488000.0,15840000.0,23186000.0,-2281000.0,96636000.0,2423672657.0,4124000.0,39137000.0,26634000.0,101393000.0,194428000.0,95534000.0,212755000.0,59331000.0,1791000.0,946000.0,946000.0,72000.0,72000.0,-1008000.0,430000.0,106359000.0,368044000.0,-52942000.0,27216000.0,91741000.0,118957000.0,1446000.0,5577000.0,52287000.0,2349283657.0,15868000.0,-1040000.0,-31936000.0,0.0,66030000.0,9488000.0,9488000.0,10527000.0,9488000.0,9488000.0,10528000.0,10528000.0,-2499000.0,-1232000.0,-10070000.0,-1232000.0,6740000.0,,109687000.0,-8867000.0,10950000.0,7745000.0,18242000.0,8129000.0,635000.0,24854000.0,10666933.530281,38050000.0,40936000.0,18395000.0,144819000.0,102954865.0,1023000.0,-1000.0,-3000.0,93035000.0,3044000.0,8871000.0,76013000.0,-289000.0,489000.0,22079000.0,77860000.0,10662000.0,10855000.0,-411000.0,0.0,108733000.0,5654000.0,1935000.0,14894000.0,79399000.0,2138000.0,-31936000.0,-2499000.0,-8917000.0,61092000.0,85488000.0,7346000.0,0.0,157049000.0,,50000.0,102986257.0,320000.0,205378000.0,10950000.0,-489066.469719,4367000.0,0.293205,7218000.0,-3639000.0,653247000.0,297119000.0,195316000.0,221246000.0,126424000.0,432001000.0,323075000.0,229354000.0,18426000.0,358000.0,144819000.0,9480000.0,-1668000.0,-1668000.0,31392.0,6130000.0,127525000.0,55000.0
CRL.MI,2023-06-30,3M,EUR,86356000.0,119953000.0,-110027000.0,-2116000.0,,,,,,,32824000.0,10000000.0,85396000.0,88264000.0,,85396000.0,,,,,,,,,10000000.0,,218800000.0,,4051000.0,,358155000.0,6672000.0,55231000.0,61903000.0,204636000.0,4657000.0,,,,,,54390000.0,,,,,,,,,,50982000.0,,100277000.0,187209000.0,122069000.0,219262000.0,,1071000.0,,,,,,,127980000.0,373921000.0,,26152000.0,99890000.0,126042000.0,1824000.0,4724000.0,53598000.0,,15692000.0,,,,69725000.0,,,,,,,,,,,,,,109235000.0,,31591000.0,8803000.0,17666000.0,8279000.0,,,,,,,,102979713.0,1386000.0,1499000.0,,86932000.0,,9740000.0,22455000.0,,,23522000.0,80268000.0,4709000.0,2868000.0,,,123700000.0,5276000.0,2191000.0,,81345000.0,,,,,70060000.0,,,,152817000.0,,,102986257.0,,218800000.0,31591000.0,,,,12601000.0,,674966000.0,318690000.0,187945000.0,234492000.0,,440474000.0,316811000.0,235838000.0,,,,13822000.0,,,6544.0,6938000.0,153519000.0,
CRL.MI,2023-09-30,3M,EUR,77316000.0,114096000.0,-114553000.0,-2256000.0,3064000.0,3064000.0,,,85396000.0,-7025000.0,34123000.0,10000000.0,110133000.0,113012000.0,0.0,110133000.0,24145000.0,-1217000.0,388000.0,406000.0,-13308000.0,12575000.0,-1156000.0,24145000.0,10000000.0,0.0,170487000.0,-1000.0,2775000.0,92805000.0,379711000.0,7216000.0,219975000.0,227191000.0,378129000.0,4431000.0,6966000.0,4974000.0,8038000.0,8038000.0,4974000.0,54756000.0,,,18802000.0,29269000.0,37307000.0,593000.0,110133000.0,2369536738.0,176329000.0,53171000.0,25235000.0,279289000.0,369346000.0,116352000.0,227839000.0,75061000.0,908000.0,3030000.0,3030000.0,224000.0,224000.0,-1179000.0,472000.0,129819000.0,507712000.0,-184444000.0,26907000.0,117250000.0,144157000.0,1754000.0,4875000.0,56522000.0,2269855738.0,13826000.0,-472000.0,-178059000.0,-1000.0,227092000.0,18802000.0,18802000.0,19273000.0,18802000.0,18802000.0,19274000.0,19274000.0,-1582000.0,-3398000.0,-75000.0,-3398000.0,178890000.0,-181611000.0,113287000.0,-5201000.0,-198859000.0,11314000.0,17247000.0,8171000.0,,37356000.0,18837991.348756,32260000.0,44601000.0,30460000.0,167866000.0,102979713.0,1432000.0,811000.0,,90057000.0,5317000.0,9736000.0,91138000.0,-224000.0,231000.0,40679000.0,83964000.0,8301000.0,2879000.0,58000.0,0.0,134881000.0,4539000.0,1888000.0,26239000.0,84578000.0,489000.0,-178059000.0,-1582000.0,-5443000.0,69280000.0,92805000.0,8038000.0,-1000.0,171624000.0,-75000.0,242000.0,102986257.0,-175000.0,170487000.0,-198859000.0,-13008.651244,6966000.0,0.265483,10255000.0,-5488000.0,885148000.0,287737000.0,371348000.0,184313000.0,137406000.0,700835000.0,505437000.0,322706000.0,30061000.0,592000.0,167866000.0,16886000.0,-49000.0,-49000.0,6544.0,7368000.0,1582000.0,117000.0
CRL.MI,2023-12-31,3M,EUR,74931000.0,101290000.0,-117984000.0,-2393000.0,4525000.0,,,,110133000.0,-12458000.0,33364000.0,11250000.0,154010000.0,156999000.0,0.0,154010000.0,44396000.0,17142000.0,-338000.0,-462000.0,90000.0,9104000.0,25536000.0,44395000.0,11250000.0,0.0,376422000.0,0.0,4935000.0,86207000.0,396150000.0,6406000.0,33681000.0,40087000.0,234549000.0,6191000.0,-297000.0,18524000.0,9586000.0,9587000.0,5062000.0,0.0,,,11863000.0,16592000.0,26179000.0,-519000.0,154010000.0,3048158680.0,8999000.0,44405000.0,33350000.0,243862000.0,383266000.0,103683000.0,235488000.0,67902000.0,534000.0,4435000.0,4435000.0,390000.0,390000.0,-4362000.0,971000.0,111567000.0,528904000.0,-10412000.0,26958000.0,118801000.0,145759000.0,2216000.0,5458000.0,58118000.0,2789822680.0,19751000.0,-886000.0,826000.0,196469000.0,,11863000.0,11863000.0,12750000.0,11863000.0,11863000.0,12749000.0,12749000.0,-3548000.0,-4037000.0,48000.0,-4037000.0,-184695000.0,,117504000.0,-8709000.0,-6844000.0,14399000.0,28788000.0,8479000.0,572000.0,24291000.0,10428120.0,45808000.0,52335000.0,15567000.0,154109000.0,112492850.0,1612000.0,1000.0,1000.0,139404000.0,2216000.0,1000.0,99566000.0,1288000.0,3374000.0,88987000.0,87135000.0,15558000.0,2989000.0,310000.0,0.0,175538000.0,6839000.0,1412000.0,12157000.0,85300000.0,4350000.0,826000.0,-3548000.0,-8910000.0,61467000.0,86207000.0,9586000.0,0.0,183486000.0,,201000.0,112499205.0,-21000.0,376422000.0,-6844000.0,453120.0,-593000.0,0.24,7178000.0,-3972000.0,920404000.0,495223000.0,185846000.0,396173000.0,138542000.0,524231000.0,524254000.0,289682000.0,16832000.0,-8000.0,154109000.0,11620000.0,1888000.0,1888000.0,6355.0,5695000.0,161601000.0,-349000.0
CRL.MI,2024-03-31,3M,EUR,,,,,,,110166667.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110166667.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
