symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,HeldToMaturitySecurities,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
TFIN.MI,2019-12-31,12M,EUR,,,,114480000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,1709000.0,,1000.0,,2000.0,,597000.0,-2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
TFIN.MI,2020-12-31,12M,EUR,99548000.0,199914000.0,-291936000.0,250235000.0,0.0,68699000.0,36452000.0,97374000.0,69810000.0,73485000.0,69292000.0,518000.0,97374000.0,123359000.0,1894000.0,443591000.0,16711000.0,248949000.0,265660000.0,430361000.0,4518000.0,0.0,,28597000.0,0.0,10847000.0,483015000.0,0.0,,122626000.0,440037000.0,,650000.0,2978000.0,16156000.0,19741000.0,67729000.0,87470000.0,3628000.0,15632000.0,353483000.0,-3318000.0,246868000.0,191079000.0,112512000.0,29465000.0,20748000.0,11508000.0,,157324907.0,-25000.0,9897000.0,,10847000.0,633000.0,1000.0,4913000.0,21532000.0,42783000.0,24792000.0,3675000.0,141749000.0,3351000.0,0.0,80173000.0,10800000.0,-221989000.0,157324927.0,123359000.0,112512000.0,19423000.0,690673000.0,191088000.0,353130000.0,120041000.0,570632000.0,247082000.0,140271000.0,20669000.0,20.0,13856000.0,13230000.0
TFIN.MI,2021-12-31,12M,EUR,114615000.0,243782000.0,-288641000.0,13053000.0,0.0,68691000.0,23615000.0,97374000.0,77647000.0,88494000.0,76708000.0,939000.0,97374000.0,91556000.0,2449000.0,481340000.0,9659000.0,255262000.0,264921000.0,466711000.0,4989000.0,0.0,0.0,20590000.0,6000.0,15999000.0,461784000.0,0.0,,113500000.0,418258000.0,,567000.0,80000.0,13560000.0,13956000.0,71440000.0,85396000.0,647000.0,26736000.0,329128000.0,-1632000.0,249055000.0,173143000.0,75557000.0,28455000.0,26209000.0,11109000.0,,157324907.0,48000.0,28998000.0,-1000.0,15993000.0,,1000.0,6964000.0,24448000.0,47956000.0,16293000.0,10847000.0,158617000.0,5568000.0,0.0,78756000.0,,-40777000.0,157324927.0,91556000.0,75557000.0,13703000.0,713049000.0,162996000.0,350317000.0,89924000.0,623125000.0,231708000.0,156414000.0,19554000.0,20.0,14154000.0,14629000.0
TFIN.MI,2022-12-31,12M,EUR,139836000.0,274705000.0,-282141000.0,0.0,0.0,58633000.0,18171000.0,97374000.0,94965000.0,112510000.0,94057000.0,908000.0,97374000.0,89618000.0,2255000.0,547637000.0,8392000.0,278398000.0,286790000.0,536441000.0,1963000.0,0.0,0.0,20110000.0,5000.0,17483000.0,446742000.0,0.0,,118566000.0,433846000.0,,544000.0,359000.0,18501000.0,9779000.0,65830000.0,75609000.0,903000.0,25631000.0,332348000.0,260000.0,249263000.0,164601000.0,72135000.0,25420000.0,18751000.0,11347000.0,1987000.0,157324908.0,,34598000.0,-1000.0,17478000.0,,1000.0,2852000.0,33553000.0,35005000.0,9734000.0,17545000.0,197192000.0,17967000.0,0.0,78427000.0,,-36787000.0,157324929.0,89618000.0,72135000.0,14155000.0,760509000.0,155448000.0,362399000.0,89878000.0,670631000.0,212872000.0,134190000.0,23803000.0,21.0,20029000.0,11196000.0
TFIN.MI,2023-12-31,12M,EUR,114550000.0,244981000.0,-266559000.0,,0.0,54169000.0,19675000.0,122942000.0,80838000.0,98039000.0,80082000.0,756000.0,122942000.0,148562000.0,4470000.0,495861000.0,14577000.0,63517000.0,78094000.0,296881000.0,4123000.0,0.0,0.0,18023000.0,0.0,17257000.0,436223000.0,0.0,,113978000.0,428919000.0,,425000.0,0.0,18235000.0,5098000.0,216840000.0,221938000.0,425000.0,17470000.0,327146000.0,-1658000.0,199519000.0,169664000.0,131305000.0,27884000.0,18004000.0,10735000.0,2223000.0,312172932.0,,,,17257000.0,,,1383000.0,25332000.0,32203000.0,9413000.0,17201000.0,157407000.0,10242000.0,0.0,83669000.0,,-6607000.0,312172952.0,148562000.0,131305000.0,19208000.0,713315000.0,365402000.0,300032000.0,146904000.0,566411000.0,217454000.0,269530000.0,17525000.0,20.0,12286000.0,198980000.0
