symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeExtraordinary,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
TFIN.MI,2019-12-31,TTM,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291000.0,,,,,,,,,,,,,,,,,,,,,
TFIN.MI,2020-12-31,12M,EUR,92424730.0,2.608153,173911000.0,41220000.0,41220000.0,103677862.0,2.330078,241468000.0,279818000.0,321038000.0,22402000.0,282751000.0,17777000.0,17777000.0,693000.0,693000.0,4733000.0,241468000.0,241468000.0,249576000.0,-12840000.0,,241468000.0,254308000.0,236736000.0,256647000.0,256647000.0,316330000.0,249680977.6,285524000.0,-2773000.0,456662000.0,620000.0,85646000.0,-2511000.0,0.0,262041000.0,173911000.0,38328000.0,25890000.0,25890000.0,806000.0,23208000.0,5402000.0,80977.6,12465000.0,0.0172,459435000.0,554000.0,-273731000.0,456662000.0,4708000.0,4708000.0,-2891000.0
TFIN.MI,2021-12-31,12M,EUR,157324929.0,-0.335608,207853000.0,33937000.0,33937000.0,175388330.0,-0.335608,-52977000.0,-26536000.0,7674000.0,23942000.0,272015000.0,7219000.0,7219000.0,1628000.0,1628000.0,-1682000.0,-52977000.0,-52977000.0,-51295000.0,0.0,,-52977000.0,-52977000.0,-51295000.0,-21061000.0,-21061000.0,9051000.0,-51930480.0,275424000.0,-3409000.0,479868000.0,374000.0,80543000.0,644000.0,0.0,-33755000.0,207853000.0,34210000.0,20994000.0,20994000.0,701000.0,24643000.0,-917000.0,-330480.0,17540000.0,0.24,483277000.0,-5631000.0,15470000.0,479868000.0,-1377000.0,-1377000.0,273000.0
TFIN.MI,2022-12-31,12M,EUR,150855693.0,-0.13,248080000.0,31098000.0,31098000.0,166439024.0,-0.13,-19127000.0,5172000.0,36969000.0,27839000.0,308531000.0,9915000.0,9915000.0,503000.0,503000.0,-3950000.0,-19127000.0,-19127000.0,-15177000.0,0.0,0.0,-19127000.0,-19127000.0,-15177000.0,-19158000.0,-19158000.0,35084000.0,-20559600.0,288849000.0,19682000.0,556611000.0,309000.0,89486000.0,-2864000.0,0.0,-4743000.0,248080000.0,31797000.0,24933000.0,24933000.0,1111000.0,28950000.0,2165000.0,452400.0,10434000.0,0.24,536929000.0,20127000.0,9746000.0,556611000.0,1885000.0,1885000.0,699000.0
TFIN.MI,2023-06-30,TTM,EUR,223377799.0,0.074654,,,,238047495.0,0.064654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFIN.MI,2023-12-31,12M,EUR,307311336.0,0.06,244562000.0,31590000.0,31590000.0,322947621.0,0.06,19107000.0,50171000.0,82828000.0,29769000.0,337171000.0,13783000.0,13783000.0,1044000.0,1044000.0,-6826000.0,19107000.0,19107000.0,25933000.0,0.0,0.0,19107000.0,19107000.0,25933000.0,-1581000.0,-1581000.0,84131000.0,20325435.3,293885000.0,43286000.0,581733000.0,149000.0,79064000.0,-328000.0,0.0,36388000.0,244562000.0,32657000.0,33740000.0,33740000.0,662000.0,30431000.0,-739000.0,-84564.7,10455000.0,0.0649,538447000.0,41569000.0,-11158000.0,581733000.0,-1303000.0,-1303000.0,1067000.0
TFIN.MI,2023-12-31,TTM,EUR,307311336.0,0.06,244562000.0,31590000.0,31590000.0,322947621.0,0.06,19107000.0,50171000.0,82828000.0,29769000.0,337171000.0,13783000.0,13783000.0,1044000.0,1044000.0,-6826000.0,19107000.0,19107000.0,25933000.0,0.0,0.0,19107000.0,19107000.0,25933000.0,-1581000.0,-1581000.0,84131000.0,20325435.3,293885000.0,43286000.0,581733000.0,149000.0,79064000.0,-328000.0,0.0,36388000.0,244562000.0,32657000.0,33740000.0,33740000.0,662000.0,30431000.0,-739000.0,-84564.7,10455000.0,0.0649,538447000.0,41569000.0,-11158000.0,581733000.0,-1303000.0,-1303000.0,1067000.0
