symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RetainedEarnings,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
S24.MI,2022-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72000.0,,,,,,,4212000.0,,,,,,,,,,,,,,,,,,7040000.0,-3000.0,,,,,,,,,-3314000.0,,,,,,,,,,,,,,,,,,,,,,,,562000.0,,,,1000.0,,,,,,,,,,,,,,,,-3400000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,971000.0,,,,
S24.MI,2023-03-31,3M,EUR,45008000.0,60938000.0,-115157000.0,-5101000.0,1856000.0,,5155000.0,65015595.0,0.01,54066000.0,44911000.0,-1095000.0,39743000.0,570000.0,64392000.0,64392000.0,10326000.0,-355000.0,-8992000.0,13110000.0,1649000.0,5412000.0,10326000.0,570000.0,16169000.0,2272000.0,152172000.0,6006000.0,19365000.0,25371000.0,137289000.0,3838000.0,3838000.0,3838000.0,1982000.0,65015595.0,0.01,365000.0,446000.0,4284000.0,64392000.0,83964922.0,-621000.0,1167000.0,10204000.0,-30000.0,2483000.0,20424000.0,45952000.0,66039000.0,153972000.0,46591000.0,,79000.0,79000.0,-555000.0,3290000.0,78553000.0,-352000.0,772000.0,0.0,33737000.0,43019000.0,76756000.0,300000.0,6902000.0,66943000.0,33027922.0,0.0,0.0,,0.0,365000.0,365000.0,365000.0,0.0,365000.0,365000.0,367000.0,365000.0,-1065000.0,-1370000.0,692000.0,0.0,-1370000.0,-353000.0,170000.0,38815000.0,-1065000.0,692000.0,-29783000.0,14090000.0,4175000.0,9710000.0,91000.0,4624000.0,702220.708447,11299000.0,44552000.0,2039000.0,48863000.0,65015595.0,,9187000.0,809000.0,,25528000.0,1188000.0,-1000.0,6672000.0,38000.0,9309000.0,5137000.0,42118000.0,4424000.0,-7000.0,0.0,54041000.0,173000.0,7207000.0,1537000.0,367000.0,0.0,351000.0,-1095000.0,-1095000.0,2123000.0,2272000.0,3838000.0,1806000.0,1806000.0,24000.0,30000.0,30000.0,11294000.0,13777000.0,65345797.0,-340000.0,16169000.0,-29783000.0,-2779.291553,3000.0,0.008174,2574000.0,,258134000.0,59188000.0,102127000.0,16169000.0,46824000.0,241965000.0,105962000.0,104676000.0,1555000.0,1291000.0,48863000.0,3896000.0,-340000.0,-340000.0,461000.0,330202.0,0.0,14883000.0,347000.0
S24.MI,2023-06-30,3M,EUR,89681000.0,64348000.0,-117014000.0,-5024000.0,1825000.0,,0.0,,,64392000.0,47697000.0,-1474000.0,40065000.0,570000.0,71257000.0,71257000.0,6866000.0,12000.0,2021000.0,-2114000.0,-3409000.0,-3490000.0,6865000.0,570000.0,21338000.0,1868000.0,155255000.0,5480000.0,17402000.0,22882000.0,131981000.0,3777000.0,3777000.0,3777000.0,1952000.0,,,5048000.0,6919000.0,10696000.0,71257000.0,76874388.0,-3279000.0,1441000.0,3145000.0,-1208000.0,2590000.0,20424000.0,45422000.0,69372000.0,156906000.0,53851000.0,,1196000.0,1196000.0,-634000.0,3279000.0,81841000.0,5525000.0,828000.0,0.0,34585000.0,43101000.0,77686000.0,295000.0,6412000.0,67125000.0,39139388.0,0.0,0.0,,,5048000.0,5048000.0,5048000.0,0.0,5048000.0,5048000.0,5723000.0,5048000.0,4838000.0,-1452000.0,-504000.0,,-1452000.0,387000.0,144000.0,39892000.0,,-504000.0,-24084000.0,13503000.0,4103000.0,9394000.0,104000.0,9550000.0,4037165.123187,4619000.0,47881000.0,5970000.0,55719000.0,65015595.0,,9288000.0,458000.0,,24998000.0,1212000.0,,10152000.0,41000.0,10495000.0,3750000.0,42084000.0,2522000.0,-1093000.0,0.0,97057000.0,121000.0,9014000.0,1305000.0,5723000.0,0.0,-363000.0,-1474000.0,,1838000.0,1868000.0,3777000.0,1800000.0,1800000.0,4449000.0,6312000.0,,12056000.0,14646000.0,65345797.0,1146000.0,21338000.0,-24084000.0,135165.123187,675000.0,0.117945,2571000.0,,261066000.0,64439000.0,100568000.0,21338000.0,49749000.0,239728000.0,105812000.0,107747000.0,6918000.0,256000.0,55719000.0,3626000.0,1146000.0,1146000.0,,330202.0,0.0,23274000.0,-53000.0
S24.MI,2023-09-30,3M,EUR,42730000.0,50674000.0,-118795000.0,-4885000.0,1763000.0,,0.0,,,71257000.0,48994000.0,-1557000.0,41184000.0,570000.0,71319000.0,71319000.0,61000.0,-168000.0,-321000.0,-10142000.0,13674000.0,3043000.0,62000.0,570000.0,21223000.0,1467000.0,139838000.0,6545000.0,13003000.0,19548000.0,116141000.0,-1761000.0,3683000.0,3683000.0,1920000.0,,,-364000.0,173000.0,3856000.0,71319000.0,65329639.0,-6460000.0,1712000.0,5820000.0,1000.0,2639000.0,20424000.0,45034000.0,55559000.0,158420000.0,42827000.0,,639000.0,639000.0,-2789000.0,3447000.0,77407000.0,-855000.0,828000.0,0.0,34639000.0,43181000.0,77820000.0,295000.0,6226000.0,67434000.0,36018639.0,0.0,0.0,,-15000.0,-364000.0,-364000.0,-364000.0,0.0,-364000.0,-364000.0,-466000.0,-364000.0,-7899000.0,-1024000.0,-3272000.0,,-1024000.0,-48000.0,159000.0,39625000.0,,-3272000.0,-23811000.0,13639000.0,4021000.0,9161000.0,110000.0,3780000.0,-423364.806867,7377000.0,42397000.0,430000.0,44294000.0,65015595.0,,7775000.0,598000.0,-1000.0,24610000.0,844000.0,-1000.0,10407000.0,37000.0,8165000.0,2548000.0,41992000.0,2296000.0,-17000.0,0.0,47708000.0,118000.0,7064000.0,1341000.0,-466000.0,0.0,168000.0,-1557000.0,,1735000.0,1467000.0,3683000.0,1924000.0,1924000.0,4085000.0,,,10078000.0,12717000.0,65345797.0,76000.0,21223000.0,-23811000.0,16635.193133,-102000.0,0.218884,2291000.0,0.0,244999000.0,64404000.0,97368000.0,21223000.0,43864000.0,223776000.0,105162000.0,107635000.0,362000.0,385000.0,44294000.0,2430000.0,76000.0,76000.0,,330202.0,0.0,23697000.0,-59000.0
S24.MI,2023-12-31,3M,EUR,50075000.0,65515000.0,-119823000.0,-5195000.0,1846000.0,,0.0,,,71319000.0,48594000.0,-4436000.0,40649000.0,570000.0,68730000.0,68730000.0,-2589000.0,39000.0,2153000.0,8102000.0,-14841000.0,-4547000.0,-2589000.0,570000.0,23598000.0,2468000.0,150325000.0,6447000.0,10373000.0,16820000.0,122128000.0,9198000.0,3754000.0,3754000.0,1908000.0,,,2647000.0,5703000.0,9457000.0,68730000.0,70389635.0,-8154000.0,2062000.0,4299000.0,1365000.0,3789000.0,20324000.0,44116000.0,70709000.0,158774000.0,63724000.0,3000000.0,639000.0,639000.0,-618000.0,3408000.0,77234000.0,-3170000.0,828000.0,0.0,34202000.0,43263000.0,77465000.0,116000.0,7608000.0,67971000.0,44340635.0,0.0,0.0,,-32000.0,2647000.0,2647000.0,2647000.0,0.0,2647000.0,2647000.0,5064000.0,2647000.0,,-488000.0,-5071000.0,,-488000.0,-5749000.0,-45000.0,38951000.0,-7793000.0,-5071000.0,-20518000.0,11024000.0,3100000.0,9567000.0,114000.0,16105000.0,7775480.0,8735000.0,51330000.0,12394000.0,66192000.0,65015595.0,,6682000.0,529000.0,,23792000.0,-114000.0,,7552000.0,50000.0,14200000.0,2444000.0,42209000.0,2649000.0,-738000.0,0.0,56008000.0,119000.0,9996000.0,784000.0,5064000.0,0.0,1680000.0,,,1346000.0,2468000.0,3754000.0,2146000.0,2146000.0,6783000.0,,769000.0,13916000.0,17705000.0,65345797.0,-6748000.0,23598000.0,-20518000.0,-1619520.0,2416000.0,0.24,1594000.0,0.0,251018000.0,66861000.0,94285000.0,23598000.0,53798000.0,227420000.0,100694000.0,105292000.0,5546000.0,1236000.0,66192000.0,3489000.0,-6648000.0,-6748000.0,,330202.0,0.0,28197000.0,330000.0
S24.MI,2024-03-31,3M,EUR,48850000.0,65035000.0,-121692000.0,-5314000.0,1896000.0,1896000.0,0.0,65015595.0,-0.01,68730000.0,48594000.0,-1026000.0,39688000.0,570000.0,69458000.0,69458000.0,728000.0,470000.0,-4603000.0,7705000.0,479000.0,4051000.0,729000.0,570000.0,23078000.0,2106000.0,153305000.0,6765000.0,3282000.0,10047000.0,129658000.0,1908000.0,3804000.0,3804000.0,1908000.0,65015595.0,-0.01,-469000.0,-603000.0,3201000.0,69458000.0,-21479801.0,-6837000.0,1759000.0,7106000.0,,2254000.0,20324000.0,42654000.0,70349000.0,159321000.0,47683000.0,,84000.0,84000.0,-462000.0,2938000.0,69707000.0,-566000.0,828000.0,0.0,32923000.0,43347000.0,76270000.0,116000.0,7363000.0,68397000.0,42520199.0,0.0,0.0,,5000.0,-469000.0,-469000.0,-469000.0,0.0,-469000.0,-469000.0,-687000.0,-469000.0,,-828000.0,-6848000.0,,-828000.0,1434000.0,-83000.0,37629000.0,-1026000.0,-6848000.0,-19576000.0,11178000.0,3035000.0,9686000.0,116000.0,3357000.0,-362502.183406,8132000.0,47423000.0,260000.0,49789000.0,65015595.0,-1000.0,10273000.0,,1000.0,22330000.0,664000.0,-1000.0,2063000.0,42000.0,10081000.0,9357000.0,42330000.0,1360000.0,-10000.0,0.0,60866000.0,92000.0,9120000.0,1167000.0,-687000.0,0.0,203000.0,,-1026000.0,1179000.0,2106000.0,3804000.0,2022000.0,2022000.0,6314000.0,,0.0,11082000.0,13336000.0,65345797.0,-156000.0,23078000.0,-19576000.0,-49502.183406,-218000.0,0.317322,1846000.0,,251153000.0,66425000.0,86317000.0,23078000.0,49529000.0,228075000.0,97847000.0,98417000.0,-19000.0,744000.0,49789000.0,2659000.0,-156000.0,-156000.0,,330202.0,0.0,23647000.0,166000.0
