symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFF,InvestingCashFlow,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,TaxesRefundPaid
ELC.MI,2023-12-31,TTM,EUR,10627000.0,67727000.0,-16110000.0,-5222000.0,-27777000.0,13891000.0,-1830000.0,3591000.0,-37178000.0,25845000.0,-7327000.0,-27777000.0,-5222000.0,-1725000.0,7405000.0,13099000.0,23726000.0,-547000.0,39403000.0,-34481000.0,13250000.0,-5352000.0,-22656000.0,-16836000.0,-6546000.0,-1725000.0,-2935000.0,9775000.0,11271000.0,-4017000.0,-16836000.0,-16836000.0,-234000.0,-12093000.0,29360000.0,5761000.0,-6006000.0,-6546000.0,-4017000.0,-12093000.0,-16836000.0,-1725000.0,-2674000.0
