symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
NDT.MI,2022-12-31,3M,EUR,33693000.0,23836000.0,-117789000.0,18864000.0,-474000.0,38793000.0,1373000.0,18804000.0,12043000.0,12043000.0,12035000.0,8000.0,18804000.0,77274000.0,86554000.0,1714000.0,18968000.0,20682000.0,60175000.0,0.0,348000.0,18010000.0,827000.0,24310000.0,196406000.0,-403000.0,43356000.0,118678000.0,12487000.0,-341000.0,22436000.0,22095000.0,774000.0,122891000.0,,29361000.0,78617000.0,76447000.0,1682000.0,6304000.0,2131000.0,32000.0,14095021.0,827000.0,100000.0,528000.0,,3300000.0,22235000.0,1240000.0,38165000.0,223000.0,0.0,25281000.0,14638000.0,14218021.0,77274000.0,76447000.0,5856000.0,168753000.0,99710000.0,42777000.0,77274000.0,91479000.0,82199000.0,31304000.0,1172000.0,123000.0,,468000.0,26379000.0
NDT.MI,2023-06-30,3M,EUR,32286000.0,22774000.0,-121913000.0,18864000.0,-563000.0,27785000.0,1006000.0,18804000.0,7732000.0,7732000.0,7709000.0,23000.0,18804000.0,78732000.0,86583000.0,114000.0,14124000.0,14238000.0,54148000.0,0.0,,22397000.0,708000.0,23337000.0,199526000.0,-503000.0,42936000.0,117548000.0,12487000.0,892000.0,24692000.0,25584000.0,819000.0,136815000.0,,31084000.0,77613000.0,78024000.0,1565000.0,6102000.0,2025000.0,,14049521.0,708000.0,,497000.0,1000.0,4078000.0,22439000.0,9812000.0,37676000.0,23000.0,0.0,20472000.0,12346000.0,14218021.0,78732000.0,78024000.0,3306000.0,167411000.0,103424000.0,39822000.0,78732000.0,88679000.0,80828000.0,34531000.0,1312000.0,168500.0,,570000.0,32435000.0
NDT.MI,2023-09-30,3M,EUR,29257000.0,18583000.0,,18864000.0,,,,18804000.0,6510000.0,6510000.0,,6510000.0,18804000.0,78141000.0,86246000.0,,18203000.0,18203000.0,54885000.0,,,,599000.0,,,,42003000.0,120639000.0,,,24295000.0,24295000.0,749000.0,,0.0,35988000.0,76758000.0,77542000.0,1680000.0,6015000.0,1971000.0,,13987234.0,,,328000.0,,6641000.0,,16165000.0,36682000.0,,,,11931000.0,14218021.0,78141000.0,77542000.0,2985000.0,166056000.0,102436000.0,42498000.0,78141000.0,87915000.0,79810000.0,33030000.0,784000.0,230787.0,,,31361000.0
NDT.MI,2023-12-31,3M,EUR,33792000.0,16276000.0,-125679000.0,18864000.0,-572000.0,39235000.0,131000.0,18804000.0,12157000.0,12157000.0,12143000.0,14000.0,18804000.0,77462000.0,85332000.0,131000.0,15713000.0,15844000.0,56317000.0,0.0,172000.0,21432000.0,777000.0,16848000.0,201647000.0,-532000.0,42598000.0,115354000.0,12487000.0,0.0,22179000.0,22179000.0,825000.0,127559000.0,,25735000.0,75968000.0,76685000.0,1881000.0,5941000.0,2080000.0,34000.0,13920312.0,777000.0,,2000.0,,3800000.0,22366000.0,12133000.0,38495000.0,78000.0,0.0,21496000.0,11609000.0,14218021.0,77462000.0,76685000.0,2090000.0,164804000.0,99641000.0,38023000.0,77462000.0,87342000.0,79472000.0,31025000.0,903000.0,297709.0,,202000.0,29015000.0
NDT.MI,2024-03-31,3M,EUR,32941000.0,23893000.0,,18864000.0,,,,18804000.0,5508000.0,5508000.0,,5508000.0,18804000.0,77880000.0,90697000.0,,21221000.0,21221000.0,61302000.0,,,,1485000.0,,,,41925000.0,120870000.0,,,21769000.0,21769000.0,846000.0,,0.0,37482000.0,74894000.0,76395000.0,1910000.0,5831000.0,2035000.0,,13849021.0,,,232000.0,,6088000.0,,16768000.0,40081000.0,,,,12221000.0,14218021.0,77880000.0,76395000.0,2603000.0,169663000.0,99649000.0,42990000.0,77880000.0,91783000.0,78966000.0,30481000.0,1052000.0,369000.0,1207000.0,,29395000.0
