symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
NDT.MI,2022-12-31,3M,EUR,33693000.0,23836000.0,-117789000.0,18864000.0,-474000.0,,,,38793000.0,,1373000.0,18804000.0,12043000.0,12043000.0,12035000.0,8000.0,,,,,,,,18804000.0,77274000.0,,,,86554000.0,1714000.0,18968000.0,20682000.0,60175000.0,,,,,,0.0,,,,,,,,,348000.0,,18010000.0,,36000.0,827000.0,24310000.0,196406000.0,,,,,,,-403000.0,43356000.0,118678000.0,,,,12487000.0,-341000.0,22436000.0,22095000.0,,,774000.0,122891000.0,,,,29361000.0,,,,,,,,,,,,,,-560000.0,-35000.0,78617000.0,,,76447000.0,1682000.0,6304000.0,2131000.0,32000.0,,,,,,,14095021.0,827000.0,100000.0,,528000.0,,,3300000.0,22235000.0,1240000.0,,38165000.0,,223000.0,,0.0,,,,,25281000.0,,,,,14638000.0,,,0.0,14218021.0,77274000.0,76447000.0,,,,5856000.0,,168753000.0,99710000.0,42777000.0,77274000.0,,91479000.0,82199000.0,31304000.0,,1172000.0,123000.0,,468000.0,26379000.0
NDT.MI,2023-03-31,3M,EUR,,,,,,13866667.0,0.09,12139000.0,,-1480000.0,,,,,,,-6536000.0,944000.0,0.0,-5035000.0,-5979000.0,-10070000.0,-6536000.0,,,0.0,0.0,32289000.0,,,,,,-239000.0,2217000.0,2217000.0,2217000.0,2217000.0,,13866667.0,0.09,1248000.0,0.0,1641000.0,3858000.0,5603000.0,81481320.0,,1529000.0,,-8065000.0,,,,,17061000.0,633000.0,633000.0,177000.0,177000.0,-344000.0,,,,-1480000.0,0.0,5000000.0,,,,,5000000.0,-1444000.0,,,47218320.0,,0.0,,1248000.0,1248000.0,1248000.0,1248000.0,1248000.0,1248000.0,1248000.0,-95000.0,-456000.0,0.0,2064000.0,3556000.0,-456000.0,-535000.0,,,-1385000.0,-1492000.0,,,,,,3858000.0,1248000.0,-6585000.0,15597000.0,1464000.0,49350000.0,,,,566000.0,,,8101000.0,,,,0.0,,18000.0,,1008000.0,,52000.0,-95000.0,0.0,-1385000.0,,32289000.0,2217000.0,-1444000.0,0.0,,0.0,0.0,,,,,0.0,-240000.0,0.24,,29000.0,,,,,47886000.0,,,,49350000.0,,,,,
NDT.MI,2023-06-30,3M,EUR,32286000.0,22774000.0,-121913000.0,18864000.0,-563000.0,,,5603000.0,27785000.0,-1919000.0,1006000.0,18804000.0,7732000.0,7732000.0,7709000.0,23000.0,2226000.0,-457000.0,0.0,5252000.0,1072000.0,5867000.0,2129000.0,18804000.0,78732000.0,0.0,-135000.0,24676000.0,86583000.0,114000.0,14124000.0,14238000.0,54148000.0,291000.0,2084000.0,2312000.0,2312000.0,2084000.0,0.0,,,2337000.0,0.0,2859000.0,5171000.0,7732000.0,70915630.0,,-6521000.0,22397000.0,8664000.0,,708000.0,23337000.0,199526000.0,16173000.0,230000.0,230000.0,-177000.0,-177000.0,-445000.0,-503000.0,42936000.0,117548000.0,-1933000.0,0.0,0.0,12487000.0,892000.0,24692000.0,25584000.0,0.0,-2062000.0,819000.0,136815000.0,40181630.0,,-135000.0,31084000.0,2337000.0,2337000.0,2337000.0,2337000.0,2337000.0,2337000.0,2337000.0,-15000.0,-518000.0,0.0,-4950000.0,-2062000.0,-518000.0,-1436000.0,,77613000.0,-1904000.0,-2888000.0,78024000.0,1565000.0,6102000.0,2025000.0,,5171000.0,2337000.0,10583000.0,15849000.0,324000.0,40849000.0,14049521.0,708000.0,,212000.0,497000.0,1000.0,5297000.0,4078000.0,22439000.0,9812000.0,0.0,37676000.0,7000.0,23000.0,2629000.0,0.0,171000.0,-15000.0,0.0,-1904000.0,20472000.0,24676000.0,2312000.0,-2062000.0,-135000.0,12346000.0,0.0,0.0,,14218021.0,78732000.0,78024000.0,0.0,292000.0,0.111069,3306000.0,-118000.0,167411000.0,103424000.0,39822000.0,78732000.0,40525000.0,88679000.0,80828000.0,34531000.0,40849000.0,1312000.0,168500.0,,570000.0,32435000.0
NDT.MI,2023-09-30,3M,EUR,29257000.0,18583000.0,,18864000.0,,,,7732000.0,,-1315000.0,,18804000.0,6510000.0,6510000.0,,6510000.0,-1222000.0,970000.0,0.0,-3296000.0,-1938000.0,-4264000.0,-1125000.0,18804000.0,78141000.0,0.0,-187000.0,26442000.0,86246000.0,,18203000.0,18203000.0,54885000.0,-211000.0,2526000.0,2298000.0,2298000.0,2526000.0,,,,-414000.0,0.0,185000.0,2483000.0,6510000.0,76009914.0,,2483000.0,,-3601000.0,8000.0,599000.0,,,15876000.0,810000.0,810000.0,294000.0,294000.0,-482000.0,,42003000.0,120639000.0,-1322000.0,0.0,0.0,,,24295000.0,24295000.0,0.0,-971000.0,749000.0,,43919914.0,0.0,-187000.0,35988000.0,-414000.0,-414000.0,-414000.0,-414000.0,-414000.0,-414000.0,-414000.0,-6000.0,-405000.0,0.0,2975000.0,-971000.0,-405000.0,-305000.0,-7000.0,76758000.0,-1309000.0,3946000.0,77542000.0,1680000.0,6015000.0,1971000.0,,2483000.0,-414000.0,-2286000.0,13273000.0,2603000.0,42318000.0,13987234.0,,,857000.0,328000.0,,8923000.0,6641000.0,,16165000.0,0.0,36682000.0,17000.0,,-625000.0,,0.0,-6000.0,0.0,-1309000.0,,26442000.0,2298000.0,-971000.0,-187000.0,11931000.0,0.0,0.0,0.0,14218021.0,78141000.0,77542000.0,0.0,-211000.0,0.3376,2985000.0,0.0,166056000.0,102436000.0,42498000.0,78141000.0,39715000.0,87915000.0,79810000.0,33030000.0,42318000.0,784000.0,230787.0,,,31361000.0
NDT.MI,2023-12-31,3M,EUR,33792000.0,16276000.0,-125679000.0,18864000.0,-572000.0,,,6510000.0,39235000.0,-1723000.0,131000.0,18804000.0,12157000.0,12157000.0,12143000.0,14000.0,5646000.0,-667000.0,0.0,3803000.0,6941000.0,10077000.0,5646000.0,18804000.0,77462000.0,0.0,-196000.0,19102000.0,85332000.0,131000.0,15713000.0,15844000.0,56317000.0,-82000.0,1814000.0,2324000.0,2324000.0,1814000.0,0.0,,,-323000.0,0.0,24000.0,2348000.0,12157000.0,81507420.0,172000.0,-4678000.0,21432000.0,10317000.0,-8000.0,777000.0,16848000.0,201647000.0,16785000.0,429000.0,429000.0,-272000.0,-272000.0,-626000.0,-532000.0,42598000.0,115354000.0,-1716000.0,0.0,0.0,12487000.0,0.0,22179000.0,22179000.0,0.0,-1522000.0,825000.0,127559000.0,45519420.0,,-196000.0,25735000.0,-323000.0,-323000.0,-323000.0,-323000.0,-323000.0,-323000.0,-323000.0,-345000.0,-802000.0,0.0,-4582000.0,-1522000.0,-802000.0,100000.0,7000.0,75968000.0,-1378000.0,-3060000.0,76685000.0,1881000.0,5941000.0,2080000.0,34000.0,2348000.0,-323000.0,12040000.0,16506000.0,279000.0,35887000.0,13920312.0,777000.0,,619000.0,2000.0,,3869000.0,3800000.0,22366000.0,12133000.0,0.0,38495000.0,6000.0,78000.0,-405000.0,0.0,54000.0,-345000.0,0.0,-1378000.0,21496000.0,19102000.0,2324000.0,-1522000.0,-196000.0,11609000.0,0.0,0.0,0.0,14218021.0,77462000.0,76685000.0,0.0,-82000.0,0.202469,2090000.0,-47000.0,164804000.0,99641000.0,38023000.0,77462000.0,35608000.0,87342000.0,79472000.0,31025000.0,35887000.0,903000.0,297709.0,,202000.0,29015000.0
NDT.MI,2024-03-31,3M,EUR,32941000.0,23893000.0,,18864000.0,,15300000.0,0.04,12157000.0,,-1784000.0,,18804000.0,5508000.0,5508000.0,,5508000.0,-6649000.0,572000.0,0.0,-484000.0,-12697000.0,-12609000.0,-6649000.0,18804000.0,77880000.0,0.0,-221000.0,27964000.0,90697000.0,,21221000.0,21221000.0,61302000.0,-11000.0,2170000.0,2170000.0,2170000.0,2170000.0,,15300000.0,0.04,612000.0,0.0,1235000.0,3405000.0,5508000.0,77396572.0,,4899000.0,,-11548000.0,,1485000.0,,,15575000.0,635000.0,635000.0,84000.0,84000.0,-708000.0,,41925000.0,120870000.0,-1784000.0,0.0,2000000.0,,,21769000.0,21769000.0,2000000.0,-1120000.0,846000.0,,41408572.0,0.0,-221000.0,37482000.0,612000.0,612000.0,612000.0,612000.0,612000.0,612000.0,612000.0,-751000.0,-551000.0,0.0,5120000.0,880000.0,-551000.0,,,74894000.0,-1033000.0,4240000.0,76395000.0,1910000.0,5831000.0,2035000.0,,3405000.0,612000.0,-9764000.0,14424000.0,1151000.0,43539000.0,13849021.0,,,727000.0,232000.0,,6859000.0,6088000.0,,16768000.0,0.0,40081000.0,10000.0,,600000.0,,76000.0,-751000.0,0.0,-1033000.0,,27964000.0,2170000.0,-1120000.0,-221000.0,12221000.0,0.0,0.0,,14218021.0,77880000.0,76395000.0,0.0,-12000.0,0.4,2603000.0,0.0,169663000.0,99649000.0,42990000.0,77880000.0,42388000.0,91783000.0,78966000.0,30481000.0,43539000.0,1052000.0,369000.0,1207000.0,,29395000.0
