symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital,WriteOff
MAIRE.MI,2022-12-31,3M,EUR,,,-137770000.0,,,,,,,,34202000.0,,,,,,0.0,762258000.0,206000.0,,,,,,,,,,,,0.0,523000.0,,,,,,22874000.0,,,,,,,,,,,,,,,,,,3946000.0,,,-1955000.0,,,,,,,,-408000.0,-408000.0,,,,,,14115000.0,,79000.0,,2910000.0,,,,,,-73151000.0,,,14801000.0,,,,,,6093000.0,,,,,,,,,,,,,,,,,,,,,,6135000.0,,,,,,,,,,,,,,,,,361422000.0,,,,,,26670000.0,,,0.0,,0.0,,,-73151000.0,0.0,,,,,,,,,,,,,,,,,,,43711000.0,,,,,74174000.0,109297.0,,
MAIRE.MI,2023-03-31,3M,EUR,2528267000.0,639777000.0,,272921000.0,3892000.0,0.0,117833000.0,326818182.0,0.077,762463000.0,,-6018000.0,137555000.0,19921000.0,785472000.0,796348000.0,,785472000.0,,23009000.0,-39527000.0,-84685000.0,23711000.0,245623000.0,-176566000.0,-19632000.0,23007000.0,19921000.0,0.0,512392000.0,0.0,,726563000.0,4740368000.0,24835000.0,175437000.0,200272000.0,,4219734000.0,43732000.0,11300000.0,8178000.0,12070000.0,12070000.0,12070000.0,820000.0,326818182.0,0.077,25165000.0,61461000.0,73531000.0,785472000.0,1438529232.0,3088000.0,19965000.0,,21399000.0,-1085000.0,-137000.0,331100000.0,441572000.0,181234000.0,224915000.0,18597000.0,23920000.0,23920000.0,14622000.0,14622000.0,-1353000.0,5027000.0,1104829000.0,-24375000.0,117833000.0,,13844000.0,,170732000.0,,0.0,112720000.0,417000000.0,529720000.0,170732000.0,-176313000.0,13844000.0,14247000.0,,1300326232.0,48563000.0,-1076000.0,-18357000.0,0.0,,25165000.0,25165000.0,26241000.0,25165000.0,25165000.0,26241000.0,26241000.0,-4230000.0,-9298000.0,,-5581000.0,-5581000.0,-9298000.0,32647000.0,181234000.0,-1788000.0,-153161000.0,70820000.0,49512000.0,45226000.0,10502000.0,,73565000.0,25188766.0,27417000.0,178988000.0,45927000.0,951478000.0,328531135.0,2000.0,249565000.0,421798000.0,1000.0,110472000.0,9298000.0,100042000.0,86060000.0,26477000.0,,181234000.0,2500180000.0,10876000.0,0.0,2561862000.0,,399302000.0,37541000.0,,34000.0,,726563000.0,12070000.0,-176313000.0,0.0,249281000.0,328531135.0,-34000.0,512392000.0,70820000.0,-10234.0,11300000.0,0.301,131572000.0,-10810000.0,5647489000.0,929392000.0,729992000.0,560955000.0,905551000.0,5086534000.0,907125000.0,866800000.0,45892000.0,951478000.0,33595000.0,-34000.0,-34000.0,,,520634000.0,34000.0
MAIRE.MI,2023-06-30,3M,EUR,2610366000.0,653879000.0,-79086000.0,272921000.0,4754000.0,0.0,,,,785472000.0,24800000.0,-9825000.0,135825000.0,19921000.0,725720000.0,727171000.0,,725534000.0,186000.0,-59753000.0,-7269000.0,6957000.0,11063000.0,144570000.0,-120577000.0,34139000.0,-59752000.0,19921000.0,-40738000.0,469458000.0,,632000.0,758779000.0,4768399000.0,24425000.0,299114000.0,323539000.0,,4444683000.0,39603000.0,12074000.0,7937000.0,12691000.0,12691000.0,4045000.0,2191000.0,,,26403000.0,21854000.0,34545000.0,725720000.0,1094315605.0,2820000.0,-126849000.0,5496000.0,72951000.0,-181000.0,-257000.0,336718000.0,576279000.0,306776000.0,248130000.0,10291000.0,-17966000.0,-17966000.0,,,-1424000.0,5496000.0,1204012000.0,-15679000.0,,13433000.0,14296000.0,79000.0,45001000.0,2899000.0,0.0,111400000.0,435440000.0,546840000.0,45001000.0,-88153000.0,27808000.0,13412000.0,5980000.0,1160671605.0,50403000.0,-1343000.0,-5854000.0,-2239000.0,8834000.0,26403000.0,26403000.0,27746000.0,26403000.0,26403000.0,27746000.0,27746000.0,-6688000.0,-12333000.0,,-51486000.0,-43152000.0,-12333000.0,-24442000.0,227690000.0,-3137000.0,-8334000.0,-106821000.0,56059000.0,54662000.0,11804000.0,6523000.0,35496000.0,27065643.043697,82776000.0,162288000.0,85842000.0,1006909000.0,327873335.0,0.0,,,1000.0,239561000.0,8990000.0,17118000.0,1738000.0,-8366000.0,369849000.0,272465000.0,2741491000.0,1451000.0,0.0,3030793000.0,34763000.0,433626000.0,39820000.0,0.0,1371000.0,,758779000.0,12691000.0,-88153000.0,,235608000.0,328640432.0,-2657000.0,469458000.0,-106821000.0,-288356.956303,12074000.0,0.303214,196445000.0,-14053000.0,5708136000.0,904898000.0,870379000.0,519861000.0,921067000.0,5188275000.0,1105978000.0,743592000.0,,1006909000.0,50578000.0,-951000.0,-951000.0,112945000.0,767097.0,323716000.0,1382000.0
MAIRE.MI,2023-09-30,3M,EUR,2635606000.0,617849000.0,,272921000.0,4989000.0,0.0,125265000.0,,,725720000.0,,-10817000.0,134722000.0,19921000.0,706958000.0,717615000.0,0.0,,,-18762000.0,26097000.0,74619000.0,707000.0,-86188000.0,-22955000.0,-9353000.0,-18762000.0,19921000.0,0.0,493868000.0,-1585000.0,,884774000.0,4709154000.0,25134000.0,100961000.0,126095000.0,,4412971000.0,29946000.0,15114000.0,7983000.0,12972000.0,12972000.0,21618000.0,2988000.0,,,30630000.0,99632000.0,112604000.0,706958000.0,1417569977.0,2606000.0,-55241000.0,,36204000.0,173000.0,,336732000.0,460518000.0,180662000.0,235703000.0,12320000.0,49880000.0,49880000.0,,,-1372000.0,5579000.0,1005867000.0,-10542000.0,125265000.0,,14199000.0,,-185333000.0,,0.0,109588000.0,411038000.0,520626000.0,-185333000.0,,14199000.0,14405000.0,,1274361977.0,55530000.0,-4008000.0,274000.0,-1585000.0,,30630000.0,30630000.0,34638000.0,30630000.0,30630000.0,34638000.0,34638000.0,-8201000.0,-9129000.0,0.0,87467000.0,-74028000.0,-9129000.0,-133846000.0,180662000.0,-2616000.0,,33350000.0,57437000.0,58767000.0,9950000.0,,113037000.0,30931460.323203,47021000.0,209274000.0,26429000.0,1120477000.0,327873335.0,0.0,214645000.0,428739000.0,,123786000.0,12044000.0,127322000.0,90617000.0,74214000.0,,180662000.0,2605824000.0,10657000.0,0.0,2661334000.0,,379921000.0,49752000.0,,13000.0,,884774000.0,12972000.0,,-1585000.0,265551000.0,327873335.0,1273000.0,493868000.0,33350000.0,-131539.676797,15114000.0,0.303787,155401000.0,-18579000.0,5677157000.0,904906000.0,646721000.0,549398000.0,1094048000.0,5127759000.0,968009000.0,714788000.0,,1120477000.0,25728000.0,-433000.0,-433000.0,,,296183000.0,2000.0
MAIRE.MI,2023-12-31,3M,EUR,2625845000.0,1161811000.0,-87192000.0,272921000.0,10117000.0,0.0,,,,706958000.0,,-7885000.0,128373000.0,19921000.0,915501000.0,917090000.0,0.0,915306000.0,195000.0,210415000.0,23057000.0,304644000.0,13852000.0,338745000.0,-539511000.0,160705000.0,210416000.0,19921000.0,0.0,526841000.0,,,900923000.0,5470392000.0,24655000.0,201955000.0,226610000.0,59877000.0,4938648000.0,41736000.0,18219000.0,8693000.0,18810000.0,17971000.0,-4942000.0,3225000.0,,,43158000.0,18236000.0,37046000.0,917372000.0,1536792872.0,1631000.0,6298000.0,6744000.0,204602000.0,552000.0,,327179000.0,464942000.0,263572000.0,251934000.0,29322000.0,-40866000.0,-40866000.0,-7049000.0,-7049000.0,-1427000.0,9219000.0,1261033000.0,-8369000.0,,13994000.0,13450000.0,76000.0,211121000.0,,10266000.0,103718000.0,532237000.0,635955000.0,211121000.0,,27520000.0,15792000.0,,1607686872.0,52859000.0,2275000.0,-483000.0,0.0,,43158000.0,43158000.0,40883000.0,43158000.0,43158000.0,40883000.0,40883000.0,-5161000.0,-19092000.0,,53799000.0,53799000.0,-19092000.0,-37968000.0,176380000.0,-2724000.0,,61899000.0,57190000.0,61802000.0,10529000.0,6696000.0,17229000.0,29449861.34141,212487000.0,193999000.0,57935000.0,1152857000.0,328517346.0,,,,,137763000.0,122000.0,16833000.0,1427000.0,-28695000.0,372622000.0,263572000.0,2693856000.0,1589000.0,0.0,3083621000.0,31212000.0,358276000.0,59102000.0,,-94000.0,2475000.0,900923000.0,18810000.0,,,308093000.0,328640432.0,-847000.0,526841000.0,61899000.0,6108861.34141,18219000.0,0.308264,240941000.0,-26711000.0,6341946000.0,1059078000.0,862565000.0,579700000.0,1094922000.0,5762246000.0,871553000.0,823598000.0,,1152857000.0,85154000.0,19817000.0,19817000.0,84602000.0,123086.0,531744000.0,852000.0
MAIRE.MI,2024-03-31,3M,EUR,2680657000.0,1096027000.0,,272921000.0,6071000.0,0.0,78200000.0,326731343.0,0.134,917372000.0,,-8738000.0,131071000.0,19921000.0,924404000.0,980248000.0,-3437000.0,924404000.0,,7758000.0,-67683000.0,-114200000.0,3918000.0,18651000.0,131816000.0,-10062000.0,7758000.0,19921000.0,-3437000.0,539075000.0,-20952000.0,,998713000.0,5428985000.0,25123000.0,165106000.0,190229000.0,,4929932000.0,49934000.0,20474000.0,8898000.0,14969000.0,14969000.0,14969000.0,3842000.0,326731343.0,0.134,43782000.0,83904000.0,98873000.0,925129000.0,2311085018.0,1157000.0,-46948000.0,,54706000.0,22000.0,,327199000.0,467884000.0,178979000.0,245782000.0,47669000.0,16812000.0,16812000.0,17071000.0,17071000.0,-1433000.0,11092000.0,1015508000.0,-8738000.0,78200000.0,,13463000.0,,36200000.0,,12477000.0,105948000.0,311327000.0,417275000.0,36200000.0,-63723000.0,13463000.0,18631000.0,,2365610018.0,52222000.0,-2838000.0,0.0,-20952000.0,,43782000.0,43782000.0,46620000.0,43782000.0,43782000.0,46620000.0,46620000.0,-6047000.0,259000.0,,-27523000.0,-27523000.0,259000.0,12492000.0,178979000.0,-2691000.0,,71191000.0,60704000.0,49444000.0,12009000.0,,99156000.0,43978685.0,63444000.0,178657000.0,67125000.0,1244495000.0,325617346.0,-1000.0,222383000.0,441349000.0,,140685000.0,-259000.0,66538000.0,94199000.0,25098000.0,,178979000.0,2462888000.0,55844000.0,0.0,2758038000.0,,419034000.0,67092000.0,,283000.0,,998713000.0,14969000.0,-63723000.0,-20952000.0,352066000.0,328640432.0,-283000.0,539075000.0,71191000.0,-86315.0,20474000.0,0.305,189644000.0,-8607000.0,6329248000.0,850402000.0,607504000.0,591297000.0,1177370000.0,5737951000.0,900263000.0,808019000.0,66842000.0,1244495000.0,77381000.0,-283000.0,-283000.0,,3023086.0,499053000.0,283000.0
