symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
MAIRE.MI,2019-12-31,12M,EUR,,,,,-10864000.0,,,,,,,30324000.0,,,,,,-39108000.0,,,,,,,,,,,,,,-3163000.0,32000.0,,,,,,,,,,,,,,,,,,,,,,,,,3232000.0,,,43000.0,,,566150000.0,,,,,,,,,,,,,,,,,4111000.0,,,,,,,,,10606000.0,,,,,,42508000.0,,,,,,,,,,,,,,-846000.0,,,114533000.0,,,,,,,,,,,,,-2000.0,1000.0,2000.0,,,,,,,,,,,,,,,,0.0,,,,,,,,-3163000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
MAIRE.MI,2020-12-31,12M,EUR,1706534000.0,649187000.0,-101688000.0,272921000.0,,13079000.0,14479000.0,0.0,328640432.0,0.176,727394000.0,31696000.0,-25172000.0,135895000.0,19921000.0,705327000.0,705817000.0,,705129000.0,198000.0,-22067000.0,-42831000.0,238107000.0,95951000.0,-271613000.0,-156165000.0,-140168000.0,-22067000.0,19921000.0,0.0,412836000.0,0.0,1449000.0,2020777000.0,4143686000.0,20756000.0,118308000.0,139064000.0,,3424240000.0,6159000.0,24607000.0,29139000.0,43618000.0,42218000.0,29139000.0,12632000.0,328640432.0,0.176,57801000.0,90241000.0,133859000.0,705327000.0,1028980867.0,635000.0,13303000.0,3222000.0,-21507000.0,-45759000.0,-877000.0,87000.0,294321000.0,377669000.0,,278634000.0,548447000.0,5262000.0,1400000.0,11427000.0,11427000.0,7213000.0,7213000.0,-5988000.0,3222000.0,1281905000.0,-14783000.0,9746000.0,16788000.0,121000.0,375000000.0,3999000.0,0.0,115139000.0,750761000.0,865900000.0,375000000.0,-33179000.0,26655000.0,31512000.0,11066000.0,598782867.0,35442000.0,3594000.0,9511000.0,0.0,163742000.0,57801000.0,57801000.0,54207000.0,57801000.0,57801000.0,54207000.0,54207000.0,-22198000.0,-36379000.0,60933000.0,341821000.0,-36379000.0,-17237000.0,878000.0,176946000.0,-2974000.0,-280888000.0,35167000.0,25866000.0,21317000.0,10489000.0,653000.0,139473000.0,61663432.0,-20587000.0,466679000.0,81768000.0,2569224000.0,328640432.0,,,-1000.0,83348000.0,45825000.0,15158000.0,13085000.0,36091000.0,262716000.0,230424000.0,2150166000.0,490000.0,-698000.0,0.0,1997861000.0,25641000.0,499302000.0,78814000.0,0.0,4924000.0,,2020777000.0,43618000.0,30250000.0,30250000.0,-33179000.0,0.0,162754000.0,328640432.0,-3007000.0,412836000.0,35167000.0,-1751568.0,24607000.0,0.312,130730000.0,-52726000.0,4920821000.0,1163597000.0,1004964000.0,448278000.0,2487456000.0,4472543000.0,777133000.0,1048303000.0,123675000.0,32165000.0,2569224000.0,28611000.0,-5614000.0,-5614000.0,93368000.0,,,719446000.0,2305000.0
MAIRE.MI,2021-12-31,12M,EUR,1891718000.0,491560000.0,-124244000.0,272921000.0,,12572000.0,12576000.0,0.0,328443086.0,0.254,705327000.0,33959000.0,-30598000.0,128389000.0,19921000.0,677101000.0,677880000.0,-38122000.0,676859000.0,242000.0,-28227000.0,6396000.0,-180326000.0,111938000.0,358056000.0,-243409000.0,66267000.0,-28227000.0,19921000.0,-38122000.0,493252000.0,-5479000.0,345000.0,2197202000.0,4383483000.0,21276000.0,136425000.0,157701000.0,,3806830000.0,39658000.0,33364000.0,28610000.0,41186000.0,41182000.0,28610000.0,7536000.0,328443086.0,0.254,83301000.0,123973000.0,165159000.0,677100000.0,1443942237.0,16600000.0,-193710000.0,1845000.0,5173000.0,165901000.0,2377000.0,-69000.0,294321000.0,395872000.0,,295392000.0,646867000.0,26580000.0,5000.0,10138000.0,10138000.0,8655000.0,8655000.0,-5239000.0,1845000.0,1242646000.0,-31016000.0,12811000.0,13910000.0,110000.0,1493000.0,4175000.0,0.0,107113000.0,612969000.0,720082000.0,1493000.0,-56364000.0,26831000.0,9360000.0,12971000.0,1366323237.0,34098000.0,2830000.0,0.0,-5479000.0,72293000.0,83301000.0,83301000.0,80471000.0,83301000.0,83301000.0,80471000.0,80471000.0,-23187000.0,-23713000.0,-143555000.0,-54871000.0,-23713000.0,21522000.0,-418000.0,171148000.0,-7411000.0,-88684000.0,97380000.0,40599000.0,37396000.0,10792000.0,4306000.0,159130000.0,79039044.898318,196499000.0,517037000.0,129830000.0,2844069000.0,328443086.0,,,,101551000.0,13678000.0,16422000.0,47000.0,44472000.0,364793000.0,243942000.0,2518648000.0,779000.0,751000.0,0.0,2299524000.0,28892000.0,494996000.0,113835000.0,0.0,2587000.0,,2197202000.0,41186000.0,17926000.0,17926000.0,-56364000.0,-5479000.0,211567000.0,328640432.0,-6207000.0,493252000.0,97380000.0,1767044.898318,33364000.0,0.293091,171974000.0,-43431000.0,5210023000.0,1106221000.0,877783000.0,527350000.0,2714239000.0,4682673000.0,826538000.0,875843000.0,129959000.0,22230000.0,2844069000.0,43013000.0,6029000.0,6029000.0,90630000.0,197346.0,,576653000.0,5451000.0
MAIRE.MI,2022-12-31,12M,EUR,2295802000.0,704182000.0,-137770000.0,272921000.0,,17709000.0,17709000.0,0.0,328531135.0,0.274,677100000.0,34202000.0,-24395000.0,133026000.0,19921000.0,762464000.0,763380000.0,-60105000.0,762258000.0,206000.0,85363000.0,113730000.0,-18266000.0,-20279000.0,207310000.0,-158905000.0,133961000.0,85363000.0,19921000.0,-60105000.0,491574000.0,-2915000.0,523000.0,2644314000.0,4531515000.0,22559000.0,313336000.0,335895000.0,22874000.0,4149307000.0,35074000.0,38745000.0,30456000.0,48165000.0,48165000.0,30456000.0,80000.0,328531135.0,0.274,89890000.0,138370000.0,186535000.0,762463000.0,849912014.0,4308000.0,-165196000.0,3946000.0,,251382000.0,-5482000.0,-3325000.0,295368000.0,405692000.0,,314880000.0,779010000.0,13082000.0,0.0,9273000.0,9273000.0,17562000.0,17562000.0,-4340000.0,3946000.0,1260131000.0,-25218000.0,14115000.0,13988000.0,79000.0,2500000.0,2910000.0,0.0,110467000.0,455221000.0,565688000.0,2500000.0,-111848000.0,28182000.0,13518000.0,14801000.0,1015796014.0,36477000.0,-463000.0,-823000.0,-2915000.0,6093000.0,89890000.0,89890000.0,90353000.0,89890000.0,89890000.0,90353000.0,90353000.0,-19550000.0,-24556000.0,-109348000.0,-109348000.0,-24556000.0,37989000.0,,177110000.0,-4845000.0,90762000.0,85882000.0,53491000.0,48619000.0,10190000.0,6135000.0,200802000.0,99876900.0,275777000.0,631106000.0,147904000.0,3423324000.0,328531135.0,,,,110324000.0,31049000.0,17439000.0,1648000.0,68479000.0,361422000.0,262444000.0,2440842000.0,916000.0,5236000.0,0.0,2699003000.0,26670000.0,367615000.0,129097000.0,0.0,3163000.0,0.0,2644314000.0,48165000.0,21855000.0,21855000.0,-111848000.0,-2915000.0,235506000.0,328640432.0,-8816000.0,491574000.0,85882000.0,-4280100.0,38744000.0,0.3,215594000.0,-64177000.0,5391275000.0,946795000.0,901583000.0,528051000.0,3275420000.0,4863224000.0,859759000.0,713917000.0,157989000.0,32845000.0,3423324000.0,41779000.0,-14267000.0,-14267000.0,74174000.0,109297.0,,382208000.0,3580000.0
MAIRE.MI,2023-12-31,12M,EUR,2625845000.0,1161811000.0,-87192000.0,272921000.0,,22913000.0,23752000.0,0.0,328517346.0,0.382,762463000.0,,-34545000.0,128373000.0,19921000.0,915501000.0,917090000.0,-40738000.0,915306000.0,195000.0,154909000.0,2358000.0,301535000.0,49333000.0,642750000.0,-859609000.0,165859000.0,154909000.0,19921000.0,-40738000.0,526841000.0,,,3271039000.0,5470392000.0,24655000.0,201955000.0,226610000.0,59877000.0,4938648000.0,41736000.0,56707000.0,32791000.0,56543000.0,55704000.0,32791000.0,3225000.0,328517346.0,0.382,125356000.0,201183000.0,257726000.0,917372000.0,1536792872.0,1631000.0,-155827000.0,6744000.0,,335156000.0,-541000.0,,327179000.0,464942000.0,,263572000.0,960682000.0,29322000.0,839000.0,14968000.0,14968000.0,18025000.0,18025000.0,-5576000.0,9219000.0,1261033000.0,-58965000.0,13994000.0,13450000.0,76000.0,241521000.0,,10266000.0,103718000.0,532237000.0,635955000.0,241521000.0,-157322000.0,27520000.0,15792000.0,,1607686872.0,52859000.0,-4152000.0,-24420000.0,-3824000.0,,125356000.0,125356000.0,129508000.0,125356000.0,125356000.0,129508000.0,129508000.0,-24280000.0,-49852000.0,84199000.0,84199000.0,-49852000.0,-163609000.0,,176380000.0,-10265000.0,,61899000.0,57190000.0,61802000.0,10529000.0,6696000.0,239327000.0,112568695.0,369701000.0,744549000.0,216133000.0,4231721000.0,328517346.0,,,,137763000.0,30454000.0,16833000.0,1427000.0,63630000.0,372622000.0,263572000.0,2693856000.0,1589000.0,-844000.0,0.0,3083621000.0,31212000.0,358276000.0,186215000.0,,1324000.0,2475000.0,3271039000.0,56543000.0,26014000.0,26014000.0,-157322000.0,,308093000.0,328640432.0,-2265000.0,526841000.0,61899000.0,5611695.0,56707000.0,0.305,240941000.0,-70153000.0,6341946000.0,1059078000.0,862565000.0,579700000.0,4015588000.0,5762246000.0,871553000.0,823598000.0,216540000.0,52909000.0,4231721000.0,85154000.0,18399000.0,18399000.0,84602000.0,123086.0,,531744000.0,2270000.0
