symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
MAIRE.MI,2019-12-31,12M,EUR,,,,,-10864000.0,,30324000.0,,,,,,,,,32000.0,,,,,,,,,,,3232000.0,,,566150000.0,,,,,,,,4111000.0,,,,,,,10606000.0,,42508000.0,,,,,,,,1000.0,2000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,
MAIRE.MI,2020-12-31,12M,EUR,1706534000.0,649187000.0,-101688000.0,272921000.0,,0.0,31696000.0,135895000.0,19921000.0,705327000.0,705817000.0,705129000.0,198000.0,19921000.0,412836000.0,1449000.0,4143686000.0,20756000.0,118308000.0,139064000.0,,3424240000.0,6159000.0,12632000.0,635000.0,3222000.0,-21507000.0,294321000.0,377669000.0,,278634000.0,5262000.0,3222000.0,1281905000.0,9746000.0,16788000.0,121000.0,3999000.0,0.0,115139000.0,750761000.0,865900000.0,26655000.0,31512000.0,11066000.0,35442000.0,163742000.0,176946000.0,35167000.0,25866000.0,21317000.0,10489000.0,653000.0,328640432.0,,-1000.0,83348000.0,15158000.0,13085000.0,262716000.0,230424000.0,2150166000.0,490000.0,1997861000.0,25641000.0,499302000.0,0.0,,162754000.0,328640432.0,412836000.0,35167000.0,130730000.0,4920821000.0,1163597000.0,1004964000.0,448278000.0,4472543000.0,777133000.0,1048303000.0,28611000.0,93368000.0,,,719446000.0
MAIRE.MI,2021-12-31,12M,EUR,1891718000.0,491560000.0,-124244000.0,272921000.0,,0.0,33959000.0,128389000.0,19921000.0,677101000.0,677880000.0,676859000.0,242000.0,19921000.0,493252000.0,345000.0,4383483000.0,21276000.0,136425000.0,157701000.0,,3806830000.0,39658000.0,7536000.0,16600000.0,1845000.0,5173000.0,294321000.0,395872000.0,,295392000.0,26580000.0,1845000.0,1242646000.0,12811000.0,13910000.0,110000.0,4175000.0,0.0,107113000.0,612969000.0,720082000.0,26831000.0,9360000.0,12971000.0,34098000.0,72293000.0,171148000.0,97380000.0,40599000.0,37396000.0,10792000.0,4306000.0,328443086.0,,,101551000.0,16422000.0,47000.0,364793000.0,243942000.0,2518648000.0,779000.0,2299524000.0,28892000.0,494996000.0,0.0,,211567000.0,328640432.0,493252000.0,97380000.0,171974000.0,5210023000.0,1106221000.0,877783000.0,527350000.0,4682673000.0,826538000.0,875843000.0,43013000.0,90630000.0,197346.0,,576653000.0
MAIRE.MI,2022-12-31,12M,EUR,2295802000.0,704182000.0,-137770000.0,272921000.0,,0.0,34202000.0,133026000.0,19921000.0,762464000.0,763380000.0,762258000.0,206000.0,19921000.0,491574000.0,523000.0,4531515000.0,22559000.0,313336000.0,335895000.0,22874000.0,4149307000.0,35074000.0,80000.0,4308000.0,3946000.0,,295368000.0,405692000.0,,314880000.0,13082000.0,3946000.0,1260131000.0,14115000.0,13988000.0,79000.0,2910000.0,0.0,110467000.0,455221000.0,565688000.0,28182000.0,13518000.0,14801000.0,36477000.0,6093000.0,177110000.0,85882000.0,53491000.0,48619000.0,10190000.0,6135000.0,328531135.0,,,110324000.0,17439000.0,1648000.0,361422000.0,262444000.0,2440842000.0,916000.0,2699003000.0,26670000.0,367615000.0,0.0,0.0,235506000.0,328640432.0,491574000.0,85882000.0,215594000.0,5391275000.0,946795000.0,901583000.0,528051000.0,4863224000.0,859759000.0,713917000.0,41779000.0,74174000.0,109297.0,,382208000.0
MAIRE.MI,2023-12-31,12M,EUR,2625845000.0,1161811000.0,-87192000.0,272921000.0,,0.0,,128373000.0,19921000.0,915501000.0,917090000.0,915306000.0,195000.0,19921000.0,526841000.0,,5470392000.0,24655000.0,201955000.0,226610000.0,59877000.0,4938648000.0,41736000.0,3225000.0,1631000.0,6744000.0,,327179000.0,464942000.0,,263572000.0,29322000.0,9219000.0,1261033000.0,13994000.0,13450000.0,76000.0,,10266000.0,103718000.0,532237000.0,635955000.0,27520000.0,15792000.0,,52859000.0,,176380000.0,61899000.0,57190000.0,61802000.0,10529000.0,6696000.0,328517346.0,,,137763000.0,16833000.0,1427000.0,372622000.0,263572000.0,2693856000.0,1589000.0,3083621000.0,31212000.0,358276000.0,,2475000.0,308093000.0,328640432.0,526841000.0,61899000.0,240941000.0,6341946000.0,1059078000.0,862565000.0,579700000.0,5762246000.0,871553000.0,823598000.0,85154000.0,84602000.0,123086.0,,531744000.0
