symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital
MAIRE.MI,2022-12-31,3M,EUR,,,-137770000.0,,,,34202000.0,,,,,762258000.0,206000.0,,,523000.0,,,,,22874000.0,,,,,3946000.0,,,,,,,,14115000.0,,79000.0,2910000.0,,,,,,,14801000.0,,6093000.0,,,,,,6135000.0,,,,,,,,361422000.0,,,,,26670000.0,,0.0,0.0,,,,,,,,,,,,,,74174000.0,109297.0,
MAIRE.MI,2023-03-31,3M,EUR,2528267000.0,639777000.0,,272921000.0,0.0,117833000.0,,137555000.0,19921000.0,785472000.0,796348000.0,785472000.0,,19921000.0,512392000.0,,4740368000.0,24835000.0,175437000.0,200272000.0,,4219734000.0,43732000.0,820000.0,3088000.0,,331100000.0,441572000.0,181234000.0,18597000.0,5027000.0,1104829000.0,117833000.0,,13844000.0,,,0.0,112720000.0,417000000.0,529720000.0,13844000.0,14247000.0,,48563000.0,,181234000.0,70820000.0,49512000.0,45226000.0,10502000.0,,328531135.0,249565000.0,421798000.0,1000.0,110472000.0,100042000.0,86060000.0,,181234000.0,2500180000.0,10876000.0,2561862000.0,,399302000.0,,,249281000.0,328531135.0,512392000.0,70820000.0,131572000.0,5647489000.0,929392000.0,729992000.0,560955000.0,5086534000.0,907125000.0,866800000.0,33595000.0,,,520634000.0
MAIRE.MI,2023-06-30,3M,EUR,2610366000.0,653879000.0,-79086000.0,272921000.0,0.0,,24800000.0,135825000.0,19921000.0,725720000.0,727171000.0,725534000.0,186000.0,19921000.0,469458000.0,632000.0,4768399000.0,24425000.0,299114000.0,323539000.0,,4444683000.0,39603000.0,2191000.0,2820000.0,5496000.0,336718000.0,576279000.0,306776000.0,10291000.0,5496000.0,1204012000.0,,13433000.0,14296000.0,79000.0,2899000.0,0.0,111400000.0,435440000.0,546840000.0,27808000.0,13412000.0,5980000.0,50403000.0,8834000.0,227690000.0,-106821000.0,56059000.0,54662000.0,11804000.0,6523000.0,327873335.0,,,1000.0,239561000.0,17118000.0,1738000.0,369849000.0,272465000.0,2741491000.0,1451000.0,3030793000.0,34763000.0,433626000.0,0.0,,235608000.0,328640432.0,469458000.0,-106821000.0,196445000.0,5708136000.0,904898000.0,870379000.0,519861000.0,5188275000.0,1105978000.0,743592000.0,50578000.0,112945000.0,767097.0,323716000.0
MAIRE.MI,2023-09-30,3M,EUR,2635606000.0,617849000.0,,272921000.0,0.0,125265000.0,,134722000.0,19921000.0,706958000.0,717615000.0,,,19921000.0,493868000.0,,4709154000.0,25134000.0,100961000.0,126095000.0,,4412971000.0,29946000.0,2988000.0,2606000.0,,336732000.0,460518000.0,180662000.0,12320000.0,5579000.0,1005867000.0,125265000.0,,14199000.0,,,0.0,109588000.0,411038000.0,520626000.0,14199000.0,14405000.0,,55530000.0,,180662000.0,33350000.0,57437000.0,58767000.0,9950000.0,,327873335.0,214645000.0,428739000.0,,123786000.0,127322000.0,90617000.0,,180662000.0,2605824000.0,10657000.0,2661334000.0,,379921000.0,,,265551000.0,327873335.0,493868000.0,33350000.0,155401000.0,5677157000.0,904906000.0,646721000.0,549398000.0,5127759000.0,968009000.0,714788000.0,25728000.0,,,296183000.0
MAIRE.MI,2023-12-31,3M,EUR,2625845000.0,1161811000.0,-87192000.0,272921000.0,0.0,,,128373000.0,19921000.0,915501000.0,917090000.0,915306000.0,195000.0,19921000.0,526841000.0,,5470392000.0,24655000.0,201955000.0,226610000.0,59877000.0,4938648000.0,41736000.0,3225000.0,1631000.0,6744000.0,327179000.0,464942000.0,263572000.0,29322000.0,9219000.0,1261033000.0,,13994000.0,13450000.0,76000.0,,10266000.0,103718000.0,532237000.0,635955000.0,27520000.0,15792000.0,,52859000.0,,176380000.0,61899000.0,57190000.0,61802000.0,10529000.0,6696000.0,328517346.0,,,,137763000.0,16833000.0,1427000.0,372622000.0,263572000.0,2693856000.0,1589000.0,3083621000.0,31212000.0,358276000.0,,2475000.0,308093000.0,328640432.0,526841000.0,61899000.0,240941000.0,6341946000.0,1059078000.0,862565000.0,579700000.0,5762246000.0,871553000.0,823598000.0,85154000.0,84602000.0,123086.0,531744000.0
MAIRE.MI,2024-03-31,3M,EUR,2680657000.0,1096027000.0,,272921000.0,0.0,78200000.0,,131071000.0,19921000.0,924404000.0,980248000.0,924404000.0,,19921000.0,539075000.0,,5428985000.0,25123000.0,165106000.0,190229000.0,,4929932000.0,49934000.0,3842000.0,1157000.0,,327199000.0,467884000.0,178979000.0,47669000.0,11092000.0,1015508000.0,78200000.0,,13463000.0,,,12477000.0,105948000.0,311327000.0,417275000.0,13463000.0,18631000.0,,52222000.0,,178979000.0,71191000.0,60704000.0,49444000.0,12009000.0,,325617346.0,222383000.0,441349000.0,,140685000.0,66538000.0,94199000.0,,178979000.0,2462888000.0,55844000.0,2758038000.0,,419034000.0,,,352066000.0,328640432.0,539075000.0,71191000.0,189644000.0,6329248000.0,850402000.0,607504000.0,591297000.0,5737951000.0,900263000.0,808019000.0,77381000.0,,3023086.0,499053000.0
